"","value"
"1",64554.4788493508
"2",71138.7492385722
"3",77253.2663003328
"4",77340.779502806
"5",79860.7594145648
"6",81103.4079079732
"7",75227.5597899524
"8",66933.3237610039
"9",59458.3178403242
"10",55028.9677333866
"11",52930.8706124631
"12",50795.023094587
"13",47474.4641032802
"14",45387.152330033
"15",48597.6925306475
"16",48590.2824187022
"17",45276.8570390678
"18",42160.2609785557
"19",38284.1260982288
"20",34675.4960139624
"21",32918.1204838285
"22",32352.3297912301
"23",31597.0189452693
"24",33643.6556044542
"25",37522.8941603143
"26",41738.5827190322
"27",44282.8853347827
"28",43803.9648781376
"29",46397.1522299121
"30",49180.181431642
"31",50711.8211323705
"32",49087.5887543038
"33",47360.9909058473
"34",47937.2452292828
"35",47312.6990259984
"36",46389.854719599
"37",44270.4422871902
"38",42606.6486894755
"39",40838.8006072861
"40",39294.2846323815
"41",37190.9867200458
"42",37542.9262959261
"43",35328.499586338
"44",26617.1639697674
"45",22759.6921743584
"46",23044.7779988072
"47",22618.1169803109
"48",24095.5872308525
"49",26096.024323899
"50",28981.9280384733
"51",33023.0226751384
"52",37690.5144110885
"53",42192.5305449642
"54",47105.17924708
"55",52032.4168674926
"56",65306.7169382384
"57",70662.0250705352
"58",71307.9915509614
"59",72310.8562854596
"60",72280.0583632302
"61",70801.0529374803
"62",69972.8127959347
"63",67289.2818406283
"64",61491.5121156741
"65",55463.3240937735
"66",49658.1331778494
"67",45066.4971993558
"68",39938.6155798982
"69",37518.3266564391
"70",37667.3384486991
"71",41410.3843907621
"72",59453.5668156798
"73",85732.7072161868
"74",99485.7143843862
"75",109657.701043999
"76",113513.695837308
"77",122772.135148349
"78",122664.462640075
"79",120957.81983809
"80",112710.781970147
"81",102011.78028786
"82",93463.7023070212
"83",89273.093146628
"84",84388.795132021
"85",81028.2343840556
"86",79151.7560166647
"87",75475.1266410095
"88",69695.122391044
"89",61426.1734538956
"90",55148.9674202428
"91",49963.177798291
"92",46288.3036526674
"93",43460.8238025103
"94",43872.0012439223
"95",46920.2450208423
"96",64800.1543928768
"97",90777.8683952145
"98",102356.462495194
"99",113912.899286329
"100",119409.565215622
"101",125058.789943813
"102",122651.868957249
"103",119779.180293671
"104",107937.658188249
"105",96320.5037770286
"106",89288.672983597
"107",84061.54042998
"108",82382.836084646
"109",78535.6436786175
"110",80190.009337632
"111",77015.4762353587
"112",72030.65105957
"113",67312.9149814917
"114",60855.2818305274
"115",55619.245674991
"116",50997.3825420973
"117",47565.9284036667
"118",45270.1629059697
"119",48382.9994023483
"120",64916.4161658284
"121",91055.5290636453
"122",102021.362500691
"123",101453.08642187
"124",102830.48257872
"125",119116.36431882
"126",106297.849483359
"127",81473.4159360977
"128",75003.650188884
"129",67270.8986622572
"130",61745.1897520605
"131",60069.5442932234
"132",55082.1360437313
"133",53785.1515013139
"134",51820.4891250403
"135",49220.7865013859
"136",45354.1311339281
"137",38464.3886517659
"138",34335.0069106889
"139",31852.5822210321
"140",28444.1230951098
"141",27960.3474986878
"142",29380.716949261
"143",32337.9821557954
"144",44782.6565744768
"145",65160.0336648898
"146",74067.2744526768
"147",80437.905296105
"148",80415.565453178
"149",83413.1317238492
"150",84793.3985935452
"151",81314.9954023768
"152",73975.3397809235
"153",66554.9830548406
"154",61711.488546166
"155",58145.5475866939
"156",53628.7497932486
"157",51279.1960376266
"158",48923.3570543946
"159",46283.6000648522
"160",42701.9716533522
"161",37990.3216052601
"162",33373.4951834282
"163",30673.1969292148
"164",28032.5060310073
"165",26527.6368730972
"166",26178.8315246006
"167",30784.684111386
"168",44053.7802990782
"169",62682.2854411126
"170",70084.3699638816
"171",76064.5288395372
"172",74957.9972848048
"173",72677.4334353467
"174",79244.0757162271
"175",74980.7807556714
"176",63487.751703331
"177",54476.0898184011
"178",51138.512063503
"179",51265.5837851455
"180",49326.5149921296
"181",46928.1518962182
"182",46398.8885819219
"183",44664.7371881218
"184",42590.0822050454
"185",39372.4462119828
"186",36232.8736571106
"187",34004.9086618342
"188",29333.9100967457
"189",28015.0915577987
"190",26969.5691974178
"191",25728.566160005
"192",27591.3448208372
"193",31454.1463155686
"194",36188.7148482658
"195",39750.0587314782
"196",42938.6196861177
"197",47159.7007316744
"198",48890.7993028386
"199",51229.5456791279
"200",49557.579692022
"201",48216.6424388729
"202",46392.5413701328
"203",48494.677793765
"204",45924.9869417742
"205",45613.6505093757
"206",45172.7488777714
"207",45939.2385234497
"208",48667.9796209393
"209",44866.785578402
"210",40357.2369139679
"211",37522.5862424157
"212",33910.1795566655
"213",28542.9957208051
"214",25969.8098994472
"215",24802.0857573406
"216",25395.4822755014
"217",29015.0433497393
"218",32984.0914920756
"219",39098.7933249422
"220",44756.288301804
"221",49035.9526791364
"222",53261.7547116739
"223",55035.1506740261
"224",55287.9873872341
"225",54602.4342668454
"226",54493.0917923127
"227",54553.7440680118
"228",54274.0140262523
"229",52619.979331523
"230",51428.5089083184
"231",47533.7385430277
"232",42460.4342061106
"233",37865.3314119362
"234",35589.8783735422
"235",31999.4404569002
"236",29972.2022733698
"237",28900.2006734323
"238",28501.0947889669
"239",32438.9021203155
"240",49461.160693533
"241",67889.3997374153
"242",75509.0397126676
"243",80523.0133599384
"244",81577.8378680338
"245",85024.3319735088
"246",86160.1647986768
"247",82759.85667602
"248",72696.0995647235
"249",64397.9295909279
"250",60648.0432646965
"251",58350.2697610502
"252",54538.7353323006
"253",52054.2863912467
"254",48751.0658898842
"255",45148.2152054325
"256",42130.7319690349
"257",36189.3681570205
"258",33105.4644836537
"259",29913.976810295
"260",27277.184957827
"261",27026.3262996057
"262",26245.195499474
"263",32329.16750483
"264",50078.8470568456
"265",68732.6972791
"266",75319.0629091568
"267",92221.7131256154
"268",100538.752308237
"269",104006.470641902
"270",107104.349042821
"271",103349.575857944
"272",88486.318845093
"273",74831.4927905303
"274",74798.9102998385
"275",69512.5550769262
"276",68124.3779627476
"277",66013.2253321037
"278",67082.9534241371
"279",63436.4516368604
"280",58264.328445136
"281",49253.2135767453
"282",43793.8845734479
"283",39106.2987018868
"284",35678.5695066546
"285",35011.9070929993
"286",30168.7525946221
"287",32005.155947049
"288",54237.3037279934
"289",80516.6675387726
"290",88020.6431681935
"291",96246.3975031108
"292",97177.8378555428
"293",101150.524100413
"294",101657.48344731
"295",95109.5787640431
"296",85348.8651122265
"297",77682.5726347496
"298",75995.0819787323
"299",71526.6601743668
"300",65109.1839717717
"301",63147.4784457462
"302",62795.6225402918
"303",59416.7043223677
"304",55802.4013737045
"305",49038.0251712778
"306",44824.1800355953
"307",41262.3503031257
"308",38502.8419017998
"309",36738.1835356218
"310",36125.8245347164
"311",41135.7246922886
"312",65474.5710729564
