"","value"
"1",37
"2",60
"3",106
"4",63
"5",160
"6",127
"7",122
"8",160
"9",177
"10",121
"11",175
"12",113
"13",207
"14",53
"15",34
"16",31
"17",96
"18",68
"19",65
"20",85
"21",44
"22",154
"23",106
"24",128
"25",67
"26",28
"27",48
"28",120
"29",88
"30",84
"31",74
"32",104
"33",87
"34",110
"35",51
"36",158
"37",26
"38",91
"39",99
"40",107
"41",148
"42",160
"43",147
"44",110
"45",27
"46",57
"47",153
"48",148
"49",95
"50",169
"51",201
"52",139
"53",63
"54",17
"55",74
"56",81
"57",111
"58",112
"59",135
"60",68
"61",48
"62",63
"63",125
"64",128
"65",85
"66",67
"67",51
"68",146
"69",150
"70",133
"71",108
"72",113
"73",29
"74",141
"75",158
"76",88
"77",80
"78",84
"79",100
"80",61
"81",79
"82",95
"83",119
"84",117
"85",85
"86",78
"87",106
"88",48
"89",57
"90",75
"91",145
"92",116
"93",77
"94",113
"95",140
"96",165
"97",179
"98",57
"99",47
"100",69
"101",73
"102",80
"103",63
"104",120
"105",96
"106",129
"107",105
"108",138
"109",93
"110",82
"111",117
"112",141
"113",95
"114",66
"115",90
"116",137
"117",95
"118",174
"119",169
"120",185
"121",119
"122",159
"123",141
"124",146
"125",151
"126",135
"127",96
"128",59
"129",73
"130",91
"131",74
"132",93
"133",75
"134",58
"135",95
"136",56
"137",43
"138",74
"139",71
"140",64
"141",50
"142",88
"143",100
"144",109
"145",74
"146",91
"147",111
"148",110
"149",91
"150",124
"151",43
"152",131
"153",90
"154",103
"155",122
"156",80
"157",103
"158",149
"159",87
"160",116
"161",67
"162",93
"163",60
"164",98
"165",118
"166",165
"167",109
"168",125
"169",148
"170",156
"171",127
"172",115
"173",66
"174",97
"175",63
"176",53
"177",66
"178",87
"179",125
"180",72
"181",92
"182",94
"183",97
"184",64
"185",100
"186",90
"187",65
"188",35
"189",105
"190",87
"191",123
"192",99
"193",15
"194",114
"195",51
"196",133
"197",87
"198",27
"199",87
"200",105
"201",69
"202",10
"203",65
"204",87
"205",129
"206",93
"207",102
"208",72
"209",30
"210",52
"211",61
"212",80
"213",84
"214",121
"215",133
"216",109
"217",102
"218",63
"219",85
"220",112
"221",125
"222",169
"223",131
"224",148
"225",72
"226",123
"227",147
"228",157
"229",164
"230",151
"231",129
"232",142
"233",10
"234",91
"235",118
"236",119
"237",119
"238",19
"239",87
"240",101
"241",86
"242",119
"243",82
"244",53
"245",98
"246",99
"247",169
"248",79
"249",151
"250",152
"251",148
"252",175
"253",135
"254",130
"255",50
"256",81
"257",124
"258",146
"259",97
"260",13
"261",96
"262",96
"263",90
"264",191
"265",99
"266",74
"267",74
"268",123
"269",98
"270",11
"271",90
"272",82
"273",116
"274",136
"275",119
"276",11
"277",99
"278",116
"279",72
"280",4
"281",79
"282",23
"283",55
"284",82
"285",60
"286",73
"287",96
"288",132
"289",91
"290",107
"291",120
"292",96
"293",78
"294",137
"295",153
"296",122
"297",109
"298",138
"299",91
"300",71
"301",76
"302",147
"303",140
"304",83
"305",148
"306",109
"307",143
"308",111
"309",70
"310",100
"311",66
"312",45
"313",100
"314",90
"315",117
"316",115
"317",69
"318",86
"319",105
"320",86
"321",29
"322",35
"323",9
"324",82
"325",66
"326",102
"327",96
"328",47
"329",35
"330",32
"331",44
"332",120
"333",103
"334",91
"335",75
"336",80
"337",114
"338",74
"339",94
"340",115
"341",113
"342",128
"343",150
"344",133
"345",76
"346",128
"347",143
"348",159
"349",140
"350",69
"351",43
"352",62
"353",137
"354",147
"355",144
"356",150
"357",164
"358",117
"359",193
"360",137
"361",31
"362",66
"363",115
"364",43
"365",114
"366",85
"367",99
"368",65
"369",95
"370",18
"371",138
"372",125
"373",122
"374",82
"375",42
"376",56
"377",153
"378",143
"379",183
"380",178
"381",142
"382",168
"383",95
"384",191
"385",165
"386",69
"387",190
"388",149
"389",167
"390",70
"391",136
"392",10
"393",124
"394",92
"395",97
"396",86
"397",84
"398",100
"399",115
"400",79
"401",76
"402",74
"403",69
"404",91
"405",90
"406",68
"407",52
"408",24
"409",58
"410",64
"411",92
"412",109
"413",89
"414",53
"415",115
"416",113
