"","value"
"1",32
"2",32
"3",38
"4",31
"5",113
"6",189
"7",529
"8",217
"9",152
"10",80
"11",84
"12",53
"13",27
"14",26
"15",20
"16",27
"17",28
"18",32
"19",54
"20",171
"21",125
"22",56
"23",31
"24",16
"25",16
"26",15
"27",20
"28",26
"29",44
"30",47
"31",58
"32",91
"33",52
"34",19
"35",9
"36",6
"37",44
"38",179
"39",130
"40",94
"41",183
"42",179
"43",395
"44",318
"45",363
"46",276
"47",99
"48",43
"49",19
"50",14
"51",33
"52",44
"53",44
"54",42
"55",60
"56",93
"57",58
"58",31
"59",28
"60",88
"61",22
"62",46
"63",27
"64",20
"65",32
"66",101
"67",63
"68",100
"69",136
"70",52
"71",23
"72",14
"73",12
"74",12
"75",12
"76",112
"77",149
"78",347
"79",215
"80",316
"81",232
"82",149
"83",64
"84",37
"85",20
"86",15
"87",76
"88",51
"89",52
"90",110
"91",139
"92",201
"93",241
"94",113
"95",52
"96",22
"97",12
"98",12
"99",17
"100",64
"101",39
"102",64
"103",43
"104",39
"105",46
"106",26
"107",17
"108",14
"109",16
"110",7
"111",14
"112",16
"113",56
"114",42
"115",154
"116",146
"117",101
"118",89
"119",30
"120",14
"121",44
"122",69
"123",47
"124",44
"125",91
"126",444
"127",302
"128",164
"129",162
"130",109
"131",58
"132",30
"133",22
"134",35
"135",30
"136",36
"137",80
"138",253
"139",237
"140",276
"141",300
"142",185
"143",94
"144",57
"145",33
"146",22
"147",23
"148",67
"149",69
"150",59
"151",81
"152",126
"153",158
"154",252
"155",65
"156",39
"157",21
"158",33
"159",28
"160",32
"161",52
"162",95
"163",117
"164",174
"165",236
"166",238
"167",86
"168",35
"169",49
"170",67
"171",130
"172",44
"173",49
"174",79
"175",113
"176",164
"177",220
"178",167
"179",73
"180",41
"181",25
"182",19
"183",36
"184",100
"185",159
"186",297
"187",321
"188",250
"189",253
"190",126
"191",63
"192",28
"193",16
"194",22
"195",49
"196",120
"197",534
"198",312
"199",207
"200",472
"201",260
"202",349
"203",241
"204",84
"205",48
"206",28
"207",26
"208",44
"209",58
"210",158
"211",253
"212",297
"213",338
"214",195
"215",84
"216",59
"217",65
"218",28
"219",30
"220",46
"221",64
"222",68
"223",149
"224",122
"225",80
"226",249
"227",153
"228",53
"229",56
"230",53
"231",31
"232",48
"233",121
"234",180
"235",638
"236",417
"237",449
"238",241
"239",123
"240",139
"241",64
"242",88
"243",481
"244",414
"245",548
"246",513
"247",456
"248",402
"249",382
"250",231
"251",116
"252",54
"253",36
"254",38
"255",32
"256",42
"257",65
"258",117
"259",69
"260",69
"261",132
"262",60
"263",43
"264",43
"265",22
"266",17
"267",21
"268",89
"269",105
"270",191
"271",471
"272",165
"273",426
"274",154
"275",72
"276",32
"277",26
"278",36
"279",44
"280",23
"281",39
"282",42
"283",96
"284",245
"285",211
"286",96
"287",46
"288",23
"289",15
"290",11
"291",20
"292",148
"293",112
"294",217
"295",279
"296",223
"297",218
"298",132
"299",75
"300",37
"301",17
"302",22
"303",33
"304",32
"305",41
"306",78
"307",111
"308",139
"309",95
"310",58
"311",54
"312",32
"313",19
"314",12
"315",16
"316",41
"317",139
"318",86
"319",144
"320",127
"321",169
"322",90
"323",53
"324",44
"325",28
"326",16
"327",15
"328",49
"329",46
"330",60
"331",141
"332",163
"333",137
"334",105
"335",46
"336",17
"337",14
"338",12
"339",22
"340",26
"341",80
"342",451
"343",271
"344",305
"345",421
"346",178
"347",91
"348",32
"349",15
"350",14
"351",16
"352",19
"353",22
"354",28
"355",67
"356",152
"357",78
"358",62
"359",48
"360",15
"361",14
"362",15
"363",12
"364",25
"365",44
"366",68
"367",136
"368",212
"369",242
"370",152
"371",204
"372",58
"373",22
"374",16
"375",15
"376",15
"377",15
"378",20
"379",35
"380",52
"381",91
"382",20
"383",10
"384",7
"385",2
"386",1
"387",6
"388",80
"389",128
"390",51
"391",222
"392",155
"393",342
"394",163
"395",73
