"","value"
"1",1.056
"2",1.092
"3",1.479
"4",0.986
"5",1.374
"6",1.233
"7",1.445
"8",1.198
"9",1.093
"10",1.269
"11",1.375
"12",1.411
"13",1.517
"14",1.235
"15",1.2
"16",1.024
"17",0.777
"18",0.918
"19",1.095
"20",1.271
"21",1.307
"22",1.06
"23",1.166
"24",1.025
"25",1.485
"26",1.308
"27",1.132
"28",1.096
"29",1.344
"30",1.203
"31",1.079
"32",1.203
"33",1.239
"34",0.897
"35",1.113
"36",0.97
"37",0.809
"38",0.72
"39",0.773
"40",0.81
"41",0.973
"42",0.972
"43",1.205
"44",0.919
"45",0.882
"46",0.955
"47",1.1
"48",1.046
"49",1.063
"50",0.704
"51",0.83
"52",1.01
"53",0.776
"54",0.685
"55",0.757
"56",0.886
"57",0.578
"58",0.938
"59",1.011
"60",0.668
"61",0.974
"62",0.994
"63",0.993
"64",1.172
"65",0.868
"66",0.867
"67",0.94
"68",1.049
"69",0.923
"70",0.743
"71",0.779
"72",0.941
"73",0.959
"74",0.996
"75",1.177
"76",1.213
"77",0.96
"78",1.016
"79",1.087
"80",1.125
"81",0.526
"82",1.342
"83",1.684
"84",1.178
"85",0.617
"86",0.762
"87",1.431
"88",1.198
"89",1.077
"90",1.055
"91",1.213
"92",1.479
"93",1.126
"94",1.069
"95",1.056
"96",1.323
"97",1.142
"98",1.093
"99",0.786
"100",1.043
"101",1.006
"102",0.969
"103",1.174
"104",1.09
"105",1.041
"106",0.942
"107",1.079
"108",0.993
"109",1.2
"110",1.03
"111",1.164
"112",0.834
"113",1.067
"114",0.859
"115",0.982
"116",1.092
"117",0.712
"118",0.71
"119",0.674
"120",0.612
"121",0.858
"122",0.492
"123",0.662
"124",0.798
"125",1.065
"126",1.168
"127",1.131
"128",1.03
"129",0.883
"130",0.981
"131",0.957
"132",1.079
"133",1.545
"134",1.215
"135",0.821
"136",1.299
"137",1.83
"138",1.091
"139",1.509
"140",1.228
"141",1.114
"142",1.262
"143",0.994
"144",1.046
"145",1.021
"146",0.763
"147",0.996
"148",0.988
"149",0.913
"150",0.998
"151",1.108
"152",1.219
"153",1.221
"154",1.208
"155",1.159
"156",1.242
"157",1.242
"158",1.291
"159",1.5
"160",1.119
"161",1.39
"162",1.389
"163",1.121
"164",1.392
"165",1.282
"166",1.022
"167",1.415
"168",1.505
"169",1.144
"170",1.156
"171",0.947
"172",1.381
"173",1.317
"174",0.813
"175",0.998
"176",1.381
"177",1.048
"178",1.321
"179",1.465
"180",1.196
"181",1.097
"182",1.616
"183",1.208
"184",1.221
"185",1.332
"186",1.097
"187",1.308
"188",1.196
"189",1.196
"190",1.011
"191",0.987
"192",1.111
"193",0.987
"194",1.307
"195",1.086
"196",1.075
"197",0.816
"198",1.346
"199",0.878
"200",1.519
"201",1.236
"202",1.372
"203",1.151
"204",0.781
"205",0.991
"206",1.275
"207",0.941
"208",1.202
"209",0.991
"210",1.165
"211",0.992
"212",1.375
"213",1.486
"214",1.178
"215",0.806
"216",0.943
"217",1.164
"218",1.387
"219",1.19
"220",0.917
"221",0.707
"222",0.781
"223",0.978
"224",0.967
"225",1.202
"226",1.14
"227",1.127
"228",1.278
"229",1.216
"230",1.426
"231",1.402
"232",1.277
"233",1.303
"234",1.067
"235",1.24
"236",1.055
"237",1.019
"238",1.116
"239",1.241
"240",1.354
"241",1.005
"242",0.782
"243",1.118
"244",0.819
"245",0.808
"246",0.883
"247",0.882
"248",0.883
"249",0.969
"250",0.982
"251",1.007
"252",0.833
"253",0.822
"254",0.97
"255",0.809
"256",0.772
"257",0.896
"258",0.87
"259",0.783
"260",0.734
"261",0.785
"262",0.897
"263",0.673
"264",0.473
"265",0.81
"266",0.809
"267",0.76
"268",0.822
"269",0.849
"270",0.923
"271",0.775
"272",0.762
"273",0.511
"274",0.698
"275",0.673
"276",0.637
"277",0.675
"278",0.712
"279",0.762
"280",0.823
"281",0.862
"282",1.099
"283",0.751
"284",0.55
"285",0.749
"286",0.8
"287",0.812
"288",0.587
"289",0.488
"290",0.575
"291",0.624
"292",0.637
"293",0.488
"294",0.538
"295",0.513
"296",0.751
"297",0.801
"298",0.687
"299",0.724
"300",0.712
"301",0.338
"302",0.263
"303",0.413
"304",0.462
"305",0.45
"306",0.512
"307",0.45
"308",0.563
"309",0.613
"310",0.575
"311",0.613
"312",0.762
"313",0.725
"314",0.513
"315",0.813
"316",0.863
"317",0.701
"318",0.601
"319",0.563
"320",0.563
"321",0.701
"322",0.751
"323",0.714
"324",0.839
"325",0.651
"326",0.814
"327",0.739
"328",0.576
"329",0.551
"330",0.789
"331",0.777
"332",0.802
"333",0.727
"334",0.577
"335",0.94
"336",1.241
"337",0.865
"338",0.602
"339",0.916
"340",0.74
"341",0.652
"342",0.74
"343",0.54
"344",0.716
"345",0.828
"346",0.678
"347",0.728
"348",0.741
"349",0.734
"350",0.671
"351",0.571
"352",0.482
"353",0.501
"354",0.554
"355",0.561
"356",0.428
"357",0.877
"358",0.669
"359",0.685
"360",0.809
"361",0.851
"362",0.886
"363",1.001
"364",0.942
"365",0.888
"366",0.547
"367",0.651
"368",0.797
"369",0.918
"370",0.93
"371",0.753
"372",0.876
"373",0.687
"374",0.834
"375",0.566
"376",0.757
"377",0.797
"378",0.975
"379",1.227
"380",0.787
"381",0.792
"382",1.07
"383",0.886
"384",0.826
"385",0.84
"386",0.875
"387",0.853
"388",0.752
"389",0.982
"390",0.852
"391",0.949
"392",0.85
"393",0.867
"394",0.872
"395",0.754
"396",0.655
"397",0.764
"398",0.81
"399",0.837
"400",0.787
"401",0.864
"402",0.792
"403",0.593
"404",0.812
"405",0.859
"406",0.913
"407",0.51
"408",0.638
"409",0.627
"410",0.668
"411",0.732
"412",0.507
"413",0.573
"414",0.682
"415",0.779
"416",0.694
"417",0.662
"418",0.656
"419",0.846
"420",0.691
"421",0.831
"422",0.852
"423",0.959
"424",1.025
"425",1.115
"426",1.106
"427",1.024
"428",1.066
"429",1.077
"430",1.061
"431",1.111
"432",0.843
"433",1.026
"434",1.093
"435",1.149
"436",1.267
"437",1.326
"438",0.99
