"","value"
"1",1292582.96038258
"2",947933.787693962
"3",1254720.11036873
"4",1973862.47517009
"5",2002629.95826869
"6",1491157.87156185
"7",1310420.99071579
"8",1208216.49403413
"9",982958.79300772
"10",1045169.21785503
"11",1320324.55186511
"12",1601078.32069955
"13",1629805.40417873
"14",1874187.08039165
"15",1371155.18530868
"16",1091368.7796412
"17",1103957.49050003
"18",1428106.04830794
"19",1388343.80900431
"20",1392645.18165368
"21",1455084.20428127
"22",1418032.61352024
"23",1025194.1642967
"24",1044757.88042102
"25",1393122.10732153
"26",1362865.05679887
"27",1224772.13067585
"28",1264240.20106411
"29",1051907.11097228
"30",747618.950032544
"31",717318.835599509
"32",954423.146399928
"33",885198.78257561
"34",795317.955657813
"35",652025.96463122
"36",497419.70690834
"37",618705.113898348
"38",476895.756157381
"39",459055.574548954
"40",537885.843976622
"41",588911.472270073
"42",567412.216982257
"43",492733.160435278
"44",511449.987343737
"45",544255.440573575
"46",589834.68236785
"47",802806.339191045
"48",991771.057225983
"49",1020805.36914979
"50",1028959.06434408
"51",802838.887614958
"52",907096.370522977
"53",1309346.74052381
"54",1332588.83441402
"55",1305900.54877297
"56",1280921.56575281
"57",1206449.78230469
"58",937899.63316851
"59",984363.94923128
"60",1390835.94898492
"61",1435734.60321288
"62",1401972.4369056
"63",1427291.50288975
"64",1300265.07139983
"65",1045388.79196808
"66",1060182.95762271
"67",1401670.34085734
"68",1441565.16373
"69",1403674.50783301
