"","value"
"1",578.3
"2",609.8
"3",628.4
"4",665.6
"5",713.8
"6",707.2
"7",628.4
"8",588.1
"9",576.3
"10",566.5
"11",561.1
"12",571.4
"13",589.1
"14",615.3
"15",641.2
"16",682.8
"17",728.5
"18",726.4
"19",648
"20",605.8
"21",591.5
"22",576.3
"23",573.2
"24",587.1
"25",616.6
"26",648.6
"27",675.5
"28",715.3
"29",756
"30",746.7
"31",665.7
"32",627.4
"33",612.8
"34",599.9
"35",602.7
"36",622.5
"37",646.1
"38",676.1
"39",696.1
"40",732.5
"41",767.8
"42",767
"43",689.3
"44",641.2
"45",624
"46",609.7
"47",610.8
"48",623.5
"49",664.7
"50",690.3
"51",722.6
"52",766
"53",796.3
"54",809.6
"55",721.7
"56",684.4
"57",670.6
"58",654.9
"59",654.4
"60",675.5
"61",700.1
"62",725.1
"63",748.2
"64",795.4
"65",821.8
"66",828.9
"67",753.1
"68",708.9
"69",690.9
"70",674.5
"71",669.6
"72",685.3
"73",704
"74",730.5
"75",760.9
"76",807.6
"77",842.4
"78",838
"79",768.8
"80",726.6
"81",711.2
"82",693.2
"83",686.9
"84",698.1
"85",720.7
"86",750.1
"87",770.8
"88",816.7
"89",855.2
"90",857.3
"91",786.5
"92",750.1
"93",735.6
"94",709.9
"95",700.1
"96",720.7
"97",736.4
"98",768.5
"99",792.4
"100",836
"101",869.9
"102",871.5
"103",804.1
"104",768.8
"105",750.8
"106",733.4
"107",721.4
"108",737.4
"109",789.4
"110",821.8
"111",844.4
"112",890.8
"113",924.9
"114",926.3
"115",853.2
"116",818.9
"117",801.5
"118",785.5
"119",774.1
"120",785.5
"121",811
"122",838.6
"123",873.9
"124",913.1
"125",943.6
"126",948.6
"127",877.8
"128",839.5
"129",820.8
"130",795.3
"131",777.2
"132",790.4
"133",806.1
"134",840.3
"135",867
"136",911.1
"137",939.6
"138",937.5
"139",865
"140",821.8
"141",795.4
"142",776.6
"143",771.1
"144",787.4
"145",813
"146",845.7
"147",872.9
"148",915.2
"149",951.4
"150",960.8
"151",891.5
"152",851.3
"153",826.9
"154",797.3
"155",784.3
"156",798.2
