"","value"
"1",53
"2",43
"3",28
"4",55
"5",56
"6",72
"7",130
"8",110
"9",127
"10",130
"11",114
"12",141
"13",122
"14",117
"15",132
"16",162
"17",71
"18",113
"19",156
"20",146
"21",58
"22",37
"23",106
"24",113
"25",75
"26",139
"27",82
"28",84
"29",82
"30",81
"31",97
"32",113
"33",68
"34",88
"35",91
"36",110
"37",120
"38",108
"39",67
"40",109
"41",75
"42",63
"43",102
"44",90
"45",97
"46",134
"47",110
"48",63
"49",142
"50",124
"51",80
"52",101
"53",114
"54",150
"55",128
"56",133
"57",102
"58",146
"59",97
"60",127
"61",121
"62",93
"63",93
"64",138
"65",60
"66",69
"67",117
"68",91
"69",136
"70",108
"71",83
"72",50
"73",94
"74",71
"75",90
"76",108
"77",126
"78",134
"79",88
"80",116
"81",49
"82",91
"83",72
"84",70
"85",120
"86",124
"87",132
"88",114
"89",164
"90",58
"91",103
"92",87
"93",162
"94",121
"95",94
"96",69
"97",78
"98",67
"99",110
"100",101
"101",132
"102",51
"103",71
"104",38
"105",72
"106",66
"107",96
"108",90
"109",124
"110",83
"111",90
"112",76
"113",111
"114",135
"115",111
"116",162
"117",53
"118",135
"119",90
"120",87
"121",105
"122",202
"123",100
"124",136
"125",141
"126",135
"127",98
"128",135
"129",110
"130",97
"131",70
"132",70
"133",126
"134",63
"135",90
"136",139
"137",129
"138",155
"139",121
"140",184
"141",105
"142",84
"143",90
"144",121
"145",29
"146",45
"147",111
"148",105
"149",127
"150",120
"151",155
"152",162
"153",101
"154",122
"155",110
"156",88
"157",74
"158",107
"159",77
"160",148
"161",146
"162",157
"163",98
"164",100
"165",57
"166",128
"167",156
"168",88
"169",137
"170",41
"171",132
"172",116
"173",39
"174",82
"175",71
"176",31
"177",73
"178",53
"179",42
"180",33
"181",80
"182",115
"183",61
"184",113
"185",66
"186",126
"187",76
"188",103
"189",39
"190",129
"191",110
"192",53
"193",16
"194",61
"195",101
"196",66
"197",61
"198",80
"199",85
"200",100
"201",182
"202",71
"203",58
"204",97
"205",108
"206",156
"207",110
"208",77
"209",75
"210",55
"211",110
"212",122
"213",53
"214",80
"215",70
"216",113
"217",109
"218",96
"219",121
"220",121
"221",103
"222",142
"223",114
"224",74
"225",144
"226",93
"227",92
"228",56
"229",66
"230",114
"231",169
"232",75
"233",95
"234",93
"235",87
"236",119
"237",90
"238",67
"239",101
"240",77
"241",75
"242",98
"243",142
"244",128
"245",62
"246",73
"247",89
"248",114
"249",69
"250",138
"251",84
"252",157
"253",96
"254",170
"255",73
"256",113
"257",103
"258",103
"259",163
"260",114
"261",114
"262",149
"263",69
"264",113
"265",129
"266",120
"267",52
"268",57
"269",116
"270",93
"271",75
"272",133
"273",158
"274",106
"275",89
"276",90
"277",97
"278",69
"279",85
"280",133
"281",107
"282",157
"283",106
"284",110
"285",131
"286",79
"287",100
"288",109
"289",78
"290",114
"291",53
"292",81
"293",107
"294",59
"295",100
"296",101
"297",147
"298",85
"299",126
"300",149
"301",124
"302",155
"303",82
"304",105
"305",105
"306",52
"307",48
"308",110
"309",61
"310",108
"311",161
"312",168
"313",173
"314",104
"315",66
"316",140
"317",63
"318",76
"319",87
"320",80
"321",69
"322",89
"323",146
"324",138
"325",152
"326",44
"327",65
"328",106
"329",91
"330",141
"331",89
"332",80
"333",30
"334",88
"335",90
"336",83
"337",89
"338",97
"339",181
"340",123
"341",67
"342",114
"343",126
"344",90
"345",69
"346",80
"347",42
"348",96
"349",102
"350",52
"351",142
"352",111
"353",101
"354",58
"355",68
"356",140
"357",117
"358",111
"359",152
"360",105
"361",109
"362",71
"363",96
"364",116
"365",99
"366",111
"367",92
"368",131
"369",168
"370",136
"371",125
"372",76
"373",93
"374",42
"375",97
"376",126
"377",88
"378",81
"379",107
"380",87
"381",70
"382",167
"383",128
"384",108
"385",105
"386",101
"387",115
"388",118
"389",120
"390",84
"391",91
"392",76
"393",73
"394",74
"395",95
"396",115
"397",63
"398",80
"399",77
"400",71
"401",88
"402",63
"403",88
"404",77
"405",103
"406",118
"407",89
"408",68
"409",98
"410",124
"411",123
"412",74
"413",103
"414",63
"415",84
"416",107
"417",110
"418",71
"419",24
"420",66
"421",75
"422",74
"423",101
"424",113
"425",87
"426",139
"427",120
"428",92
"429",166
"430",116
"431",179
"432",97
"433",111
"434",71
"435",135
"436",55
"437",86
"438",86
"439",98
"440",82
"441",88
"442",102
"443",96
"444",86
"445",121
"446",86
"447",117
"448",114
"449",88
"450",141
"451",54
"452",138
"453",143
"454",142
"455",113
"456",144
"457",123
"458",109
"459",117
"460",82
"461",99
"462",142
"463",171
"464",144
"465",155
"466",108
"467",73
"468",36
"469",67
"470",79
"471",115
"472",69
"473",136
"474",67
"475",64
"476",73
"477",88
"478",124
"479",9
"480",76
"481",11
"482",55
"483",69
"484",75
"485",98
"486",101
"487",110
"488",103
"489",107
"490",91
"491",119
"492",159
"493",96
"494",132
"495",127
"496",128
"497",67
"498",134
"499",101
"500",99
"501",127
"502",119
"503",88
"504",127
"505",113
"506",94
"507",106
"508",83
"509",81
"510",81
"511",102
"512",120
"513",151
"514",116
"515",128
