"","value"
"1",13.9602
"2",11.5816
"3",15.5176
"4",11.2701
"5",10.7038
"6",72.5761
"7",123.5747
"8",136.5155
"9",15.2061
"10",9.7127
"11",17.16
"12",31.3751
"13",45.1937
"14",15.3477
"15",9.8259
"16",18.1794
"17",10.364
"18",68.102
"19",92.6811
"20",46.5812
"21",33.6971
"22",24.9755
"23",19.0856
"24",67.6773
"25",19.7368
"26",17.1317
"27",30.6955
"28",41.824
"29",20.1899
"30",15.9141
"31",101.4026
"32",105.6219
"33",46.921
"34",18.2927
"35",11.0719
"36",6.0598
"37",14.3283
"38",15.1778
"39",11.6382
"40",17.6697
"41",10.1374
"42",34.6881
"43",95.8242
"44",100.8646
"45",28.8266
"46",18.2361
"47",8.4951
"48",23.6446
"49",68.2436
"50",85.262
"51",57.3699
"52",26.7877
"53",35.1129
"54",46.0998
"55",114.57
"56",113.1824
"57",20.5297
"58",14.7814
"59",25.4285
"60",4.9838
"61",6.0315
"62",9.4861
"63",9.0048
"64",19.482
"65",24.2959
"66",32.706
"67",182.8419
"68",100.4399
"69",30.2141
"70",10.5622
"71",7.5323
"72",13.8186
"73",13.3372
"74",13.9602
"75",13.3089
"76",27.9487
"77",14.0452
"78",85.0355
"79",112.4179
"80",43.7495
"81",38.7658
"82",10.7604
"83",22.3986
"84",18.859
"85",11.9214
"86",19.1139
"87",13.6204
"88",27.1559
"89",10.6471
"90",21.181
"91",124.1694
"92",67.649
"93",19.6802
"94",7.3907
"95",9.5994
"96",15.8858
"97",37.3499
"98",30.3557
"99",39.3038
"100",17.7263
"101",8.665
"102",37.4632
"103",144.5009
"104",80.9296
"105",29.0814
"106",7.1075
"107",19.3404
"108",13.1957
"109",39.1056
"110",45.307
"111",31.46
"112",55.8975
"113",19.397
"114",153.0243
"115",79.004
"116",41.9373
"117",17.5848
"118",8.8349
"119",5.9465
"120",10.6188
"121",33.7537
"122",39.6436
"123",20.1333
"124",17.0751
"125",17.0467
"126",84.3559
"127",146.3981
"128",77.7581
"129",14.0168
"130",9.5145
"131",8.2119
"132",7.1075
"133",5.7483
"134",10.0242
"135",11.0719
"136",30.0725
"137",73.1991
"138",72.4062
"139",77.0501
"140",34.858
"141",15.5176
"142",57.9929
"143",38.4826
"144",15.1495
"145",15.1212
"146",19.1988
"147",32.1396
"148",48.62
"149",43.8062
"150",39.1056
"151",109.6428
"152",77.2484
"153",74.2185
"154",37.1234
"155",16.622
"156",17.4149
"157",18.5759
"158",25.3436
"159",29.5062
"160",18.0945
"161",12.2046
"162",50.6872
"163",111.4834
"164",84.4975
"165",109.8127
"166",18.7458
"167",12.7992
"168",9.4578
"169",27.8355
"170",23.0782
"171",10.6188
"172",7.8438
"173",13.0824
"174",48.2802
"175",106.443
"176",54.8781
"177",24.7772
"178",14.5265
"179",15.1212
"180",36.5854
"181",46.5812
"182",40.6064
"183",44.061
"184",29.3079
"185",13.7054
"186",79.7119
"187",78.7208
"188",86.6496
"189",18.2927
"190",6.9943
