"","value"
"1",1.228
"2",1.001
"3",0.182
"4",0.977
"5",1.659
"6",1.779
"7",1.376
"8",0.651
"9",1.748
"10",1.473
"11",1.389
"12",1.113
"13",0.909
"14",0.896
"15",1.135
"16",1.108
"17",1.036
"18",1.59
"19",0.891
"20",0.713
"21",1.18
"22",0.957
"23",0.929
"24",1.264
"25",1.221
"26",0.814
"27",1.531
"28",0.848
"29",0.727
"30",0.959
"31",2.019
"32",1.593
"33",1.18
"34",0.704
"35",0.443
"36",0.366
"37",1.703
"38",1.582
"39",0.243
"40",1.385
"41",1.811
"42",1.454
"43",0.796
"44",0.072
"45",0.562
"46",1.054
"47",0.85
"48",0.343
"49",0.153
"50",0.233
"51",0.936
"52",0.426
"53",1.117
"54",0.781
"55",1.266
"56",1.284
"57",0.915
"58",0.398
"59",0.22
"60",0.562
"61",0.759
"62",0.711
"63",1.088
"64",1.09
"65",0.321
"66",1.111
"67",0.538
"68",0.291
"69",0.8
"70",0.919
"71",0.981
"72",0.578
"73",1.13
"74",0.335
"75",0.431
"76",0.831
"77",1.103
"78",0.096
"79",1.234
"80",0.828
"81",1.201
"82",1.699
"83",1.049
"84",1.148
"85",0.999
"86",1.397
"87",0.098
"88",0.766
"89",0.292
"90",0.868
"91",0.595
"92",1.305
"93",0.692
"94",1.12
"95",0.65
"96",1.31
"97",0.982
"98",0.572
"99",1.532
"100",1.238
"101",1.166
"102",0.539
"103",0.649
"104",1.182
"105",1.335
"106",1.78
"107",1.158
"108",1.322
"109",1.325
"110",0.41
"111",1.264
"112",1.076
"113",1.509
"114",0.594
"115",0.997
"116",0.952
"117",0.421
"118",2.304
"119",1.449
"120",2.003
"121",0.312
"122",1.288
"123",1.548
"124",1.716
"125",1.126
"126",1.13
"127",0.63
"128",1.511
"129",1.197
"130",0.866
"131",1.344
"132",1.288
"133",1.251
"134",1.176
"135",0.641
"136",1.252
"137",1.181
"138",1.181
"139",1.404
"140",0.101
"141",0.819
"142",1.032
"143",0.646
"144",1.893
"145",1.947
"146",0.796
"147",1.533
"148",1.004
"149",0.058
"150",1.75
"151",1.606
"152",1.537
"153",1.154
"154",0.592
"155",0.707
"156",1.341
"157",1.082
"158",0.633
"159",1.401
"160",1.152
"161",0.905
"162",0.549
"163",1.458
"164",0.632
"165",0.527
"166",1.435
"167",1.02
"168",0.445
"169",1.028
"170",0.939
"171",0.673
"172",0.8
"173",0.635
"174",1.245
"175",0.264
"176",0.387
"177",0.352
"178",1.202
"179",0.863
"180",1.142
"181",1.204
"182",0.927
"183",0.034
"184",1.016
"185",1.187
"186",1.069
"187",0.899
"188",1.105
"189",0.377
"190",0.74
"191",1.503
"192",1.199
"193",1.098
"194",1.192
"195",1.58
"196",0.888
"197",0.658
"198",0.285
"199",0.856
"200",0.305
"201",0.625
"202",1.007
"203",0.421
"204",0.462
"205",0.889
"206",1.182
"207",1.4
"208",0.686
"209",1.872
"210",1.305
"211",0.269
"212",2.501
"213",1.039
"214",2.465
"215",1.926
"216",0.653
"217",0.656
"218",1.276
"219",0.658
"220",0.302
"221",0.701
"222",1.646
"223",1.222
"224",0.619
"225",2.257
"226",2.366
"227",1.95
"228",0.635
"229",1.531
"230",2.23
"231",2.312
"232",0.572
"233",0.595
"234",2.095
"235",1.072
"236",1.161
"237",0.893
"238",0.851
"239",0.071
"240",1.516
"241",1.286
"242",1.7
"243",1.496
"244",0.69
"245",1.756
"246",0.988
"247",0.952
"248",0.39
"249",1.333
"250",1.407
"251",1.276
"252",0.794
"253",1.249
"254",0.98
"255",0.396
"256",0.294
"257",0.808
"258",0.435
"259",0.856
"260",1.303
"261",0.976
"262",0.063
"263",1.109
"264",1.117
"265",0.486
"266",0.625
"267",0.847
"268",0.202
"269",1.194
"270",1.646
"271",1.408
"272",1.359
"273",0.579
"274",0.383
"275",0.635
"276",0.759
"277",0.892
"278",0.62
"279",0.638
"280",1.059
"281",0.848
"282",0.978
"283",0.137
"284",1.045
"285",0.644
"286",0.681
"287",0.941
"288",0.597
"289",1.1
"290",0.946
"291",1.378
"292",0.973
"293",0.843
"294",0.38
"295",1.234
"296",0.748
"297",0.808
"298",1.083
"299",0.979
"300",1.255
"301",1.178
"302",0.918
"303",0.72
"304",0.826
"305",1.673
"306",1.241
"307",1.373
"308",1.259
"309",1.552
"310",0.803
"311",0.43
"312",0.374
"313",0.506
"314",0.393
"315",1.427
"316",1.478
"317",0.317
"318",1.084
"319",0.862
"320",1.143
"321",1.093
"322",0.725
"323",0.746
"324",1.217
"325",1.165
"326",1.56
"327",1.412
"328",1.074
"329",0.585
"330",1.116
"331",0.954
"332",0.16
"333",1.255
"334",1.263
"335",1.369
"336",0.552
"337",1.247
"338",0.888
"339",1.322
"340",1.082
"341",0.911
"342",1.496
"343",0.659
"344",1.872
"345",1.721
"346",2.146
"347",1.28
"348",0.644
"349",1.665
"350",1.092
"351",1.381
"352",1.264
"353",1.472
"354",1.146
"355",1.311
"356",0.94
"357",1.117
"358",0.533
"359",0.888
"360",1.066
"361",0.892
