"","value"
"1",163
"2",137
"3",136
"4",136
"5",149
"6",138
"7",115
"8",130
"9",140
"10",131
"11",124
"12",140
"13",142
"14",159
"15",130
"16",145
"17",130
"18",146
"19",144
"20",155
"21",135
"22",131
"23",150
"24",126
"25",140
"26",124
"27",129
"28",159
"29",116
"30",132
"31",133
"32",130
"33",135
"34",143
"35",128
"36",153
"37",127
"38",147
"39",141
"40",133
"41",158
"42",140
"43",128
"44",152
"45",120
"46",140
"47",130
"48",144
"49",130
"50",141
"51",125
"52",129
"53",123
"54",125
"55",141
"56",124
"57",146
"58",129
"59",126
"60",146
"61",149
"62",128
"63",149
"64",136
"65",141
"66",119
"67",130
"68",131
"69",142
"70",144
"71",145
"72",140
"73",128
"74",144
"75",141
"76",148
"77",130
"78",144
"79",113
"80",131
"81",124
"82",136
"83",161
"84",118
"85",153
"86",142
"87",129
"88",117
"89",131
"90",133
"91",145
"92",111
"93",133
"94",117
"95",131
"96",136
"97",129
"98",156
"99",127
"100",136
"101",130
"102",141
"103",121
"104",146
"105",112
"106",140
"107",127
"108",147
"109",121
"110",141
"111",139
"112",150
"113",143
"114",135
"115",132
"116",127
"117",139
"118",115
"119",127
"120",144
"121",133
"122",146
"123",138
"124",128
"125",112
"126",125
"127",135
"128",134
"129",146
"130",124
"131",158
"132",120
"133",127
"134",128
"135",154
"136",142
"137",134
"138",127
"139",137
"140",137
"141",113
"142",133
"143",144
"144",135
"145",136
"146",142
"147",157
"148",122
"149",145
"150",136
"151",125
"152",127
"153",114
"154",135
"155",139
"156",134
"157",146
"158",144
"159",134
"160",114
"161",127
"162",121
"163",145
"164",146
"165",136
"166",133
"167",137
"168",136
"169",144
"170",141
"171",133
"172",142
"173",135
"174",157
"175",132
"176",134
"177",129
"178",148
"179",141
"180",151
"181",125
"182",139
"183",131
"184",138
"185",128
"186",118
"187",128
"188",126
"189",132
"190",150
"191",139
"192",138
"193",133
"194",127
"195",139
"196",132
"197",151
"198",130
"199",141
"200",135
"201",134
"202",136
"203",136
"204",145
"205",146
"206",129
"207",131
"208",126
"209",127
"210",118
"211",144
"212",140
"213",127
"214",127
"215",138
"216",129
"217",143
"218",119
"219",122
"220",150
"221",155
"222",126
"223",125
"224",155
"225",139
"226",140
"227",135
"228",143
"229",125
"230",141
"231",145
"232",133
"233",129
"234",130
"235",132
"236",127
"237",135
"238",137
"239",145
"240",131
"241",153
"242",146
"243",123
"244",152
"245",115
"246",132
"247",134
"248",128
"249",146
"250",120
"251",133
"252",136
"253",142
"254",153
"255",153
"256",138
"257",114
"258",123
"259",134
"260",134
"261",130
"262",135
"263",119
"264",138
"265",119
"266",117
"267",137
"268",139
"269",148
"270",142
"271",134
"272",125
"273",131
"274",122
"275",138
"276",149
"277",117
"278",140
"279",144
"280",124
"281",142
"282",138
"283",142
"284",134
"285",140
"286",130
"287",132
"288",140
"289",146
"290",115
"291",126
"292",124
"293",139
"294",122
"295",130
"296",108
"297",142
"298",145
"299",143
"300",115
"301",137
"302",132
"303",134
"304",144
"305",145
"306",151
"307",128
"308",124
"309",118
"310",143
"311",139
"312",132
"313",116
"314",136
"315",163
"316",136
"317",118
"318",124
"319",145
"320",143
"321",140
"322",129
"323",135
"324",117
"325",125
"326",152
"327",142
"328",130
"329",158
"330",148
"331",134
"332",133
"333",158
"334",144
"335",142
"336",145
"337",133
"338",143
"339",138
"340",134
"341",133
"342",143
"343",133
"344",140
"345",121
"346",132
"347",151
"348",128
"349",136
"350",133
"351",151
"352",162
"353",132
"354",127
"355",134
"356",146
"357",127
"358",134
"359",154
"360",121
"361",127
"362",124
"363",140
"364",126
"365",142
"366",147
"367",137
"368",137
"369",162
"370",151
"371",150
"372",136
"373",131
"374",142
"375",142
"376",151
"377",140
"378",144
"379",128
"380",141
"381",141
"382",142
"383",134
"384",138
"385",122
"386",148
"387",116
"388",132
"389",132
"390",144
"391",131
"392",109
