"","value"
"1",27.7
"2",28.66
"3",28.6
"4",28.34
"5",28.65
"6",28.56
"7",29.17
"8",29.85
"9",29.58
"10",30.34
"11",31.23
"12",30.72
"13",30.28
"14",31.73
"15",31.57
"16",31.3
"17",31.89
"18",31.52
"19",32.33
"20",33.4
"21",33.26
"22",33.67
"23",33.73
"24",32.87
"25",33.33
"26",34.76
"27",34.37
"28",33.87
"29",34.21
"30",33.97
"31",36.87
"32",36.99
"33",37.11
"34",37.01
"35",38.13
"36",37.26
"37",36.67
"38",39.54
"39",38.9
"40",38.01
"41",38.14
"42",37.92
"43",39.46
"44",40.22
"45",40.33
"46",40.23
"47",40.82
"48",39.72
"49",39.46
"50",42.99
"51",41.55
"52",40.09
"53",40.77
"54",40.46
"55",42.82
"56",43.34
"57",44.69
"58",43.46
"59",44.42
"60",43.13
"61",43.22
"62",46.35
"63",46.4
"64",45.07
"65",45.14
"66",45.09
"67",47.52
"68",48.8
"69",48.49
"70",47.73
"71",49.52
"72",47.04
"73",46.29
"74",50.58
"75",49.7
"76",50.12
"77",50.44
"78",49.48
"79",53.99
"80",55.33
"81",55.37
"82",53.02
"83",57.29
"84",53.84
"85",53.4
"86",59.5
"87",57.47
"88",56.61
"89",58.18
"90",57.23
"91",59.83
"92",60.87
"93",60.92
"94",62.99
"95",66.79
"96",63.11
"97",62.1
"98",69.84
"99",67.68
"100",66.16
"101",69.13
"102",67.93
"103",69.11
"104",72.03
"105",70.02
"106",68.59
"107",73.65
"108",70.46
"109",68.84
"110",75.2
"111",71.57
"112",74.01
"113",75.25
"114",74.11
"115",77.02
"116",78.57
"117",77.04
"118",78.36
"119",82.93
"120",76.14
"121",74.87
"122",83.21
"123",81.31
"124",77.49
"125",81.57
"126",80.64
"127",81.78
"128",85.31
"129",81.24
"130",84.23
"131",88.4
"132",81.5
"133",79.94
"134",82.88
"135",80.96
"136",81.89
"137",81.87
"138",81.71
"139",83.85
"140",86.48
"141",84.78
"142",82.91
"143",87.19
"144",81.03
"145",80.98
"146",84.77
"147",83.89
"148",80.53
"149",81.91
"150",81.39
"151",83.18
"152",86.24
"153",84.93
"154",82.31
"155",86.16
"156",80.39
"157",80.94
"158",84.3
"159",82.91
"160",79.38
"161",86.45
"162",81.18
"163",82.39
"164",84.23
"165",84.2
"166",82.47
"167",86.5
"168",80.85
"169",81.15
"170",83.28
"171",87.4
"172",79.9
"173",80.93
"174",81.76
"175",84.86
"176",87.29
"177",87.01
"178",87.49
"179",87.76
"180",85.45
"181",84.92
"182",88.77
"183",88.71
"184",86.4
"185",88.17
"186",89.41
"187",45.2
"188",45.2
"189",45.2
"190",46.6
"191",46.6
"192",46.6
"193",47.5
"194",47.5
"195",47.5
"196",48.5
"197",48.5
"198",48.5
"199",49.6
"200",49.6
"201",49.6
"202",50.7
"203",50.7
"204",50.7
"205",51.8
"206",51.8
"207",51.8
"208",54.1
"209",54.1
"210",54.1
"211",54.8
"212",54.8
"213",54.8
"214",56.1
"215",56.1
"216",56.1
"217",58.1
"218",58.1
"219",58.1
"220",59.6
"221",59.6
"222",59.6
"223",60.9
"224",60.9
"225",60.9
"226",62.6
"227",62.6
"228",62.6
"229",63.6
"230",63.6
"231",63.6
"232",65.5
"233",65.5
"234",65.5
"235",65.1
"236",65.1
"237",65.1
"238",65.3
"239",65.3
"240",65.3
"241",66.3
"242",66.3
"243",66.3
"244",67.1
"245",67.1
"246",67.1
"247",67.9
"248",67.9
"249",67.9
"250",69.9
"251",69.9
"252",69.9
"253",71.4
"254",71.4
"255",71.4
"256",72.6
"257",72.6
"258",72.6
"259",74.6
"260",74.6
"261",74.6
"262",75.7
"263",75.7
"264",75.7
"265",77.7
"266",77.7
"267",77.7
"268",80
"269",80
"270",80
"271",81.5
"272",81.5
"273",81.5
"274",82.8
"275",82.8
"276",82.8
"277",84.3
"278",84.3
"279",84.3
"280",85.7
"281",85.7
"282",85.7
"283",87
"284",87
"285",87
"286",88.6
"287",88.6
"288",88.6
"289",89.9
"290",89.9
"291",89.9
"292",91.5
"293",91.5
"294",91.5
"295",92.7
"296",92.7
"297",92.7
"298",95.2
"299",95.2
"300",95.2
"301",97.3
"302",97.3
"303",97.3
"304",99.2
"305",99.2
"306",99.2
"307",100.7
"308",100.7
"309",100.7
"310",102.7
"311",102.7
"312",102.7
"313",103.5
"314",103.5
"315",103.5
"316",106.6
"317",106.6
"318",106.6
"319",106.1
"320",106.1
"321",106.1
"322",106.8
"323",106.8
"324",106.8
"325",107.6
"326",107.6
"327",107.6
"328",108.4
"329",108.4
"330",108.4
"331",108.3
"332",108.3
"333",108.3
"334",108.2
"335",108.2
"336",108.2
"337",107.9
"338",107.9
"339",107.9
"340",108.2
"341",108.2
"342",108.2
"343",109.5
"344",109.5
"345",109.5
"346",110.1
"347",110.1
"348",110.1
"349",110.5
"350",110.5
"351",110.5
"352",110.8
"353",110.8
"354",110.8
"355",111.2
"356",111.2
"357",111.2
"358",112
"359",112
"360",112
"361",112.2
"362",112.2
"363",112.2
"364",113.1
"365",113.1
"366",113.1
"367",115
"368",115
"369",115
"370",116.2
"371",116.2
"372",116.2
