"","value"
"1",31.1202
"2",47.9404
"3",61.1078
"4",42.0505
"5",38.7091
"6",38.2277
"7",44.146
"8",54.0286
"9",46.0998
"10",38.8224
"11",33.1024
"12",32.621
"13",30.7804
"14",44.5141
"15",39.587
"16",74.9264
"17",74.8698
"18",45.8167
"19",42.9283
"20",57.285
"21",53.264
"22",41.7674
"23",37.9729
"24",38.2844
"25",36.9535
"26",53.0375
"27",45.9866
"28",49.0731
"29",41.5125
"30",51.0553
"31",63.005
"32",70.9054
"33",67.1393
"34",51.8198
"35",41.0028
"36",37.2083
"37",39.4171
"38",43.1832
"39",40.6064
"40",55.2179
"41",48.4218
"42",61.5042
"43",57.3699
"44",49.6111
"45",42.7868
"46",36.5571
"47",32.4794
"48",33.0458
"49",38.2561
"50",38.9357
"51",33.7537
"52",48.0537
"53",49.4979
"54",47.7988
"55",47.9121
"56",44.684
"57",39.4737
"58",33.3006
"59",29.9592
"60",27.6656
"61",26.8161
"62",49.781
"63",63.2598
"64",40.9745
"65",75.1812
"66",62.2121
"67",65.8367
"68",71.1886
"69",73.4256
"70",65.8084
"71",46.4396
"72",41.3143
"73",35.3961
"74",40.2099
"75",43.3248
"76",45.5901
"77",46.4396
"78",43.3248
"79",59.6353
"80",68.725
"81",81.4393
"82",66.0632
"83",46.921
"84",42.4753
"85",37.803
"86",38.3693
"87",80.1933
"88",58.899
"89",58.899
"90",52.9242
"91",56.0674
"92",51.027
"93",42.8151
"94",38.3693
"95",35.3394
"96",32.9891
"97",32.4511
"98",34.6598
"99",37.9729
"100",56.4921
"101",51.7349
"102",47.4024
"103",68.6684
"104",68.7533
"105",56.4072
"106",42.4186
"107",37.3782
"108",34.2917
"109",34.0935
"110",56.4072
"111",59.0973
"112",53.4622
"113",45.307
"114",39.8418
"115",49.1864
"116",50.4323
"117",41.9939
"118",37.6897
"119",33.9802
"120",37.0384
"121",50.319
"122",55.9258
"123",70.6505
"124",77.2767
"125",71.5567
"126",67.2242
"127",63.6846
"128",70.6505
"129",63.6563
"130",47.7988
"131",42.0788
"132",39.4171
"133",37.265
"134",69.4329
"135",59.7486
"136",37.4349
"137",37.9446
"138",37.3782
"139",42.2487
"140",61.5608
"141",60.6547
"142",40.1533
"143",33.5838
"144",30.5539
"145",28.5717
"146",28.1753
"147",44.6274
"148",75.8892
"149",37.6614
"150",46.4396
"151",52.6977
"152",57.4549
"153",48.3652
"154",40.0683
"155",36.7836
"156",33.0174
"157",33.4705
"158",34.9996
"159",52.1313
"160",48.8466
"161",61.6741
"162",41.2577
"163",39.7285
"164",37.0668
"165",32.7626
"166",30.6105
"167",28.5717
"168",27.6656
"169",27.7222
"170",57.5398
"171",48.9882
"172",69.1781
"173",95.3995
"174",47.6573
"175",53.4905
"176",55.5577
"177",46.7511
"178",39.4454
"179",34.3767
"180",32.3378
"181",30.1858
"182",31.2052
"183",40.3515
"184",41.7107
"185",68.7816
"186",42.1921
"187",37.9446
"188",36.7836
"189",31.8565
"190",28.9681
"191",27.7222
"192",27.2691
"193",28.5151
"194",46.6379
"195",58.1911
"196",52.6127
"197",75.2945
"198",49.6678
"199",44.5424
"200",57.7664
"201",58.5876
"202",42.8717
"203",34.2068
"204",35.9624
"205",41.4559
"206",71.5
"207",58.2761
"208",65.6668
"209",46.3547
"210",64.2226
"211",59.2672
"212",54.1135
"213",41.8523
"214",37.9446
"215",34.2068
"216",31.7715
"217",30.5822
"218",31.998
"219",33.5838
"220",36.6137
"221",31.8565
"222",41.5125
"223",48.9598
"224",58.3893
"225",53.4622
"226",39.7002
"227",32.9042
"228",30.0159
"229",28.0903
"230",27.2125
"231",43.5513
"232",35.5376
"233",67.6206
"234",40.7196
"235",37.6614
"236",36.0757
"237",33.1024
"238",29.1097
"239",25.7967
"240",24.7489
"241",24.4658
"242",25.2869
"243",30.0159
"244",32.6776
"245",32.2529
"246",53.3206
"247",70.3957
"248",39.0773
"249",32.2812
"250",28.685
"251",25.1737
"252",24.4658
"253",27.2691
"254",31.545
"255",30.9503
"256",50.1208
"257",37.3782
"258",85.6018
"259",72.8593
"260",73.822
"261",62.4103
"262",41.5975
"263",34.6598
"264",31.1485
"265",29.9875
"266",47.7705
"267",43.9761
"268",42.4186
"269",33.3856
"270",41.9089
"271",53.2074
"272",66.5163
"273",107.8589
"274",58.6725
"275",39.7285
"276",35.7925
"277",33.6687
"278",34.7731
"279",77.3616
"280",85.0638
"281",48.0254
"282",50.0359
"283",47.6006
"284",37.4915
"285",33.5272
"286",30.8654
"287",28.7699
"288",27.5806
"289",30.7804
"290",56.9169
"291",65.1571
"292",43.4097
"293",45.8167
"294",39.7852
"295",50.4323
"296",61.5325
"297",50.2058
"298",38.1994
"299",32.7343
"300",29.5911
"301",28.5151
"302",28.9681
"303",31.1769
"304",76.4555
"305",40.0967
"306",46.298
"307",55.7559
"308",60.6264
"309",45.2786
"310",37.8596
"311",32.2529
"312",29.5911
"313",27.6089
"314",26.3347
"315",28.4868
"316",26.5046
"317",28.8832
"318",41.0594
"319",63.2032
"320",71.7832
"321",68.5268
"322",43.4664
"323",33.5555
"324",29.9592
"325",29.4212
"326",52.3295
"327",61.1361
"328",64.704
"329",46.8644
"330",52.8676
"331",63.6563
"332",68.64
"333",50.6872
"334",37.8596
"335",32.9325
"336",30.5539
"337",28.2602
