"","value"
"1",0.999
"2",1.222
"3",1.338
"4",1.124
"5",0.911
"6",0.804
"7",1.001
"8",0.785
"9",0.994
"10",1.054
"11",0.598
"12",1.052
"13",0.861
"14",0.989
"15",1.068
"16",1.296
"17",0.731
"18",1.135
"19",1.182
"20",1.014
"21",0.96
"22",0.823
"23",0.544
"24",0.922
"25",1.242
"26",1.057
"27",1.01
"28",1.397
"29",1.234
"30",1.265
"31",1.125
"32",0.999
"33",1.07
"34",0.927
"35",1.112
"36",1.18
"37",1.122
"38",0.718
"39",1.052
"40",0.885
"41",1.234
"42",1.25
"43",0.973
"44",0.379
"45",1.031
"46",0.853
"47",0.4
"48",0.836
"49",0.94
"50",1.272
"51",1.046
"52",0.862
"53",1.169
"54",1.049
"55",0.895
"56",1.38
"57",1.313
"58",0.64
"59",1.333
"60",1.213
"61",1.512
"62",0.441
"63",1.458
"64",1.016
"65",1.275
"66",1.107
"67",0.985
"68",0.838
"69",0.93
"70",0.947
"71",1.35
"72",0.913
"73",0.221
"74",0.676
"75",1.013
"76",1.147
"77",1.267
"78",1.265
"79",1.018
"80",0.683
"81",1.08
"82",1.17
"83",1.086
"84",0.977
"85",0.995
"86",1.062
"87",0.961
"88",1.122
"89",1.105
"90",0.72
"91",1.321
"92",1.457
"93",1.385
"94",0.476
"95",1.235
"96",0.965
"97",0.719
"98",1.16
"99",1.226
"100",0.947
"101",1.469
"102",1.281
"103",1.064
"104",1.174
"105",0.929
"106",1
"107",1.138
"108",1.062
"109",0.755
"110",0.746
"111",0.885
"112",0.992
"113",0.777
"114",0.993
"115",0.704
"116",1.083
"117",1.132
"118",0.524
"119",0.898
"120",1.175
"121",1.098
"122",1.002
"123",0.856
"124",0.982
"125",0.459
"126",0.352
"127",0.613
"128",0.835
"129",0.775
"130",0.796
"131",0.478
"132",0.786
"133",1.022
"134",1.298
"135",1.072
"136",0.319
"137",0.269
"138",0.958
"139",0.85
"140",0.184
"141",0.917
"142",0.483
"143",0.687
"144",0.725
"145",0.972
"146",0.928
"147",1.021
"148",1.238
"149",0.656
"150",1.239
"151",1.226
"152",1.139
"153",1.023
"154",0.912
"155",1.189
"156",1.217
"157",1.072
"158",0.978
"159",0.876
"160",1.155
"161",0.982
"162",1.465
"163",1.225
"164",0.788
"165",0.103
"166",1.038
"167",1.13
"168",1.011
"169",1.229
"170",1.05
"171",0.945
"172",0.91
"173",1.216
"174",1.002
"175",0.683
"176",0.654
"177",1.114
"178",0.505
"179",0.976
"180",1.113
"181",1.231
"182",1.23
"183",1.029
"184",0.313
"185",0.56
"186",0.921
"187",1.231
"188",1.392
"189",1.067
"190",1.453
"191",1.052
"192",1.311
"193",1.186
"194",1.059
"195",0.966
"196",1.255
"197",1.142
"198",1.11
"199",1.253
"200",0.485
"201",1.246
"202",1.343
"203",1.381
"204",1.373
"205",0.925
"206",0.138
"207",1.257
"208",1.177
"209",1.172
"210",1.229
"211",1.237
"212",1.444
"213",1.31
"214",1.466
"215",1.653
"216",1.248
"217",0.306
"218",1.346
"219",1.075
"220",0.918
"221",0.569
"222",0.155
"223",1.223
"224",1.043
"225",0.945
"226",1.068
"227",0.632
"228",0.333
"229",1.124
"230",0.914
"231",1.072
"232",1.181
"233",1.226
"234",1.238
"235",1.238
"236",1.088
"237",1.154
"238",1.145
"239",1.181
"240",1.282
"241",1.313
"242",1.022
"243",0.78
"244",1.3
"245",1.155
"246",1.221
"247",1.051
"248",1.03
"249",0.961
"250",0.996
"251",1.429
"252",1.199
"253",1.323
"254",1.195
"255",0.591
"256",1.002
"257",1.159
"258",1.04
"259",1.04
"260",1.044
"261",0.804
"262",0.985
"263",0.812
"264",0.871
"265",0.787
"266",1.081
"267",0.938
"268",0.586
"269",1.127
"270",1.175
"271",1.256
"272",1.274
"273",1.339
"274",1.295
"275",1.441
"276",1.182
"277",1.395
"278",1.555
"279",1.003
"280",0.937
"281",0.821
"282",1.115
"283",1.161
"284",1.118
"285",0.75
"286",1.048
"287",0.623
"288",0.847
"289",1.248
"290",1.177
"291",0.858
"292",1.011
"293",1.264
"294",0.793
"295",1.079
"296",1.069
"297",1.183
"298",1.055
"299",1.4
"300",1.217
"301",1.342
"302",1.226
"303",0.98
"304",0.136
"305",0.41
"306",0.258
"307",0.571
"308",0.741
"309",0.71
"310",1.033
"311",1.196
"312",1.144
"313",0.776
"314",1.06
"315",0.498
"316",0.793
"317",0.818
"318",1.018
"319",0.903
"320",0.964
"321",1.075
"322",0.958
"323",1.058
"324",1.281
"325",1.25
"326",1.222
"327",1.337
"328",1.106
"329",0.878
"330",0.727
"331",0.888
"332",0.838
"333",0.947
"334",0.34
"335",1.114
"336",1.405
"337",1.065
"338",1.223
"339",1.196
"340",1.003
"341",1.048
"342",0.651
"343",1.103
"344",1.399
"345",1.332
"346",1.073
"347",0.989
"348",0.853
"349",0.736
"350",0.925
"351",1.122
"352",1.406
"353",1.323
"354",1.342
"355",1.285
"356",1.066
"357",1.161
"358",1.069
"359",0.834
"360",1.024
"361",0.62
"362",1.171
"363",1.133
"364",0.987
"365",0.945
"366",0.964
"367",1.04
"368",1.214
"369",1.201
"370",1.277
"371",0.907
"372",0.168
"373",1.055
"374",0.725
"375",0.691
"376",1.108
"377",0.927
"378",1.376
"379",1.254
"380",1.094
"381",0.309
"382",0.781
"383",0.753
"384",0.903
"385",0.942
"386",0.984
"387",1.063
"388",1.104
"389",1.026
"390",1.127
"391",1.136
"392",1.089
"393",0.688
"394",0.938
"395",0.505
"396",0.991
"397",0.415
"398",1.146
"399",0.344
"400",1.218
"401",1.001
"402",1.214
"403",1.059
"404",1.062
"405",1.273
"406",1.22
"407",1.292
"408",1.263
"409",0.976
"410",1.174
"411",1.03
"412",0.948
"413",1.184
"414",1.204
"415",1.082
"416",0.939
"417",0.997
"418",1.205
"419",0.879
"420",1.214
"421",1.129
"422",0.911
"423",0.753
"424",0.721
"425",0.742
"426",0.96
"427",0.911
"428",0.832
"429",0.693
"430",1.005
"431",0.606
"432",1.001
"433",0.728
"434",0.736
"435",0.738
"436",1.144
"437",1.061
"438",1.111
"439",1.08
"440",0.927
"441",0.953
"442",1.274
"443",1.302
"444",1.308
"445",1.124
"446",0.825
"447",0.965
"448",1.01
"449",1.025
"450",0.851
"451",0.639
"452",0.275
"453",0.855
"454",0.533
"455",0.764
"456",0.536
"457",1.146
"458",1.02
"459",1.158
"460",1.2
"461",1.395
"462",1.202
"463",1.163
"464",0.937
"465",0.931
"466",1.156
"467",0.925
"468",1.01
"469",1.103
"470",1.297
"471",1.359
"472",1.138
"473",0.777
"474",1.268
"475",0.849
"476",0.945
"477",0.729
"478",1.233
"479",1.063
"480",0.807
"481",0.456
"482",1.345
"483",1.374
"484",0.997
"485",0.871
"486",0.386
"487",1.063
"488",1.038
"489",0.961
"490",1.039
"491",0.923
"492",1.232
"493",1.131
"494",1.171
"495",1.081
"496",0.851
"497",0.848
"498",1.026
"499",0.975
"500",0.134
"501",0.956
"502",0.624
"503",0.887
"504",0.832
"505",1.029
"506",1.092
"507",0.72
"508",0.379
"509",1.21
"510",1.257
"511",1.372
"512",1.05
"513",0.335
"514",1.189
"515",0.87
"516",0.524
"517",1.249
"518",1.186
"519",1.522
"520",1.365
"521",1.293
"522",1.638
"523",0.794
