"","value"
"1",62.01
"2",33.98
"3",54.37
"4",538.02
"5",572
"6",410.59
"7",167.64
"8",97.13
"9",58.9
"10",259.38
"11",685.27
"12",356.79
"13",144.7
"14",75.61
"15",50.4
"16",481.39
"17",1704.67
"18",523.86
"19",215.77
"20",159.99
"21",119.5
"22",217.76
"23",223.42
"24",139.6
"25",129.69
"26",68.53
"27",71.08
"28",535.19
"29",1274.26
"30",328.48
"31",186.89
"32",98.26
"33",67.96
"34",160.27
"35",161.69
"36",58.33
"37",110.44
"38",58.62
"39",69.38
"40",430.42
"41",1322.4
"42",478.55
"43",266.18
"44",188.59
"45",120.35
"46",83.25
"47",219.17
"48",112.98
"49",52.67
"50",30.02
"51",30.58
"52",770.22
"53",441.74
"54",319.98
"55",123.46
"56",72.49
"57",145.83
"58",297.33
"59",317.15
"60",98.54
"61",143.85
"62",67.39
"63",49.55
"64",942.95
"65",818.36
"66",215.49
"67",259.1
"68",200.2
"69",322.81
"70",211.24
"71",348.3
"72",146.96
"73",75.32
"74",44.17
"75",34.26
"76",470.06
"77",1497.96
"78",300.16
"79",184.63
"80",56.07
"81",50.97
"82",132.52
"83",116.95
"84",59.18
"85",37.38
"86",28.6
"87",31.43
"88",1087.37
"89",1044.89
"90",280.05
"91",179.53
"92",103.92
"93",67.39
"94",127.14
"95",282.32
"96",238.43
"97",87.5
"98",49.27
"99",49.27
"100",529.52
"101",798.54
"102",421.92
"103",220.87
"104",73.06
"105",64.85
"106",79.57
"107",62.58
"108",74.47
"109",43.04
"110",34.83
"111",668.28
"112",727.74
"113",1192.14
"114",311.49
"115",109.3
"116",64
"117",133.37
"118",228.8
"119",236.73
"120",102.51
"121",180.66
"122",100.52
"123",86.08
"124",588.99
"125",917.47
"126",305.82
"127",100.24
"128",213.51
"129",141.58
"130",247.49
"131",382.28
"132",198.78
"133",68.24
"134",68.81
"135",54.93
"136",722.08
"137",792.87
"138",190.29
"139",262.5
"140",225.4
"141",305.82
"142",203.88
"143",147.53
"144",267.59
"145",88.91
"146",39.08
"147",35.4
"148",188.87
"149",1353.55
"150",393.6
"151",254.57
"152",464.4
"153",171.03
"154",328.48
"155",300.16
"156",215.21
"157",54.65
"158",32.85
"159",32
"160",356.79
"161",1169.49
"162",540.85
"163",294.5
"164",60.03
"165",52.95
"166",55.78
"167",294.5
"168",111
"169",110.15
"170",53.52
"171",39.64
"172",852.34
"173",478.55
"174",214.92
"175",271.84
"176",92.88
"177",214.92
"178",291.66
"179",404.93
"180",131.39
"181",82.4
"182",43.32
"183",59.47
"184",586.16
"185",1197.8
"186",379.45
"187",128.56
"188",60.88
"189",33.7
"190",82.12
"191",96.28
"192",41.91
"193",25.49
"194",19.48
"195",28.88
"196",145.55
"197",1430
"198",450.24
"199",181.79
"200",135.35
"201",80.14
"202",253.72
"203",487.05
"204",79.85
"205",33.7
"206",22.54
"207",18.94
"208",93.45
"209",849.51
"210",183.78
"211",133.09
"212",98.26
"213",100.81
"214",283.17
"215",143.85
"216",70.23
"217",96.28
"218",60.6
"219",135.92
"220",1291.25
"221",639.96
"222",322.81
"223",305.82
"224",98.54
"225",165.94
"226",252.87
"227",150.08
"228",81.84
"229",60.31
"230",51.25
"231",127.71
"232",625.8
"233",1160.99
"234",201.9
"235",111
"236",104.77
"237",58.05
"238",196.8
"239",210.39
"240",120.06
"241",60.88
"242",111.57
"243",99.11
"244",421.92
"245",1815.11
"246",617.31
"247",286
"248",164.52
"249",60.31
"250",44.74
"251",38.79
"252",39.93
"253",24.66
"254",15.91
"255",36.53
"256",614.48
"257",1005.25
"258",216.34
"259",131.67
"260",98.26
"261",46.44
"262",152.06
"263",229.37
"264",199.35
"265",85.52
"266",55.5
"267",74.47
"268",815.53
"269",549.35
"270",238.99
"271",107.89
"272",54.37
"273",82.4
"274",58.33
"275",126.58
"276",130.82
"277",156.88
"278",82.4
"279",79.29
"280",506.87
"281",591.82
"282",319.98
"283",163.39
"284",76.17
"285",95.71
"286",92.03
"287",390.77
"288",648.46
"289",120.06
"290",119.78
"291",97.69
"292",1183.64
"293",608.81
"294",257.12
"295",308.65
"296",132.52
"297",92.88
"298",91.75
"299",331.31
"300",204.73
"301",102.22
"302",65.41
"303",58.05
"304",588.99
"305",1084.54
"306",472.89
"307",109.02
"308",61.73
"309",33.98
"310",159.14
"311",136.2
"312",100.52
"313",73.91
"314",99.11
"315",146.4
"316",1279.92
"317",770.22
"318",152.06
"319",82.97
"320",29.45
"321",31.43
"322",39.93
"323",95.14
"324",213.51
"325",80.14
"326",55.78
"327",123.18
"328",846.67
"329",923.13
"330",509.7
"331",419.09
"332",438.91
"333",416.26
"334",498.38
"335",325.64
"336",193.12
"337",122.9
"338",77.02
"339",102.22
"340",874.99
"341",1211.96
"342",264.2
"343",91.46
"344",117.8
"345",69.09
"346",47.57
"347",86.37
"348",34.83
"349",38.79
"350",29.17
"351",25.03
"352",270.99
"353",903.31
"354",424.75
"355",134.51
"356",73.06
"357",68.24
"358",97.41
"359",58.9
"360",55.78
"361",30.58
"362",31.71
"363",44.74
"364",419.09
"365",535.19
"366",276.94
"367",227.67
"368",122.33
"369",100.52
"370",101.37
"371",353.96
"372",433.25
"373",210.68
"374",86.37
"375",69.94
"376",976.93
"377",869.33
"378",266.18
"379",300.16
"380",540.85
"381",267.03
"382",141.02
"383",193.97
"384",111.57
"385",72.77
"386",45.31
"387",52.1
"388",665.45
"389",693.76
"390",345.47
"391",154.61
"392",206.71
"393",183.78
"394",242.96
"395",382.28
"396",286
"397",76.46
"398",69.09
"399",65.98
"400",622.97
"401",1458.32
"402",233.61
"403",100.81
"404",36.81
"405",43.89
"406",66.54
"407",166.22
"408",108.17
"409",47.57
"410",28.6
"411",38.79
"412",238.14
"413",1928.38
"414",481.39
"415",122.9
"416",87.22
"417",233.33
"418",148.95
"419",99.39
"420",119.21
"421",74.19
"422",38.51
"423",34.55
"424",538.02
"425",707.92
"426",269.58
"427",305.82
"428",217.19
"429",121.2
"430",109.02
"431",458.73
"432",163.11
"433",79
"434",43.89
"435",38.79
"436",484.22
"437",1282.75
"438",168.2
"439",131.96
"440",225.97
"441",345.47
"442",253.72
"443",642.79
"444",241.54
"445",62.01
"446",47.86
"447",67.68
"448",529.52
"449",662.61
"450",220.02
"451",159.71
"452",115.25
"453",93.45
"454",71.08
"455",126.29
"456",134.22
"457",134.79
"458",55.78
"459",67.39
"460",244.09
"461",521.03
"462",243.81
"463",62.58
"464",87.22
"465",172.17
"466",230.5
"467",179.25
"468",102.22
"469",87.22
"470",75.32
"471",138.19
"472",682.44
"473",841.01
"474",207.85
"475",83.53
"476",60.03
"477",71.36
"478",211.53
"479",314.32
"480",260.23
"481",86.37
"482",47.57
"483",37.38
"484",217.76
"485",991.09
"486",267.59
"487",130.26
"488",145.55
"489",274.96
"490",305.82
"491",206.71
"492",187.74
"493",88.63
"494",103.92
"495",141.02
"496",1220.46
"497",413.43
"498",102.51
"499",85.8
"500",25.77
"501",26.48
"502",31.71
"503",43.61
"504",49.55
"505",42.48
"506",46.16
"507",34.26
"508",416.26
"509",1755.64
"510",255.13
"511",95.99
"512",116.67
"513",221.15
"514",125.44
"515",492.71
"516",234.75
"517",161.69
"518",147.53
"519",80.99
"520",504.04
"521",1087.37
"522",308.65
"523",109.02
"524",41.06
"525",149.51
"526",356.79
"527",225.12
"528",97.98
"529",55.78
"530",47.86
"531",45.59
"532",279.2
"533",1362.04
"534",140.17
"535",92.31
"536",279.2
"537",314.32
"538",188.59
"539",82.12
"540",64
"541",49.55
"542",39.36
"543",82.12
"544",291.66
"545",1580.08
"546",362.46
"547",252.3
"548",276.09
"549",224.27
"550",286
"551",254.85
"552",141.3
"553",125.44
"554",211.81
"555",282.04
"556",1243.11
"557",1183.64
"558",328.48
"559",133.66
"560",147.53
"561",126.01
"562",131.39
"563",80.42
"564",328.48
"565",179.25
"566",102.79
"567",178.4
"568",614.48
"569",1931.21
"570",331.31
"571",135.07
"572",90.9
"573",80.14
"574",82.4
"575",104.21
"576",179.81
"577",90.61
"578",54.65
"579",73.06
"580",325.64
"581",1410.18
"582",365.29
"583",109.87
"584",69.94
"585",99.11
"586",123.74
"587",194.25
"588",100.52
"589",61.16
"590",102.79
"591",114.68
"592",1384.69
"593",1033.56
"594",229.37
"595",413.43
"596",594.65
"597",223.99
"598",447.41
"599",339.8
"600",150.08
