"","value"
"1",86.6779
"2",157.1019
"3",104.829
"4",70.0842
"5",66.1198
"6",148.89
"7",355.6596
"8",691.7806
"9",728.8757
"10",216.6522
"11",65.9216
"12",53.4905
"13",71.9531
"14",79.4288
"15",58.5026
"16",101.5159
"17",131.5601
"18",105.5369
"19",434.6637
"20",1020.5393
"21",1095.0126
"22",257.5984
"23",71.6699
"24",68.3569
"25",59.7769
"26",89.4812
"27",59.4654
"28",56.747
"29",62.7218
"30",122.8102
"31",521.8795
"32",1102.375
"33",1071.5096
"34",282.4606
"35",86.4797
"36",48.8466
"37",76.4272
"38",93.389
"39",53.4339
"40",76.1723
"41",79.3721
"42",181.3411
"43",442.8755
"44",812.6936
"45",447.1231
"46",127.9072
"47",40.1816
"48",55.2179
"49",109.1331
"50",149.9944
"51",64.6474
"52",51.565
"53",63.543
"54",110.0393
"55",357.3586
"56",431.5488
"57",381.428
"58",185.1639
"59",68.102
"60",47.6573
"61",56.0957
"62",70.8204
"63",60.4848
"64",42.7584
"65",86.7062
"66",298.7428
"67",457.034
"68",692.6301
"69",956.5432
"70",431.2656
"71",82.3454
"72",63.7979
"73",56.5204
"74",54.2834
"75",47.2325
"76",46.8078
"77",53.8303
"78",51.5084
"79",299.5923
"80",1040.3611
"81",1338.8207
"82",495.2617
"83",76.5688
"84",54.0852
"85",39.8701
"86",47.544
"87",299.3091
"88",344.3329
"89",154.6666
"90",231.6602
"91",511.1191
"92",804.1985
"93",837.3293
"94",134.8448
"95",85.1205
"96",50.5739
"97",62.8634
"98",58.6442
"99",49.6111
"100",53.2923
"101",49.0165
"102",93.2191
"103",412.5765
"104",786.0758
"105",333.0062
"106",67.7339
"107",33.1307
"108",28.6283
"109",34.405
"110",43.5513
"111",20.1899
"112",102.9318
"113",74.2185
"114",108.1987
"115",256.8338
"116",831.3827
"117",842.9926
"118",213.679
"119",58.1345
"120",72.0097
"121",167.749
"122",130.9654
"123",109.5013
"124",134.1936
"125",157.0169
"126",324.5111
"127",508.8538
"128",1296.9117
"129",834.7807
"130",152.1181
"131",50.7155
"132",49.5828
"133",47.7139
"134",63.0899
"135",127.2842
"136",52.8392
"137",48.9315
"138",86.6496
"139",276.3158
"140",899.06
"141",1005.5313
"142",132.9193
"143",49.9509
"144",34.5466
"145",29.4495
"146",31.3468
"147",36.5004
"148",53.4339
"149",36.0757
"150",73.1707
"151",362.4557
"152",818.0738
"153",728.5926
"154",191.79
"155",58.9557
"156",36.6986
"157",46.8361
"158",45.7317
"159",48.9882
"160",40.8046
"161",108.312
"162",82.8834
"163",292.7962
"164",1058.4839
"165",266.0934
"166",75.0397
"167",38.1145
"168",32.2529
"169",42.7018
"170",83.5347
"171",85.6302
"172",81.6941
"173",165.9651
"174",173.8938
"175",750.1134
"176",1132.674
"177",488.7488
"178",134.2785
"179",57.3416
"180",51.7349
"181",59.8901
"182",59.3238
"183",91.5767
"184",64.9022
"185",107.3775
"186",169.5047
"187",511.6855
"188",564.9212
"189",196.4057
"190",66.8561
"191",39.5303
"192",57.3416
"193",106.8961
"194",149.9944
"195",211.3853
"196",122.4137
"197",130.1442
"198",142.9718
"199",355.6596
"200",871.3095
"201",1226.1196
"202",242.2223
"203",71.7266
"204",82.2321
"205",154.0437
"206",527.5429
"207",299.8754
"208",258.9859
"209",154.9215
"210",260.7416
"211",387.3745
"212",1422.9217
"213",552.4617
"214",172.6762
"215",60.0034
"216",43.8628
"217",60.8529
"218",45.3919
"219",37.8879
"220",31.3751
"221",32.9042
"222",94.6349
"223",201.3045
"224",686.1173
