"","value"
"1",4
"2",5.4
"3",3
"4",11.7
"5",18.4
"6",13.7
"7",14.4
"8",14.5
"9",12.4
"10",6.5
"11",5
"12",4
"13",3.7
"14",3.9
"15",5.4
"16",4.3
"17",1.7
"18",2.8
"19",8
"20",5.1
"21",5.9
"22",6.7
"23",4.6
"24",4.3
"25",7.9
"26",8.5
"27",5.1
"28",4.6
"29",1.4
"30",1.4
"31",5.2
"32",11.7
"33",6.7
"34",2.4
"35",5
"36",3.2
"37",1.8
"38",3.3
"39",4.2
"40",3.2
"41",8.7
"42",15.9
"43",23.6
"44",24.9
"45",21.7
"46",20.1
"47",16.9
"48",14.3
"49",19
"50",17.2
"51",14.6
"52",9.9
"53",4.7
"54",1.9
"55",1.2
"56",1.9
"57",3.9
"58",3.9
"59",3.8
"60",5.9
"61",5.3
"62",3.3
"63",3
"64",2.9
"65",5.5
"66",4.4
"67",4.1
"68",4.3
"69",6.8
"70",5.5
"71",5.5
"72",6.7
"73",5.5
"74",5.7
"75",5.2
"76",4.5
"77",3.8
"78",3.8
"79",3.6
"80",3.5
"81",4.9
"82",5.9
"83",5.6
"84",4.9
"85",5.6
