"","value"
"1",1.6
"2",1.17
"3",3.15
"4",1.56
"5",2.21
"6",2.71
"7",2.28
"8",1.86
"9",1.44
"10",1.7
"11",1.93
"12",3.38
"13",2.58
"14",1.95
"15",2.01
"16",1.56
"17",2.48
"18",1.51
"19",1.87
"20",0.82
"21",1.97
"22",1.29
"23",2.28
"24",1.26
"25",1.01
"26",1.25
"27",2.13
"28",0.82
"29",1.79
"30",1.53
"31",2.22
"32",1.94
"33",2.31
"34",1.58
"35",1.17
"36",1.53
"37",0.8
"38",1.12
"39",2.34
"40",1.68
"41",1.11
"42",0.53
"43",2.87
"44",1.09
"45",1.78
"46",1.17
"47",1.35
"48",1.53
"49",1.26
"50",1.43
"51",1.56
"52",1.05
"53",0.89
"54",1.69
"55",1.82
"56",2.5
"57",1.67
"58",0.63
"59",1.7
"60",1.49
"61",0.23
"62",0.95
"63",1.23
"64",2.34
"65",1.08
"66",1.1
"67",1.6
"68",1.11
"69",1.01
"70",0.81
"71",0.46
"72",0.71
"73",0.45
"74",1.39
