"","value"
"1",4.1626
"2",5.4935
"3",7.1925
"4",205.5237
"5",168.0322
"6",400.6834
"7",342.6339
"8",427.0181
"9",454.4854
"10",179.4156
"11",28.9115
"12",11.8648
"13",8.4384
"14",15.9424
"15",112.4745
"16",117.5716
"17",420.5052
"18",699.7094
"19",442.8755
"20",345.4656
"21",314.6002
"22",155.8843
"23",42.3903
"24",23.0216
"25",19.6236
"26",23.3331
"27",50.6022
"28",73.6238
"29",55.4444
"30",93.2757
"31",127.0577
"32",130.1159
"33",73.7371
"34",24.6357
"35",5.6634
"36",3.483
"37",10.8737
"38",12.4877
"39",17.1317
"40",687.8163
"41",440.0438
"42",182.9835
"43",226.3649
"44",269.2649
"45",216.6805
"46",65.5252
"47",17.1883
"48",8.1269
"49",14.4699
"50",130.0027
"51",265.5837
"52",241.3728
"53",148.5219
"54",297.3269
"55",297.0438
"56",225.1473
"57",64.081
"58",14.6115
"59",6.0315
"60",5.6917
"61",9.6844
"62",15.2628
"63",45.222
"64",392.7547
"65",300.1586
"66",367.5527
"67",427.3013
"68",410.5943
"69",501.7746
"70",90.5856
"71",12.9974
"72",8.6083
"73",9.9109
"74",12.1762
"75",11.3267
"76",32.0547
"77",22.6535
"78",54.4533
"79",81.2127
"80",193.7722
"81",135.0147
"82",23.503
"83",5.9182
"84",9.3729
"85",6.881
"86",41.5975
"87",16.9618
"88",44.5707
"89",36.4438
"90",49.4412
"91",170.9205
"92",204.3061
"93",72.0664
"94",17.3865
"95",8.0137
"96",4.3608
"97",4.3891
"98",13.7903
"99",60.8529
"100",484.5013
"101",198.6427
"102",229.7629
"103",266.7447
"104",330.1745
"105",186.7213
"106",59.8618
"107",12.7709
"108",5.4085
"109",9.4012
"110",10.6188
"111",19.2838
"112",43.7495
"113",260.9115
"114",131.645
"115",241.033
"116",439.4775
"117",227.4409
"118",50.0359
"119",11.0719
"120",6.3713
"121",6.1448
"122",10.7038
"123",37.1517
"124",219.2574
"125",287.6992
"126",371.8002
"127",333.2893
"128",279.6006
"129",189.9211
"130",55.8408
"131",9.6277
"132",6.2297
"133",17.7263
"134",18.4343
"135",56.8886
"136",44.9105
"137",207.6758
"138",126.548
"139",261.3928
"140",291.6636
"141",252.5014
"142",47.5723
"143",10.5339
"144",5.6067
"145",5.2386
"146",5.1253
"147",14.7248
"148",8.042
"149",63.2315
"150",144.1045
"151",209.6296
"152",141.5842
"153",54.9064
"154",9.118
"155",1.9793
"156",11.7515
"157",26.6178
"158",22.7951
"159",22.0305
"160",19.1705
"161",184.0029
"162",144.8124
"163",267.3677
"164",273.4841
"165",45.4769
"166",7.6172
"167",3.9077
"168",3.7945
"169",4.5024
"170",4.2758
"171",19.482
"172",17.9246
"173",18.406
"174",109.5862
"175",171.8266
"176",202.154
"177",77.0785
"178",15.4893
"179",5.0404
"180",4.4457
"181",15.9707
"182",72.5478
"183",125.3021
"184",218.0397
"185",160.9813
"186",246.1301
"187",205.4671
"188",242.6188
"189",176.8104
"190",35.1412
"191",9.2313
"192",6.9659
"193",11.2984
"194",22.2287
"195",62.4387
"196",54.2268
"197",189.3831
"198",155.686
"199",232
"200",468.6439
"201",319.1309
"202",45.1654
"203",10.1374
"204",7.4756
"205",14.1301
"206",30.1574
"207",183.7197
"208",123.5464
"209",89.4246
"210",100.3832
"211",269.3499
"212",282.0925
"213",132.4662
"214",44.7689
"215",9.9392
"216",10.6755
"217",18.2927
"218",13.2523
"219",13.3089
"220",17.5281
"221",56.747
