"","value"
"1",1.93
"2",4.02
"3",2.69
"4",4.61
"5",2.21
"6",3.82
"7",2.23
"8",5.15
"9",1.94
"10",3.6
"11",2.32
"12",5.39
"13",1.71
"14",3.17
"15",1.7
"16",2.93
"17",1.8
"18",2.74
"19",1.54
"20",3.74
"21",1.87
"22",2.14
"23",1.15
"24",3.37
"25",1
"26",1.19
"27",1.74
"28",3.75
"29",1.51
"30",2.86
"31",1.73
"32",4.31
"33",1.29
"34",3.59
"35",1.04
"36",3.15
"37",1.35
"38",3.48
"39",2.03
"40",3.98
"41",1.3
"42",1.41
"43",2.88
"44",2.62
"45",1.67
"46",3.67
"47",1.95
"48",4.36
"49",1.24
"50",2.66
"51",2.11
"52",3.69
"53",0.67
"54",4.5
"55",2.74
"56",5.56
"57",1.28
"58",4.46
"59",1.42
"60",3.09
"61",0.9
"62",3.44
"63",0.56
"64",3.51
"65",1.61
"66",1.99
"67",1.43
"68",2.96
"69",0.92
"70",3.22
"71",1.72
"72",2.88
"73",0.91
"74",1.97
