"","value"
"1",41.34
"2",58.05
"3",35.11
"4",79
"5",39.93
"6",34.83
"7",15.72
"8",10.14
"9",9.23
"10",30.3
"11",50.4
"12",72.21
"13",60.31
"14",66.54
"15",71.07
"16",55.22
"17",39.36
"18",30.3
"19",20.36
"20",21.66
"21",13.62
"22",24.83
"23",53.24
"24",80.99
"25",54.65
"26",34.83
"27",43.32
"28",38.23
"29",29.17
"30",38.79
"31",25.94
"32",25.2
"33",17.3
"34",35.96
"35",58.9
"36",43.04
"37",73.34
"38",38.51
"39",32.85
"40",86.37
"41",74.47
"42",39.08
"43",30.86
"44",22.17
"45",15.97
"46",18.35
"47",50.12
"48",73.62
"49",51.25
"50",30.58
"51",28.88
"52",41.91
"53",40.49
"54",43.55
"55",8.81
"56",15.26
"57",45.31
"58",35.68
"59",46.16
"60",66.26
"61",52.95
"62",33.98
"63",30.3
"64",24.18
"65",31.43
"66",30.3
"67",23.39
"68",24.44
"69",40.21
"70",31.15
"71",52.67
"72",54.93
"73",29.45
"74",45.31
"75",46.44
"76",66.83
"77",53.52
"78",21.52
"79",11.61
"80",10.22
"81",13.53
"82",18.66
"83",69.09
"84",60.31
"85",27.16
"86",33.98
"87",26.93
"88",42.76
"89",47.01
"90",22.26
"91",14.92
"92",8.49
"93",5.83
"94",16.23
"95",30.02
"96",31.71
"97",25.46
"98",11.64
"99",35.11
"100",52.67
"101",79.29
"102",24.86
"103",8.66
"104",4.22
"105",2.47
"106",6.77
"107",15.52
"108",20.78
"109",25.4
"110",66.26
"111",51.82
"112",108.74
"113",36.25
"114",22.26
"115",16.99
"116",16.08
"117",16.51
"118",31.43
"119",84.67
"120",54.65
"121",93.45
"122",32
"123",21.58
"124",60.88
"125",78.72
"126",37.38
"127",27.81
"128",18.94
"129",41.63
"130",38.79
"131",33.41
"132",62.01
"133",28.88
"134",39.64
"135",25.71
"136",89.48
"137",45.31
"138",20.59
"139",23.84
"140",25.65
"141",22.88
"142",61.16
"143",53.24
"144",45.02
"145",44.17
"146",30.02
"147",57.77
"148",54.65
"149",61.73
"150",34.55
"151",24.44
"152",19.42
"153",20.73
"154",20.78
"155",61.45
"156",41.06
"157",23.33
"158",20.1
"159",23.56
"160",59.46
"161",45.02
"162",23.96
"163",21.32
"164",20.95
"165",23.22
"166",26.79
"167",32.56
"168",56.35
"169",45.59
"170",30.3
"171",32.28
"172",11.35
"173",95.99
"174",35.96
"175",12.88
"176",23.9
"177",19.48
"178",27.41
"179",66.26
"180",68.24
"181",67.11
"182",57.48
"183",66.54
"184",44.46
"185",62.3
"186",41.06
"187",28.26
"188",19.99
"189",37.66
"190",27.35
"191",45.87
"192",61.16
"193",27.07
"194",96.56
"195",53.52
"196",55.22
"197",45.87
"198",22.37
"199",9.94
"200",10.25
"201",26.16
"202",41.06
"203",54.93
"204",100.24
"205",47.57
"206",26.67
"207",73.62
"208",57.48
"209",53.8
"210",32.56
"211",19.4
"212",34.26
"213",31.43
"214",20.7
"215",48.7
"216",59.18
"217",33.13
"218",64.56
"219",36.25
"220",133.09
"221",51.82
"222",25.8
"223",30.02
"224",17.87
"225",18.6
"226",21.15
"227",60.03
"228",57.2
"229",33.98
"230",30.58
"231",63.43
"232",50.12
"233",97.98
"234",38.51
"235",21.89
"236",9.26
"237",10.9
"238",54.65
"239",67.39
"240",56.63
"241",32.85
"242",60.88
"243",30.86
"244",46.16
"245",89.2
"246",33.98
"247",36.53
"248",53.8
"249",29.73
"250",33.98
"251",79.29
"252",48.7
"253",30.86
"254",19.2
"255",29.45
"256",63.15
"257",65.98
"258",30.02
"259",18.18
"260",10.7
"261",11.35
"262",46.72
"263",44.46
"264",53.8
"265",13.42
"266",9.12
"267",17.07
"268",71.36
"269",77.02
"270",16.62
"271",8.69
"272",12.94
"273",18.24
"274",42.47
"275",51.25
"276",77.87
"277",85.8
"278",67.68
"279",36.53
"280",110.15
"281",54.93
"282",20.87
"283",11.04
"284",9.54
"285",17.1
"286",41.06
"287",49.84
"288",64
"289",72
"290",36.7
"291",29.1
"292",71.9
"293",55.1
"294",37.2
"295",18.3
"296",20.8
"297",27.9
"298",55.5
"299",30.8
"300",50.4
"301",105
"302",39.5
"303",24.9
"304",60.7
"305",68.6
"306",29.9
"307",21.3
"308",9.58
"309",8.82
"310",22.9
"311",24.2
"312",30.9
"313",51.9
"314",46.7
"315",59.6
"316",33.3
"317",23.9
"318",13.1
"319",7.73
"320",16.1
"321",27.7
"322",43.7
"323",52.2
"324",36.8
"325",24.2
"326",17.2
"327",38.1
"328",61.4
"329",56.9
"330",39.9
"331",46.1
"332",55.1
"333",40.4
"334",41.5
"335",67.9
"336",37.4
"337",58.6
"338",52.1
"339",40
"340",51.7
"341",87.9
"342",22.2
"343",33.5
"344",22.5
"345",28.1
"346",99.2
"347",55.1
"348",50.6
