"","value"
"1",2537
"2",3379
"3",2999
"4",2809
"5",2516
"6",2799
"7",3230
"8",3759
"9",3122
"10",3641
"11",3584
"12",3610
"13",3035
"14",3620
"15",3518
"16",3487
"17",3708
"18",4190
"19",3959
"20",4026
"21",3605
"22",4057
"23",3970
"24",4211
"25",4011
"26",4113
"27",3841
"28",4083
"29",4201
"30",4232
"31",4492
"32",4905
"33",4583
"34",4894
"35",4460
"36",4754
"37",4723
"38",5447
"39",4728
"40",5016
"41",5675
"42",5838
"43",5752
"44",5926
"45",6223
"46",6482
"47",6032
"48",6725
"49",6773
"50",6916
"51",6859
"52",6845
"53",6753
"54",7355
"55",7155
"56",6693
"57",6693
"58",6833
"59",6254
"60",6460
"61",7006
"62",7234
"63",7069
"64",7458
"65",7388
"66",7384
"67",7436
"68",7761
"69",8481
"70",8124
"71",7631
"72",7830
"73",7979
"74",8590
"75",7957
"76",8289
"77",8195
"78",8866
"79",8888
"80",9173
"81",8820
"82",10058
"83",9468
"84",9258
"85",8611
"86",9220
"87",8671
"88",9236
"89",8693
"90",8740
"91",9320
"92",9868
"93",9448
"94",9724
"95",8479
"96",8999
"97",8885
"98",10141
"99",9774
"100",10542
"101",10819
"102",11199
"103",11272
"104",12050
"105",11372
"106",12457
"107",11684
"108",12169
"109",12284
"110",13457
"111",12820
"112",13794
"113",13606
"114",15114
"115",14769
"116",13514
"117",13916
"118",14931
"119",14089
"120",14877
"121",14745
"122",15274
"123",15450
"124",15512
"125",16099
"126",16956
"127",17008
"128",17925
"129",18184
"130",19138
"131",18076
"132",18585
"133",18766
"134",20427
"135",19159
"136",19878
"137",20475
"138",21998
"139",21583
"140",22025
"141",21955
"142",23180
"143",22085
"144",21853
