"","value"
"1",2577
"2",523
"3",98
"4",184
"5",279
"6",409
"7",2285
"8",2685
"9",3409
"10",1824
"11",409
"12",151
"13",45
"14",68
"15",213
"16",546
"17",1033
"18",2129
"19",2536
"20",957
"21",361
"22",377
"23",225
"24",360
"25",731
"26",1638
"27",2725
"28",2871
"29",2119
"30",684
"31",299
"32",236
"33",245
"34",552
"35",1623
"36",3311
"37",6721
"38",4254
"39",687
"40",255
"41",473
"42",358
"43",784
"44",1594
"45",1676
"46",2251
"47",1426
"48",756
"49",299
"50",201
"51",229
"52",469
"53",736
"54",2042
"55",2811
"56",4431
"57",2511
"58",389
"59",73
"60",39
"61",49
"62",59
"63",188
"64",377
"65",1292
"66",4031
"67",3495
"68",587
"69",105
"70",153
"71",387
"72",758
"73",1307
"74",3465
"75",6991
"76",6313
"77",3794
"78",1836
"79",345
"80",382
"81",808
"82",1388
"83",2713
"84",3800
"85",3091
"86",2985
"87",3790
"88",674
"89",81
"90",80
"91",108
"92",229
"93",399
"94",1132
"95",2432
"96",3574
"97",2935
"98",1537
"99",529
"100",485
"101",662
"102",1000
"103",1590
"104",2657
"105",3396
