"","value"
"1",6827
"2",6178
"3",7084
"4",8162
"5",8462
"6",9644
"7",10466
"8",10748
"9",9963
"10",8194
"11",6848
"12",7027
"13",7269
"14",6775
"15",7819
"16",8371
"17",9069
"18",10248
"19",11030
"20",10882
"21",10333
"22",9109
"23",7685
"24",7602
"25",8350
"26",7829
"27",8829
"28",9948
"29",10638
"30",11253
"31",11424
"32",11391
"33",10665
"34",9396
"35",7775
"36",7933
"37",8186
"38",7444
"39",8484
"40",9864
"41",10252
"42",12282
"43",11637
"44",11577
"45",12417
"46",9637
"47",8094
"48",9280
"49",8334
"50",7899
"51",9994
"52",10078
"53",10801
"54",12950
"55",12222
"56",12246
"57",13281
"58",10366
"59",8730
"60",9614
"61",8639
"62",8772
"63",10894
"64",10455
"65",11179
"66",10588
"67",10794
"68",12770
"69",13812
"70",10857
"71",9290
"72",10925
"73",9491
"74",8919
"75",11607
"76",8852
"77",12537
"78",14759
"79",13667
"80",13731
"81",15110
"82",12185
"83",10645
"84",12161
"85",10840
"86",10436
"87",13589
"88",13402
"89",13103
"90",14933
"91",14147
"92",14057
"93",16234
"94",12389
"95",11595
"96",12772
