"","value"
"1",1
"2",0
"3",0
"4",1
"5",3
"6",9
"7",2
"8",3
"9",5
"10",3
"11",5
"12",2
"13",2
"14",0
"15",1
"16",0
"17",1
"18",3
"19",3
"20",2
"21",1
"22",1
"23",5
"24",0
"25",3
"26",1
"27",0
"28",1
"29",4
"30",0
"31",0
"32",1
"33",6
"34",14
"35",1
"36",1
"37",0
"38",0
"39",1
"40",1
"41",1
"42",1
"43",0
"44",1
"45",0
"46",1
"47",0
"48",1
"49",0
"50",1
"51",0
"52",1
"53",0
"54",1
"55",0
"56",1
"57",0
"58",0
"59",2
"60",0
"61",1
"62",0
"63",1
"64",0
"65",0
"66",1
"67",2
"68",0
"69",0
"70",1
"71",2
"72",0
"73",3
"74",1
"75",1
"76",0
"77",2
"78",0
"79",4
"80",0
"81",2
"82",1
"83",1
"84",1
"85",1
"86",0
"87",1
"88",1
"89",0
"90",2
"91",1
"92",3
"93",1
"94",2
"95",4
"96",0
"97",0
"98",0
"99",1
"100",0
"101",1
"102",0
"103",2
"104",2
"105",4
"106",2
"107",3
"108",3
"109",0
"110",0
"111",2
"112",7
"113",8
"114",2
"115",4
"116",1
"117",1
"118",2
"119",4
"120",0
"121",1
"122",1
"123",1
"124",3
"125",0
"126",0
"127",0
"128",0
"129",1
"130",0
"131",1
"132",1
"133",0
"134",0
"135",0
"136",0
"137",0
"138",1
"139",2
"140",0
"141",2
"142",0
"143",0
"144",0
"145",1
"146",0
"147",1
"148",0
"149",1
"150",0
"151",2
"152",0
"153",0
"154",1
"155",2
"156",0
"157",1
"158",0
"159",0
"160",0
"161",1
"162",2
"163",1
"164",0
"165",1
"166",3
"167",6
