"","value"
"1",1.293
"2",0.668
"3",1.129
"4",1.299
"5",0.755
"6",0.925
"7",1.431
"8",0.843
"9",1.478
"10",1.269
"11",0.889
"12",1.018
"13",1.19
"14",1.064
"15",0.98
"16",0.64
"17",1.026
"18",1.456
"19",0.557
"20",0.472
"21",0.946
"22",0.948
"23",1.208
"24",1.297
"25",0.909
"26",1.474
"27",1.346
"28",1.087
"29",1.176
"30",1.484
"31",1.748
"32",1.138
"33",1.754
"34",0.922
"35",1.1
"36",1.586
"37",1.103
"38",1.224
"39",1.12
"40",1.079
"41",0.834
"42",1.1
"43",0.989
"44",1.115
"45",1.301
"46",1.058
"47",1.252
"48",1.248
"49",1.519
"50",1.304
"51",1.164
"52",1.331
"53",1.188
"54",1.248
"55",1.693
"56",1.383
"57",1.537
"58",0.695
"59",1.219
"60",1.099
"61",1.114
"62",0.661
"63",0.893
"64",1.568
"65",1.087
"66",1.292
"67",1.018
"68",0.823
"69",0.827
"70",1.202
"71",1.408
"72",0.726
"73",0.923
"74",0.774
"75",1.028
"76",0.681
"77",0.687
"78",1.022
"79",1.056
"80",0.873
"81",0.761
"82",0.529
"83",0.722
"84",0.498
"85",0.504
"86",0.628
"87",0.732
"88",0.79
"89",0.976
"90",0.999
"91",1.014
"92",0.906
"93",0.735
"94",0.415
"95",0.639
"96",0.472
"97",0.598
"98",0.674
"99",0.451
"100",0.588
"101",0.48
"102",0.214
"103",0.705
"104",0.71
"105",0.802
"106",0.887
"107",0.736
"108",0.673
"109",0.973
"110",0.61
"111",0.487
"112",0.558
"113",0.651
"114",0.707
"115",0.726
"116",0.791
"117",0.958
"118",0.422
"119",0.722
"120",0.665
"121",0.883
"122",0.487
"123",0.437
"124",0.952
"125",0.715
"126",1.297
"127",0.682
"128",0.772
"129",0.739
"130",0.57
"131",0.537
"132",0.689
"133",0.844
"134",0.791
"135",0.628
"136",0.453
"137",1.527
"138",1.057
"139",0.679
"140",0.962
"141",0.883
"142",1.219
"143",1.25
"144",1.834
"145",1.989
"146",1.245
"147",0.968
"148",0.615
"149",1.317
"150",1.756
"151",1.551
"152",1.413
"153",1.5
"154",1.369
"155",1.145
"156",1.181
"157",0.956
"158",1.587
"159",1.077
"160",1.298
"161",1.047
"162",0.918
"163",1.24
"164",1.172
"165",0.813
"166",0.949
"167",1.074
"168",0.997
"169",1.04
"170",0.936
"171",1.076
"172",1
"173",1.043
"174",0.987
"175",1.088
"176",1.882
"177",1.776
"178",1.088
"179",2.215
"180",1.3
"181",1.43
"182",1.659
"183",1.706
"184",1.966
"185",1.847
"186",1.608
"187",1.069
"188",1.123
"189",1.225
"190",1.34
"191",2.064
"192",1.653
"193",2.126
"194",1.795
"195",1.282
"196",1.669
"197",2.083
"198",1.829
"199",1.154
"200",1.41
"201",1.122
"202",1.07
"203",1.116
"204",1.015
"205",0.899
"206",1.047
"207",1.007
"208",1.084
"209",1.294
"210",1.167
"211",0.94
"212",1.092
"213",0.916
"214",0.759
"215",0.937
"216",0.76
"217",0.928
"218",1.079
"219",0.819
"220",0.943
"221",1.066
"222",1.058
"223",1.068
"224",1.185
"225",1.054
"226",1.088
"227",0.547
"228",0.933
"229",0.851
"230",0.411
"231",0.806
"232",0.991
"233",1.086
"234",0.954
"235",0.565
"236",0.736
"237",1.318
"238",1.241
"239",1.129
"240",1.298
"241",1.084
"242",1.052
"243",1.2
"244",0.953
"245",0.884
"246",0.834
"247",1.073
"248",1.104
"249",1.17
"250",1.282
"251",1.238
"252",1.099
"253",0.941
"254",0.928
"255",1.166
"256",1.228
"257",1.013
"258",0.973
"259",1.39
"260",1.284
"261",1.027
"262",1.009
"263",0.962
"264",1.011
"265",0.865
"266",1.058
"267",0.944
"268",0.575
"269",0.97
"270",1.142
"271",0.932
"272",1.059
"273",0.88
"274",1.297
"275",0.557
"276",0.99
"277",0.839
"278",0.947
"279",0.609
"280",1.197
"281",1.006
"282",1.082
"283",1.004
"284",0.709
"285",1.501
"286",0.847
"287",0.78
