"","value"
"1",6315.937
"2",6015.683
"3",4525.167
"4",5361.574
"5",4267.812
"6",5854.839
"7",5865.558
"8",7050.468
"9",6015.683
"10",5945.988
"11",5114.941
"12",4782.523
"13",5854.839
"14",6085.386
"15",6122.917
"16",7484.757
"17",4358.957
"18",6176.535
"19",4535.89
"20",4337.511
"21",3924.671
"22",4895.117
"23",6224.789
"24",5275.789
"25",4144.496
"26",3238.391
"27",4696.738
"28",5082.773
"29",3436.769
"30",5522.417
"31",5195.363
"32",4466.191
"33",5785.14
"34",6943.238
"35",4777.16
"36",4996.984
"37",4117.687
"38",4326.789
"39",6653.714
"40",6026.406
"41",5286.511
"42",7833.261
"43",5034.515
"44",6680.523
"45",4283.894
"46",6541.121
"47",4846.863
"48",4455.464
"49",5361.574
"50",4267.812
"51",6026.406
"52",4707.46
"53",4514.445
"54",4954.093
"55",5232.894
"56",4605.589
"57",4053.35
"58",6031.769
"59",5334.765
"60",7195.23
"61",4342.875
"62",4541.253
"63",6004.96
"64",4943.371
"65",5785.14
"66",4525.167
"67",4466.191
"68",4905.839
"69",6315.937
"70",6004.96
"71",4224.917
"72",4085.52
"73",6315.937
"74",5232.894
"75",5463.445
"76",6573.289
"77",6192.617
"78",7195.23
"79",7071.917
"80",6112.195
"81",3946.119
"82",6466.058
"83",6240.871
"84",3774.549
"85",4686.015
"86",6074.664
"87",6353.468
"88",4246.363
"89",7270.292
"90",5393.742
"91",4664.566
"92",4643.121
"93",4342.875
"94",5742.246
"95",5661.82
"96",4734.269
"97",4884.394
"98",4895.117
"99",5286.511
"100",6712.691
"101",6401.722
"102",4664.566
"103",7200.597
"104",7683.132
"105",6970.046
"106",3597.615
"107",5495.609
"108",6101.468
"109",4294.621
"110",4214.195
"111",5361.574
"112",3774.549
"113",3817.441
"114",5693.992
"115",4353.597
"116",5715.437
"117",4385.765
"118",6632.269
"119",6535.757
"120",5055.964
