"","value"
"1",199
"2",172
"3",111
"4",209
"5",161
"6",119
"7",195
"8",195
"9",131
"10",183
"11",143
"12",141
"13",168
"14",201
"15",155
"16",243
"17",225
"18",167
"19",237
"20",202
"21",186
"22",176
"23",232
"24",195
"25",190
"26",182
"27",222
"28",217
"29",188
"30",247
"31",139
"32",128
"33",172
"34",139
"35",191
"36",168
"37",170
"38",145
"39",184
"40",135
"41",218
"42",198
"43",230
"44",222
"45",206
"46",240
"47",189
"48",222
"49",158
"50",178
"51",217
"52",261
"53",238
"54",240
"55",214
"56",200
"57",201
"58",283
"59",220
"60",259
