"","value"
"1",1.92
"2",1.26
"3",3
"4",2.51
"5",2.55
"6",2.9
"7",2.82
"8",2.54
"9",2.09
"10",2.47
"11",2.74
"12",3.23
"13",2.91
"14",2.67
"15",2.32
"16",1.97
"17",2.92
"18",2.53
"19",2.64
"20",2.8
"21",2.29
"22",1.82
"23",2.72
"24",2.12
"25",1.73
"26",1.66
"27",2.12
"28",1.19
"29",2.66
"30",2.14
"31",2.25
"32",2.52
"33",2.36
"34",2.82
"35",2.61
"36",2.51
"37",2.61
"38",2.75
"39",3.49
"40",3.22
"41",2.37
"42",2.52
"43",3.23
"44",3.17
"45",3.26
"46",2.72
"47",3.03
"48",3.02
"49",2.36
"50",2.83
"51",2.76
"52",2.07
"53",1.63
"54",3.02
"55",3.27
"56",2.75
"57",2.97
"58",2.78
"59",2.19
"60",2.84
"61",1.39
"62",1.7
"63",2.26
"64",2.78
"65",2.01
"66",1.23
"67",2.87
"68",2.12
"69",2.39
"70",2.23
"71",2.73
"72",1.51
"73",1.01
"74",1.34
