"","value"
"1",3.97
"2",2.61
"3",4.7
"4",4.01
"5",3.94
"6",3.84
"7",3.93
"8",4.97
"9",4.43
"10",3.71
"11",5.22
"12",5.89
"13",5.2
"14",4.38
"15",5.6
"16",4.58
"17",4.44
"18",4.71
"19",3.36
"20",4.11
"21",5.46
"22",3.53
"23",4.02
"24",3.98
"25",2.69
"26",3.58
"27",4.78
"28",3.04
"29",3.26
"30",3.06
"31",5.54
"32",4.24
"33",4.29
"34",3.17
"35",2.16
"36",2.66
"37",2.79
"38",2.36
"39",3.58
"40",3.62
"41",2.19
"42",1.08
"43",5.48
"44",2.23
"45",3.58
"46",3.1
"47",3.93
"48",3.9
"49",2.72
"50",2.36
"51",3.59
"52",2.95
"53",2.81
"54",5.19
"55",3.38
"56",5.77
"57",3.35
"58",3.76
"59",3.82
"60",3.64
"61",1.4
"62",2.45
"63",2.49
"64",4.04
"65",3.69
"66",2.31
"67",3.55
"68",2.28
"69",3.33
"70",2.42
"71",2.37
"72",2.36
"73",2.01
"74",2.1
