"","value"
"1",5.21
"2",5.56
"3",7.47
"4",5.34
"5",6.16
"6",5.26
"7",5.39
"8",6.57
"9",4.66
"10",4.91
"11",5.06
"12",7.7
"13",6.72
"14",3.24
"15",2.2
"16",1.81
"17",2.29
"18",1.84
"19",1.51
"20",1.73
"21",1.74
"22",1.29
"23",1.29
"24",1.33
"25",0.98
"26",0.84
"27",1.49
"28",0.91
"29",1.68
"30",1.04
"31",1.4
"32",1.24
"33",5.11
"34",5.45
"35",4.81
"36",4.55
"37",4.46
"38",4.56
"39",5.74
"40",6.68
"41",4.27
"42",1.45
"43",7.08
"44",3.2
"45",4.42
"46",4.13
"47",4.25
"48",5.62
"49",4.35
"50",2.79
"51",4.45
"52",3.83
"53",3.56
"54",5.85
"55",4.83
"56",8.25
"57",4.5
"58",5.37
"59",5.76
"60",5.32
"61",1.89
"62",4.12
"63",3.29
"64",5.33
"65",4.04
"66",3
"67",5.23
"68",3.72
"69",4.13
"70",3.99
"71",4.03
"72",3.74
"73",3.67
"74",2.96
