"","value"
"1",481971
"2",476353
"3",471803
"4",469382
"5",446943
"6",451091
"7",665016
"8",784232
"9",784126
"10",739423
"11",715128
"12",759623
"13",962866
"14",1068885
"15",1168127
"16",1232381
"17",1256889
"18",1383302
"19",1302857
"20",1308091
"21",1313691
"22",1316572
"23",1383832
"24",1558469
"25",2200486
"26",2288368
"27",2155962
"28",2074220
"29",1942134
"30",1808534
"31",1739507
"32",1635604
"33",1566588
"34",1508348
"35",1595491
"36",1976461
"37",2113553
"38",1948422
"39",1850960
"40",1736166
"41",1673661
"42",1611908
"43",1584067
"44",1543866
"45",1502799
"46",1476741
"47",1570796
"48",1931002
"49",2106836
"50",2172973
"51",1848101
"52",1728250
"53",1602178
"54",1534867
"55",1431499
"56",1372614
"57",1309563
"58",1276009
"59",1496764
"60",1955635
"61",2081227
"62",2060651
"63",1631613
"64",1479538
"65",1400709
"66",1312201
"67",1237767
"68",1186715
"69",1148914
"70",1169558
"71",1331378
"72",1747757
"73",2217243
"74",2275347
"75",1629817
"76",1473474
"77",1299533
"78",1198475
"79",1109003
"80",1042697
"81",982184
"82",977389
"83",1117323
"84",1464489
"85",1975159
"86",2000102
"87",1578827
"88",1047886
"89",876414
"90",790579
"91",692089
"92",630088
"93",610855
"94",627627
"95",728116
"96",1185850
"97",1390335
"98",1982469
"99",1158631
"100",754433
"101",653274
"102",586675
"103",529246
"104",503216
"105",501687
"106",516321
"107",744959
"108",1202533
"109",1601562
"110",1222789
"111",804115
"112",690039
"113",587952
"114",544987
"115",467085
"116",435506
"117",436205
"118",435751
"119",557143
"120",1320321
"121",1533557
"122",1418192
"123",1201913
"124",678161
"125",556518
"126",481151
"127",422220
"128",393066
"129",387484
"130",421322
"131",497959
"132",1022634
"133",1445508
"134",1203311
"135",667087
"136",466799
"137",386004
"138",314389
"139",258048
"140",235253
"141",223206
"142",235428
"143",273606
"144",512409
"145",684297
"146",581440
"147",297704
"148",225051
"149",184564
"150",162558
"151",140701
"152",132931
"153",130861
"154",142001
"155",158424
"156",302812
"157",422744
"158",321910
"159",187840
"160",153046
"161",130587
"162",115126
"163",107704
"164",111304
"165",107883
"166",112935
"167",127792
"168",239975
"169",286398
"170",273789
"171",205467
"172",135430
"173",109403
"174",97466
"175",93939
"176",91344
"177",91383
"178",101984
"179",131356
"180",232653
"181",410047
"182",416889
"183",216323
"184",143659
"185",124037
"186",112083
"187",106111
"188",104243
"189",104507
"190",114335
"191",133024
"192",252329
"193",337497
"194",304690
"195",227188
"196",146634
"197",126654
"198",112166
"199",105399
"200",102835
"201",100266
"202",111462
"203",126844
"204",202086
"205",286334
"206",291236
"207",200978
"208",126862
"209",106541
"210",95419
"211",89018
"212",85677
"213",84974
"214",92231
"215",118962
"216",177908
"217",268848
"218",235816
"219",141428
"220",121288
"221",107743
"222",100697
"223",101476
"224",105743
"225",112726
"226",145804
"227",216382
"228",371623
"229",621156
"230",673572
"231",576047
"232",501303
"233",458461
"234",400773
"235",377235
"236",359473
"237",341078
"238",360846
"239",395004
"240",526218
"241",672617
"242",589707
"243",459853
"244",330851
"245",264674
"246",226552
"247",202689
"248",187778
"249",174467
"250",180223
"251",196056
"252",266372
"253",368585
"254",374124
"255",243212
"256",155181
"257",122967
"258",110744
"259",108018
"260",103753
"261",100477
"262",107770
"263",118849
"264",192174
"265",286266
"266",264080
"267",197784
"268",120550
"269",103407
"270",94767
"271",98562
"272",99460
"273",97338
"274",110849
"275",129476
"276",175058
"277",286171
"278",254753
"279",206472
"280",160356
"281",142890
"282",135157
"283",141975
"284",145835
"285",146740
"286",170111
"287",207990
"288",269810
"289",375564
"290",368952
"291",268461
"292",231219
"293",208289
"294",190224
"295",196774
"296",198266
"297",194660
"298",214880
"299",235379
"300",279237
"301",356352
"302",347053
"303",286576
"304",240734
"305",211276
"306",200950
"307",216616
"308",221905
"309",219271
"310",266969
"311",331839
"312",485631
"313",620494
"314",620154
"315",561762
"316",517365
"317",456965
"318",450684
"319",490894
"320",527051
"321",556981
"322",672312
"323",799337
"324",945916
"325",1154295
"326",1183501
"327",1114048
"328",1087078
"329",1017716
"330",1002135
"331",1035235
"332",1031122
"333",1005495
"334",1061128
"335",1114190
"336",1223396
"337",1350990
"338",1346723
"339",1190159
"340",1093693
"341",953538
"342",921037
"343",944609
"344",939528
"345",898701
"346",943685
"347",984699
"348",1089935
"349",1248918
"350",1213741
"351",1084229
"352",1039228
"353",946498
"354",930974
"355",927624
"356",963468
"357",911239
"358",954376
"359",1004325
"360",1090708
"361",1213498
"362",1224309
"363",1098969
"364",1000429
"365",912997
"366",877319
"367",922230
"368",923963
"369",864274
"370",901636
"371",927043
"372",1006724
"373",1171353
"374",1134060
"375",957711
"376",875452
"377",775117
"378",763173
"379",803653
"380",798867
"381",736809
"382",761724
"383",798973
"384",866783
"385",1036519
"386",992520
"387",875909
"388",825374
"389",766768
"390",781396
"391",853077
"392",864519
"393",822565
"394",888100
"395",967533
"396",1118500
