"","value"
"1",302
"2",262
"3",218
"4",175
"5",100
"6",77
"7",43
"8",47
"9",49
"10",69
"11",152
"12",205
"13",246
"14",294
"15",242
"16",181
"17",107
"18",56
"19",49
"20",47
"21",47
"22",71
"23",151
"24",244
"25",280
"26",230
"27",185
"28",148
"29",98
"30",61
"31",46
"32",45
"33",55
"34",48
"35",115
"36",185
"37",276
"38",220
"39",181
"40",151
"41",83
"42",55
"43",49
"44",42
"45",46
"46",74
"47",103
"48",200
"49",237
"50",247
"51",215
"52",182
"53",80
"54",46
"55",65
"56",40
"57",44
"58",63
"59",85
"60",185
"61",247
"62",231
"63",167
"64",117
"65",79
"66",45
"67",40
"68",38
"69",41
"70",69
"71",152
"72",232
"73",282
"74",255
"75",161
"76",107
"77",53
"78",40
"79",39
"80",34
"81",35
"82",56
"83",97
"84",210
"85",260
"86",257
"87",210
"88",125
"89",80
"90",42
"91",35
"92",31
"93",32
"94",50
"95",92
"96",189
"97",256
"98",250
"99",198
"100",136
"101",73
"102",39
"103",32
"104",30
"105",31
"106",45
