"","value"
"1",19.48
"2",20.44
"3",20.65
"4",20.3
"5",19.93
"6",20.78
"7",20.61
"8",20.62
"9",19.57
"10",21.39
"11",22.45
"12",21.79
"13",21.7
"14",23.2
"15",23.12
"16",21.74
"17",22.97
"18",22.99
"19",24.55
"20",24.96
"21",25.53
"22",26.04
"23",25.56
"24",27.46
"25",27.87
"26",27.62
"27",27.85
"28",28.88
"29",29.9
"30",30.08
"31",29.76
"32",30.02
"33",28.12
"34",27.99
"35",28.75
"36",29.59
"37",31.01
"38",32
"39",30.71
"40",32.76
"41",34.1
"42",37.48
"43",41.45
"44",45.35
"45",47.76
"46",46.7
"47",43.03
"48",41.75
"49",42.14
"50",43.35
"51",45.8
"52",46.38
"53",48.2
"54",50.6
"55",51.22
"56",54.31
"57",56.38
"58",56.77
"59",57.11
"60",59.81
"61",60.34
"62",61.46
"63",63.25
"64",64.56
"65",66.7
"66",67.61
"67",68.34
"68",68.8
"69",70.51
"70",70.81
"71",70.08
