"","value"
"1",24.1
"2",20.81
"3",22.96
"4",37.66
"5",118.93
"6",331.31
"7",399.27
"8",250.89
"9",116.1
"10",69.38
"11",52.95
"12",40.21
"13",35.4
"14",28.88
"15",33.41
"16",102.22
"17",259.67
"18",390.77
"19",277.51
"20",194.82
"21",97.98
"22",49.84
"23",40.78
"24",27.44
"25",22.65
"26",27.61
"27",28.18
"28",34.55
"29",95.71
"30",291.66
"31",339.8
"32",208.13
"33",103.07
"34",47.29
"35",30.3
"36",25.37
"37",23.47
"38",21.24
"39",22.65
"40",41.63
"41",136.2
"42",291.66
"43",233.33
"44",162.82
"45",77.59
"46",38.79
"47",22.68
"48",22.26
"49",16.82
"50",16.99
"51",19.06
"52",25.49
"53",81.27
"54",218.04
"55",265.33
"56",165.09
"57",99.11
"58",52.39
"59",54.09
"60",31.43
"61",27.35
"62",24.49
"63",28.06
"64",42.76
"65",129.41
"66",379.45
"67",339.8
"68",148.38
"69",111.85
"70",54.65
"71",30.3
"72",24.89
"73",23.19
"74",19.03
"75",21.86
"76",39.36
"77",156.31
"78",220.02
"79",286
"80",203.88
"81",90.33
"82",66.26
"83",50.12
"84",34.83
"85",21.44
"86",22.68
"87",27.64
"88",35.11
"89",137.62
"90",268.16
"91",256.55
"92",168.77
"93",120.35
"94",66.26
"95",32.85
"96",28.6
"97",21.83
"98",18.35
"99",25.15
"100",37.94
"101",99.96
"102",206.71
"103",217.19
"104",152.06
"105",74.47
"106",52.1
"107",36.53
"108",31.15
"109",22.82
"110",23.02
"111",24.83
"112",33.98
"113",118.65
"114",258.53
"115",319.98
"116",209.83
"117",89.76
"118",53.52
"119",32.85
"120",26.67
"121",21.55
"122",21.01
"123",26.19
"124",65.13
"125",88.35
"126",194.54
"127",334.14
"128",215.77
"129",80.14
"130",51.54
"131",29.45
"132",23.33
"133",20.1
"134",19.43
"135",20.08
"136",27.33
"137",87.5
"138",220.31
"139",172.17
"140",156.03
"141",91.75
"142",53.52
"143",34.55
"144",19.91
"145",17.05
"146",17.02
"147",16.88
"148",22.14
"149",66.83
"150",210.96
"151",242.96
"152",150.08
"153",74.47
"154",41.34
"155",30.3
"156",18.32
"157",14.19
"158",16.48
"159",24.95
"160",33.7
"161",164.52
"162",334.14
"163",308.65
"164",189.72
"165",114.12
"166",50.69
"167",30.02
"168",24.55
"169",24.44
"170",24.27
"171",28.6
"172",51.25
