"","value"
"1",-203
"2",1023
"3",474
"4",-609
"5",-302
"6",875
"7",200
"8",-671
"9",-378
"10",868
"11",250
"12",-691
"13",-421
"14",663
"15",-342
"16",-773
"17",-321
"18",1637
"19",993
"20",-829
"21",-631
"22",1617
"23",-339
"24",-974
"25",-521
"26",1200
"27",-541
"28",-788
"29",-385
"30",2420
"31",-434
"32",-1013
"33",-279
"34",1031
"35",-424
"36",-633
"37",-220
"38",2853
"39",-40
"40",-1086
"41",-508
"42",2449
"43",-706
"44",-1209
"45",-519
"46",2206
"47",-1047
"48",-1164
"49",-475
"50",1699
"51",-598
"52",-1139
"53",-702
"54",1422
"55",-784
"56",-699
"57",-254
"58",2090
"59",-623
"60",-1030
"61",-76
"62",2894
"63",-455
"64",-478
"65",6
"66",2884
"67",-778
