"","value"
"1",194682
"2",292530
"3",494952
"4",512291
"5",345626
"6",258806
"7",302267
"8",313502
"9",254246
"10",177291
"11",206020
"12",335385
"13",357060
"14",509769
"15",418370
"16",320824
"17",412164
"18",618081
"19",414173
"20",232251
"21",443999
"22",703789
"23",767896
"24",671982
"25",523802
"26",583319
"27",437121
"28",486030
"29",499727
"30",478078
"31",829034
"32",1029296
"33",1069183
"34",1083067
"35",817003
"36",347050
"37",380132
"38",344878
"39",223614
"40",322160
"41",574742
"42",806103
"43",934646
"44",648687
"45",674811
"46",813159
"47",551716
"48",568934
"49",701487
"50",767741
"51",928199
"52",1650214
"53",1488287
"54",924439
"55",1056253
"56",695070
"57",407472
"58",172418
"59",302195
"60",749142
"61",963597
