"","value"
"1",2.21
"2",2.29
"3",2.82
"4",2.03
"5",2.32
"6",1.88
"7",1.78
"8",2.64
"9",1.82
"10",1.74
"11",2.07
"12",1.94
"13",1.54
"14",1.32
"15",1.64
"16",1.16
"17",1.51
"18",1.79
"19",1.52
"20",1.61
"21",1.49
"22",1.17
"23",0.99
"24",1.26
"25",0.88
"26",0.99
"27",1.48
"28",0.96
"29",1.94
"30",1.01
"31",1.44
"32",1.28
"33",1.31
"34",1.36
"35",0.85
"36",1.13
"37",1.24
"38",1.31
"39",1.56
"40",1.24
"41",1.03
"42",0.88
"43",2.15
"44",1.16
"45",1.88
"46",1.31
"47",2.01
"48",1.67
"49",1.35
"50",1.24
"51",1.43
"52",0.93
"53",0.87
"54",3.08
"55",1.57
"56",1.89
"57",1.37
"58",1.53
"59",1.31
"60",1.61
"61",0.73
"62",0.79
"63",0.97
"64",1.98
"65",2.05
"66",0.88
"67",1.26
"68",0.92
"69",1.02
"70",0.83
"71",1.21
"72",0.52
"73",0.48
"74",0.68
