"","value"
"1",0.9
"2",0.9
"3",0.9
"4",1
"5",1
"6",1
"7",1.2
"8",1.3
"9",1.3
"10",1.4
"11",1.5
"12",1.5
"13",1.8
"14",1.8
"15",1.7
"16",1.7
"17",1.7
"18",1.8
"19",1.9
"20",2.2
"21",2.5
"22",2.8
"23",3
"24",3
"25",2.9
"26",2.9
"27",3.5
"28",3.7
"29",3.8
"30",4.1
"31",4.4
"32",4.5
"33",4.8
"34",4.3
"35",4.2
"36",4.9
"37",4.6
"38",4.9
"39",5.6
"40",6.1
"41",6.3
"42",7.1
"43",7.9
"44",8.1
"45",7.8
"46",9.2
"47",9.8
"48",10
"49",8.5
"50",10
"51",10.6
"52",10.2
"53",11.7
"54",12.5
"55",11.7
"56",13.6
"57",16.1
"58",16.2
"59",16
"60",14.1
"61",14.8
"62",11.4
"63",14.5
"64",17.3
"65",16.2
"66",17.8
"67",18.9
"68",18.9
"69",19.6
"70",21.8
"71",18.1
"72",15
"73",11.7
"74",13.8
"75",15.1
"76",17.4
"77",20.6
"78",22.5
"79",17.8
"80",21.8
"81",25.5
"82",31.8
"83",36.6
"84",44.7
"85",48.3
"86",41.3
"87",35.2
"88",39.4
"89",41
"90",38.8
"91",44.9
"92",48.7
"93",50.6
"94",54.8
"95",51.8
"96",58.4
"97",61
"98",61.8
"99",57.8
"100",64.7
"101",66.2
"102",66.6
"103",72.1
"104",76.5
"105",81.8
"106",89.2
"107",98
"108",100
"109",105.8
"110",110.7
"111",106.7
