"","value"
"1",7788
"2",8040
"3",7733
"4",7528
"5",7528
"6",6962
"7",7699
"8",6853
"9",7051
"10",7897
"11",7331
"12",6342
"13",6710
"14",7392
"15",6540
"16",7447
"17",7133
"18",7133
"19",7331
"20",6908
"21",6567
"22",7249
"23",7106
"24",7644
"25",7160
"26",7869
"27",7617
"28",6826
"29",6962
"30",7419
"31",7331
"32",6485
"33",6853
"34",6853
"35",6117
"36",6028
"37",6171
"38",6458
"39",6458
"40",6396
"41",6424
"42",6458
"43",6853
"44",6908
"45",6737
"46",6826
"47",6908
"48",7419
"49",6819
"50",6540
"51",6199
"52",6485
"53",7303
"54",6826
"55",6260
"56",6792
"57",6826
"58",6997
"59",7106
"60",6396
"61",6628
"62",6485
"63",6144
"64",6260
"65",6062
"66",5892
"67",6396
"68",6737
"69",7222
"70",7447
"71",6171
"72",6171
"73",5892
"74",5326
"75",5183
"76",5435
"77",6062
"78",6171
"79",6117
"80",5946
"81",6028
"82",6062
"83",7024
"84",6997
"85",6853
"86",7276
"87",7276
"88",7303
"89",6826
"90",6683
"91",7644
"92",7788
"93",7331
"94",7194
"95",7249
"96",7303
"97",6826
