"","value"
"1",1016
"2",921
"3",934
"4",976
"5",930
"6",1052
"7",1184
"8",1089
"9",1087
"10",1154
"11",1330
"12",1980
"13",2223
"14",2203
"15",2514
"16",2726
"17",3185
"18",3351
"19",3438
"20",2917
"21",2359
"22",2240
"23",2196
"24",2111
"25",1806
"26",1644
"27",1814
"28",1770
"29",1518
"30",1103
"31",1266
"32",1473
"33",1423
"34",1767
"35",2161
"36",2336
"37",2602
"38",2518
"39",2637
"40",2177
"41",1920
"42",1910
"43",1984
"44",1787
"45",1689
"46",1866
"47",1896
"48",1684
"49",1633
"50",1657
"51",1569
"52",1390
"53",1387
"54",1289
"55",608
"56",451
"57",529
"58",543
"59",525
"60",549
"61",525
"62",578
"63",609
"64",504
"65",752
"66",613
"67",862
"68",866
"69",1016
"70",1360
"71",1482
"72",1608
"73",1800
"74",1941
"75",1229
"76",1373
"77",1611
"78",1568
"79",983
"80",1046
"81",1453
"82",1504
"83",807
"84",339
"85",562
"86",745
"87",749
"88",862
"89",1034
"90",1054
"91",1164
"92",1102
"93",1145
"94",1012
"95",836
"96",941
"97",981
"98",974
"99",766
"100",920
"101",964
"102",811
"103",789
"104",802
"105",770
"106",639
"107",644
"108",564
