"","value"
"1",18.11
"2",21.07
"3",15.77
"4",24.17
"5",14.71
"6",22.54
"7",25.79
"8",16.94
"9",12.99
"10",24.68
"11",25.22
"12",19.81
"13",20.89
"14",14.4
"15",15.21
"16",16.08
"17",21.57
"18",18.13
"19",24.18
"20",15.26
"21",7.64
"22",18.64
"23",11.99
"24",4.85
"25",12.63
"26",14.93
"27",14.77
"28",14.11
"29",10.88
"30",9.33
"31",22
"32",18.24
"33",14.04
"34",16.03
"35",14.5
"36",10.79
"37",17.32
"38",15.88
"39",18.01
"40",13.3
"41",12.2
"42",22.06
"43",10.74
"44",7.57
"45",8.57
"46",10.67
"47",23.04
"48",16.19
"49",8.68
"50",10.82
"51",11.61
"52",17.81
"53",1.66
"54",3.98
"55",14.3
"56",9.57
"57",9.32
"58",10.73
"59",11.06
"60",9.92
"61",11.39
"62",11.52
