"","value"
"1",1.96
"2",1.7
"3",3.66
"4",2.36
"5",2.73
"6",3.54
"7",3.04
"8",2.26
"9",2.1
"10",2.67
"11",2.5
"12",4.1
"13",3.76
"14",2.38
"15",1.25
"16",1.01
"17",1.64
"18",1.12
"19",1.35
"20",0.94
"21",0.93
"22",0.86
"23",0.83
"24",0.72
"25",0.74
"26",0.66
"27",0.95
"28",0.38
"29",0.99
"30",0.9
"31",0.76
"32",1.15
"33",2.63
"34",2.63
"35",3.08
"36",2.87
"37",2.27
"38",2
"39",2.91
"40",2.83
"41",2.27
"42",1.41
"43",3.38
"44",2.37
"45",2.79
"46",2.01
"47",1.8
"48",2.66
"49",2.47
"50",2.1
"51",2.22
"52",1.86
"53",1.76
"54",2.76
"55",3.3
"56",2.66
"57",2.85
"58",2.24
"59",1.95
"60",3.16
"61",0.87
"62",1.7
"63",1.53
"64",2.61
"65",1.57
"66",2
"67",2.43
"68",2.48
"69",1.9
"70",1.79
"71",2.01
"72",1.25
"73",1.55
"74",1.57
