"","value"
"1",4.9
"2",5.2
"3",5.7
"4",5.7
"5",6.2
"6",6.7
"7",6.9
"8",7.1
"9",6.6
"10",7
"11",6.9
"12",6.4
"13",6.6
"14",6.4
"15",7
"16",7.3
"17",6
"18",6.3
"19",4.8
"20",5.3
"21",5.4
"22",4.7
"23",4.9
"24",4.4
"25",5.1
"26",5.3
"27",6
"28",5.9
"29",5.9
"30",5.6
"31",5.3
"32",4.5
"33",4.7
"34",4.6
"35",4.3
"36",5
"37",5.2
"38",6.2
"39",5.8
"40",6.7
"41",5.7
"42",6.1
"43",7.2
"44",6.5
"45",6.1
"46",6.3
"47",6.4
"48",7
"49",7.6
"50",7.2
"51",7.5
"52",7
"53",7.6
"54",7.2
"55",7.5
"56",7.8
"57",7.2
"58",7.5
"59",5.6
"60",5.7
"61",4.9
"62",5.1
"63",6.2
"64",6
"65",6.1
"66",7.5
"67",7.8
"68",8
"69",8
"70",8.1
"71",7.6
"72",7.1
"73",6.6
"74",5.6
"75",5.9
"76",6.6
"77",6.8
"78",7.8
"79",7.9
"80",8.7
"81",7.7
"82",7.3
"83",6.7
"84",7.5
"85",6.4
"86",9.7
"87",7.5
"88",7.1
"89",6.4
"90",6
"91",5.7
"92",5
"93",4.2
"94",5.1
"95",5.4
"96",5.1
"97",5.3
"98",5
"99",4.8
"100",4.7
"101",5
"102",5.4
"103",4.3
"104",3.5
