"","value"
"1",0
"2",0.18
"3",0.1
"4",0.59
"5",0.17
"6",0
"7",0.79
"8",0
"9",0.03
"10",0
"11",0
"12",4.06
"13",0.63
"14",0.7
"15",1.51
"16",3.59
"17",0.31
"18",0.84
"19",1.81
"20",0.07
"21",1.3
"22",2.59
"23",0.91
"24",2.18
"25",6.76
"26",1.28
"27",1.14
"28",3.14
"29",1.66
"30",1.03
"31",0.84
"32",2.94
"33",5.93
"34",5.09
"35",4.87
"36",2.25
"37",2.83
"38",1.21
"39",1.61
"40",1.03
"41",0.53
"42",1.69
"43",1.14
"44",1.94
"45",0.74
"46",0.01
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0.4
"55",0.64
"56",0
"57",0.6
"58",0
"59",0
"60",0.14
"61",3.3
"62",0.46
"63",4.43
"64",0.04
"65",5.84
"66",4.1
"67",2.47
"68",2.11
"69",6.09
"70",0.88
"71",2.76
"72",1.56
"73",4.26
"74",2
"75",2.31
"76",3.66
"77",3.07
"78",4.74
"79",2.44
"80",3.04
"81",2.51
"82",3.22
"83",4.84
"84",4.79
"85",1.41
"86",2.99
"87",0.34
"88",1.07
"89",1.77
"90",0.1
"91",4.91
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0.13
"104",0
"105",0
"106",0.69
"107",0
"108",0
"109",0.1
"110",2.79
"111",1.06
"112",0.31
"113",2.67
"114",1.89
"115",0.66
"116",4.4
"117",0.07
"118",2.24
"119",0.71
"120",3.61
"121",2.69
"122",1.67
"123",6.49
"124",3.76
"125",3.06
"126",2.54
"127",5.77
"128",2.31
"129",1.7
"130",4.07
"131",6.8
"132",2.28
"133",1.79
"134",0.1
"135",1.26
"136",3.63
"137",1.74
"138",0.3
"139",0.09
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0.24
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",2.54
"158",1.13
"159",2.64
"160",0.46
"161",0.93
"162",3.63
"163",1.37
"164",2.04
"165",2.63
"166",1.72
"167",2.13
"168",3.2
"169",1.2
"170",5.32
"171",1.93
"172",3.82
"173",1.47
"174",4.49
"175",2.49
"176",4.94
"177",4.54
"178",3.16
"179",5.94
"180",0.66
"181",5.24
"182",1.21
"183",0.76
"184",1.49
"185",0.4
"186",0.1
"187",1.71
"188",0
"189",0.1
"190",0.02
"191",0
"192",0
"193",0
"194",0
"195",1.21
"196",0.03
"197",0.01
"198",0
"199",0
"200",0.1
"201",0
"202",0.3
"203",0.13
"204",0
"205",0.23
"206",0.02
"207",2.01
"208",1.39
"209",0.23
"210",0.48
"211",0.44
"212",3.49
"213",1.91
"214",2.51
"215",5.04
"216",6.35
"217",3.17
"218",4.82
"219",2
"220",5.16
"221",3.26
"222",2.26
"223",0.96
"224",2.38
"225",9.37
"226",5.36
"227",5.01
"228",1.8
"229",0.57
"230",0.46
"231",3.9
"232",2.04
"233",1.49
"234",4.59
"235",2.99
"236",0
"237",0.31
"238",0.64
"239",1.61
"240",0.23
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0.34
"251",0
"252",0.01
"253",0
"254",0
"255",5.16
"256",2.8
"257",1
"258",1.97
"259",3.27
"260",4.16
"261",2.86
"262",6.45
"263",2.17
"264",5.02
"265",2.63
"266",8.49
"267",1.36
"268",3.16
"269",2.74
"270",3.81
"271",5
"272",4.57
"273",3.83
"274",4.63
"275",2.97
"276",2.38
"277",1.94
"278",6.06
"279",0.66
"280",0.76
"281",0.27
"282",0.69
"283",2.44
"284",0.04
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0.17
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0.01
"300",0
"301",0.41
"302",0.01
"303",0.74
"304",1.42
"305",0.44
"306",2.79
"307",2.24
"308",1.11
"309",4
"310",9.05
"311",0.93
"312",1.96
"313",6.26
"314",2.45
"315",5.6
"316",4.33
"317",0.46
"318",3.13
"319",4.51
"320",2.68
"321",2.51
"322",2.43
"323",3.6
"324",1.63
"325",1.83
"326",1.66
"327",0.93
"328",1.92
"329",2.04
"330",1.04
"331",0.24
"332",1.38
"333",0.39
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",1.66
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0.5
"349",1.01
"350",0.29
"351",2.63
"352",0.01
"353",3.69
"354",5.76
"355",0.1
"356",0.22
"357",3.8
"358",1.74
"359",2.64
"360",5.69
"361",3.77
"362",3.25
"363",3.96
"364",7.77
"365",6.27
"366",2.34
"367",0.81
"368",3.11
"369",2.29
"370",6.16
"371",2.74
"372",1.4
"373",2.46
"374",0.73
"375",1.73
"376",1.27
"377",1.31
"378",1.79
"379",1.71
"380",1.16
"381",0.23
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0.21
"397",1.01
"398",0.16
"399",0.41
"400",0.05
"401",0.76
"402",3.8
"403",1.81
"404",0.22
"405",4.89
"406",0.6
"407",5.19
"408",3.31
"409",1.89
"410",3.1
"411",2.14
"412",4.26
"413",3.36
"414",6.74
"415",2.39
"416",4.72
"417",1.8
"418",7.24
"419",0.14
"420",3.29
"421",0.49
"422",1.53
"423",0
"424",1.26
"425",0.57
"426",1.72
"427",0.3
"428",0.63
"429",0.77
"430",0.14
"431",0
"432",0
"433",0
"434",0.25
"435",0
"436",0
"437",0.01
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0.16
"445",1.41
"446",0.6
"447",1.03
"448",1.53
"449",5.17
"450",1.4
"451",1.8
"452",4.97
"453",2.64
"454",1.24
"455",2.66
"456",2.35
"457",0
"458",10.75
"459",3
"460",6.08
"461",5.43
"462",2.34
"463",1.96
"464",2.26
"465",4.13
"466",6.69
"467",2.43
"468",1.29
"469",0.87
"470",3.93
"471",0.86
"472",1.28
"473",0
"474",0.34
"475",0
"476",0.01
"477",0.44
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",3.07
"493",0.9
"494",0.19
"495",3.5
"496",1.03
"497",0.59
"498",0.24
"499",4.33
"500",1.77
"501",2.83
"502",0.91
"503",8.96
"504",0.91
"505",6.1
"506",5.81
"507",5.37
"508",3.06
"509",3.83
"510",3.3
"511",4.31
"512",3.6
"513",2.14
"514",4.77
"515",1.23
"516",1.74
"517",3.39
"518",1.49
"519",1.76
"520",0.9
"521",1.73
"522",2.01
"523",2.06
"524",2
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0
"537",2.36
"538",0.21
"539",0
"540",0
"541",0.49
"542",1.49
"543",0.81
"544",0.45
"545",0.56
"546",6.32
"547",2.44
"548",3.62
"549",5.13
"550",5.38
"551",4.99
"552",5.99
"553",3.76
"554",3.71
"555",4.31
"556",4.3
"557",1.4
"558",6.63
"559",3.5
"560",1.78
"561",3.27
"562",2.1
"563",3.3
"564",3.18
"565",2.89
"566",1.65
"567",2.11
"568",0.71
"569",0.79
"570",1.45
"571",0
"572",2.7
"573",0.11
"574",0.1
"575",0
"576",3.52
"577",0
"578",0.52
"579",0
"580",0
"581",1.1
"582",0.26
"583",0
"584",0
"585",0.39
"586",0
"587",0
"588",0
"589",0.21
"590",0.61
"591",0.91
"592",0.05
"593",0.7
"594",3.78
"595",6.24
"596",2.68
"597",2.66
"598",1.59
"599",0.81
"600",3.78
"601",5.01
"602",4.48
"603",4.56
"604",2.89
"605",8.43
"606",2.54
"607",5.04
"608",3.47
"609",3.1
"610",3.95
"611",4.89
"612",2.44
"613",3.49
"614",4.52
"615",3.17
"616",0.98
"617",0.2
"618",0.86
"619",0
"620",0
"621",0.17
"622",0
"623",0
"624",0.07
"625",0
"626",0
"627",0
"628",0
"629",0
"630",1.59
"631",0
"632",0.02
"633",0.3
"634",0
"635",0.77
"636",1.08
"637",0.01
"638",0.04
"639",0.47
"640",1.84
"641",0.43
"642",0.21
"643",4.34
"644",1.89
"645",3.19
"646",3.3
"647",1.37
"648",2.84
"649",2.89
"650",3.64
"651",1.83
"652",3.97
"653",9.36
"654",2.63
"655",2.24
"656",4.11
"657",5.09
"658",2.41
"659",4.67
"660",5.98
"661",4.47
"662",5.99
"663",0.5
"664",0.71
"665",5.71
"666",2.39
"667",0.44
"668",5.21
"669",0.01
"670",0.7
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0.02
"677",0
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",1.02
"685",0.13
"686",1.05
"687",0.89
"688",0.09
"689",2.86
"690",0.54
"691",3.07
"692",0.2
"693",4.17
"694",1.5
"695",0.46
"696",1.25
"697",4
"698",4.21
"699",1.66
"700",3.46
"701",2.57
"702",5.29
"703",2.56
"704",1.37
"705",1.04
"706",0.75
"707",4.8
"708",9.75
"709",1.23
"710",3.9
"711",10.64
"712",2.11
"713",4.71
"714",1.1
"715",0.06
"716",1.54
"717",0.41
"718",1
"719",0.99
"720",0
"721",0
"722",0
"723",0.01
"724",0
"725",0.97
"726",0
"727",0
"728",0
"729",0
"730",0
"731",0.1
"732",1.69
"733",0.87
"734",1.28
"735",0.03
"736",2.32
"737",0.01
"738",0.74
"739",0.56
"740",0.28
"741",2.99
"742",1.29
"743",2.86
"744",1.81
"745",1.99
"746",2.96
"747",6.23
"748",5.26
"749",2.23
"750",3.91
"751",6.3
"752",3.56
"753",2.21
"754",2.72
"755",1.36
"756",2.11
"757",3.27
"758",2.57
"759",1.86
"760",2.76
"761",0.16
"762",0
"763",0
"764",0.11
"765",0
"766",0.2
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0.68
"773",0
"774",0.01
"775",0
"776",0
"777",0
"778",0.04
"779",0.21
"780",0.16
"781",0.01
"782",1.67
"783",0.63
"784",0.11
"785",0.74
"786",3.94
"787",2.93
"788",0.59
"789",5.6
"790",1.04
"791",4.11
"792",3.54
"793",3.9
"794",4.04
"795",1.47
"796",5.08
"797",6.44
"798",6.48
"799",2.79
"800",2.52
"801",4.81
"802",3.38
"803",1.41
"804",3.2
"805",1.61
"806",2.57
"807",1.6
"808",0.24
"809",5.2
"810",2.84
"811",2.07
"812",0
"813",0
"814",1.9
"815",0
"816",0.03
"817",0
"818",0
"819",0
"820",0
"821",0.17
"822",0.06
"823",0
"824",0
"825",0
"826",0
"827",0.01
"828",0
"829",0
"830",0.21
"831",0.56
"832",0.86
"833",2.11
"834",0.13
"835",2.56
"836",3.63
"837",5.97
"838",3.54
"839",3.84
"840",3.32
"841",5.2
"842",5.24
"843",9.94
"844",5.3
"845",3.24
"846",1.31
"847",4.27
"848",4
"849",8.27
"850",2.18
"851",3.41
"852",2.81
"853",1.57
"854",1.54
"855",1
"856",0.09
"857",0.11
"858",3.56
"859",1.71
"860",0
"861",0.31
"862",0.02
"863",0.06
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0.15
"873",0
"874",0.91
"875",0.01
"876",0
"877",0.63
"878",1.22
"879",1.69
"880",1.04
"881",2.19
"882",1.86
"883",2.19
"884",1.04
"885",2.31
"886",0.13
"887",3.77
"888",2.69
"889",3.23
"890",3.19
"891",5.5
"892",3.77
"893",2.63
"894",4.71
"895",3.1
"896",4.9
"897",4.17
"898",1.45
"899",5.66
"900",3.63
"901",6.54
"902",2.68
"903",3.41
"904",1.13
"905",0.89
"906",0
"907",1.41
"908",0.01
"909",0.04
"910",0.46
"911",0.04
"912",0
"913",0
"914",0.22
"915",0.31
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0.46
"924",0.13
"925",0.14
"926",0.01
"927",0.24
"928",0.16
"929",1.73
"930",0.01
"931",0.57
"932",2.83
"933",4.03
"934",4.16
"935",4.09
"936",2.1
"937",2.61
"938",5.16
"939",1.8
"940",3.64
"941",3.93
"942",2.85
"943",1.7
"944",4.27
"945",4.53
"946",1.85
"947",2.87
"948",6.21
"949",3
"950",1.92
"951",0.73
"952",2.01
"953",0.21
"954",0.46
"955",0
"956",0.14
"957",0.23
"958",0
"959",0.03
"960",0.11
"961",0.03
"962",0
"963",1.8
"964",0.22
"965",0.51
"966",0
"967",0
"968",0
"969",0.59
"970",1.38
"971",0.34
"972",0.49
"973",0.21
"974",0.22
"975",4.64
"976",3.3
"977",6.04
"978",2.53
"979",3.33
"980",1.56
"981",4.63
"982",2.75
"983",3
"984",3.26
"985",6.71
"986",5.15
"987",0.93
"988",5.3
"989",9.6
"990",5.31
"991",1.99
"992",3.94
"993",5.34
"994",4.38
"995",1.17
"996",1.95
"997",3.94
"998",4.1
"999",1.03
"1000",1.53
"1001",0.41
"1002",0.16
"1003",0.3
"1004",0.7
"1005",1.61
"1006",0.35
"1007",0
"1008",0.03
"1009",0
"1010",0.02
"1011",0.27
"1012",0.1
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0.61
"1018",0
"1019",0.01
"1020",0.16
"1021",1.54
"1022",2.45
"1023",2.67
"1024",0.96
"1025",1.31
"1026",8.44
"1027",1.37
"1028",4.66
"1029",0.56
"1030",2.18
"1031",4.79
"1032",1.1
"1033",4.91
"1034",2.13
"1035",2.9
"1036",5.16
"1037",5.14
"1038",0.99
"1039",3.46
"1040",4.08
"1041",0.7
"1042",5.13
"1043",4.83
"1044",3.07
"1045",1.61
"1046",3.5
"1047",0.99
"1048",2.97
"1049",0.81
"1050",2.8
"1051",0.14
"1052",0.05
"1053",0.43
"1054",2.68
"1055",0
"1056",0
"1057",0
"1058",0.75
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0.01
"1064",0.73
"1065",0
"1066",0.01
"1067",2.16
"1068",0.04
"1069",0.07
"1070",0.09
"1071",2.4
"1072",1.29
"1073",0.36
"1074",0.14
"1075",4.69
"1076",4.43
"1077",2.5
"1078",3.51
"1079",3.09
"1080",0.91
"1081",4.77
"1082",2.1
"1083",6
"1084",5
"1085",2.5
"1086",2.47
"1087",3.91
"1088",0.63
"1089",4.57
"1090",7.05
"1091",2.99
"1092",1.22
"1093",2
"1094",0.51
"1095",3.63
"1096",1.46
"1097",1.27
"1098",1.61
"1099",0.57
"1100",1.7
"1101",0.19
"1102",0.4
"1103",0.01
"1104",0.42
"1105",0
"1106",0
"1107",0
"1108",0.22
"1109",0
"1110",0
"1111",0
"1112",0.09
"1113",0.21
"1114",0
