"","value"
"1",0.97
"2",0.45
"3",1.61
"4",1.26
"5",1.37
"6",1.43
"7",1.32
"8",1.23
"9",0.84
"10",0.89
"11",1.18
"12",1.33
"13",1.21
"14",0.98
"15",0.91
"16",0.61
"17",1.23
"18",0.97
"19",1.1
"20",0.74
"21",0.8
"22",0.81
"23",0.8
"24",0.6
"25",0.59
"26",0.63
"27",0.87
"28",0.36
"29",0.81
"30",0.91
"31",0.77
"32",0.96
"33",0.93
"34",0.95
"35",0.65
"36",0.98
"37",0.7
"38",0.86
"39",1.32
"40",0.88
"41",0.68
"42",0.78
"43",1.25
"44",0.79
"45",1.19
"46",0.69
"47",0.92
"48",0.86
"49",0.86
"50",0.85
"51",0.9
"52",0.54
"53",0.32
"54",1.4
"55",1.14
"56",0.69
"57",0.91
"58",0.68
"59",0.57
"60",0.94
"61",0.35
"62",0.39
"63",0.45
"64",0.99
"65",0.84
"66",0.62
"67",0.85
"68",0.73
"69",0.66
"70",0.76
"71",0.63
"72",0.32
"73",0.17
"74",0.46
