"","value"
"1",66
"2",60.9
"3",69.7
"4",41.8
"5",34
"6",22.3
"7",16.9
"8",22
"9",17.6
"10",15.4
"11",19
"12",23.7
"13",50.8
"14",52.8
"15",31.4
"16",26.8
"17",16.7
"18",16.1
"19",22.3
"20",13.2
"21",12.5
"22",12.3
"23",17.9
"24",25
"25",51.8
"26",91.9
"27",62.6
"28",44.7
"29",25.2
"30",18
"31",16.4
"32",11.9
"33",10.5
"34",27.9
"35",18.2
"36",31.4
"37",56.3
"38",64.6
"39",47.4
"40",35.2
"41",23.2
"42",16.9
"43",16.1
"44",14.9
"45",12
"46",16.9
"47",17
"48",33.9
"49",50.8
"50",53.4
"51",70.9
"52",23.6
"53",18.7
"54",28.2
"55",16.5
"56",13.5
"57",17.8
"58",14.1
"59",23.6
"60",22
"61",19.8
"62",40.7
"63",23.7
"64",31.6
"65",20.6
"66",15.5
"67",12.4
"68",18.9
"69",16.4
"70",14
"71",23.9
"72",21.3
"73",15.5
"74",31.4
"75",20.9
"76",19.7
"77",21.5
"78",14.9
"79",8.2
"80",6.1
"81",5.9
"82",11.4
"83",8.5
"84",13.7
"85",34.5
"86",14.3
"87",17.2
"88",10.4
"89",9.8
"90",10.5
"91",9.2
"92",9.3
"93",13.5
"94",8.9
"95",21.6
"96",18.2
"97",18.9
"98",23.3
"99",48
"100",31
"101",32
"102",40
"103",18.1
"104",26.4
"105",14.8
"106",18.6
"107",13.7
"108",26.8
"109",41.5
"110",40.3
"111",43.7
"112",36.5
"113",18
"114",14.5
"115",13.2
"116",13.4
"117",37.3
"118",24.5
"119",38.5
"120",29.7
"121",29
"122",39.5
"123",40
"124",45.6
"125",46.2
"126",40.8
"127",21.2
"128",15.5
"129",20
"130",20.8
"131",32.5
"132",40.3
"133",59.2
"134",62.8
"135",51.2
"136",34.5
"137",19.8
"138",14
"139",11.3
"140",16.4
"141",12.6
"142",11.8
"143",19.3
"144",31.1
"145",35.8
"146",46.7
"147",65.6
"148",25.2
"149",27.1
"150",21.4
"151",16
"152",13.9
"153",11.8
"154",13.8
"155",25.3
"156",41.2
"157",49.8
"158",66.8
"159",68.8
"160",39
"161",34.4
"162",19.5
"163",14.6
"164",12.6
"165",10.2
"166",10.7
"167",19.1
"168",22.6
"169",36.3
"170",93.3
"171",58.7
"172",24.5
"173",18
"174",15.1
"175",12
"176",73
"177",13.8
"178",15.4
"179",31.5
"180",26.2
"181",93.9
"182",67.5
"183",34.3
"184",20.8
"185",14.2
"186",14
"187",11.3
"188",9.8
"189",7.6
"190",10.6
"191",15.3
"192",12.5
"193",9.3
"194",27.5
"195",17.4
"196",14.4
"197",14.8
"198",10.8
"199",14
"200",10
"201",10.3
"202",16.4
"203",20
"204",32.5
"205",65.7
"206",68.4
"207",35.9
"208",24.6
"209",28.2
"210",16
"211",17.7
"212",10.8
"213",9.4
"214",26.8
"215",22.1
"216",32.3
"217",45.5
"218",45.1
"219",68.3
"220",40.5
"221",23.4
"222",15.8
"223",12.6
"224",14
"225",19.3
"226",26.4
"227",36.1
"228",37.5
"229",71.3
"230",63.3
"231",75.3
"232",44.1
"233",27.7
"234",23.1
"235",19.2
"236",14
"237",17.2
"238",18.9
"239",40.8
"240",36
"241",47.2
"242",26.3
"243",44.8
"244",50.7
"245",30.5
"246",20.2
"247",16
"248",17.1
"249",13.4
"250",14.1
"251",10
"252",18.5
"253",20.1
"254",16.4
"255",28
"256",24.2
"257",11
"258",14.7
"259",9.4
"260",9.4
"261",7.8
"262",20.5
"263",52.6
"264",34.4
"265",65.5
"266",72.1
"267",65.5
"268",38.3
"269",24.2
"270",18.2
"271",16.8
"272",12.3
"273",28.1
"274",23.2
"275",20.7
"276",19.6
"277",28.7
"278",19.4
"279",54.7
"280",32.2
"281",20
"282",25.8
"283",17.6
"284",9.8
"285",9.8
"286",24.6
"287",14.5
"288",17.5
"289",42.9
"290",47.1
"291",29.3
"292",22
"293",12.3
"294",9.3
"295",10
"296",13.3
"297",10
"298",25.5
"299",26.5
"300",18.4
"301",40.8
"302",55.7
"303",36.4
"304",40.7
"305",33.6
"306",19.4
"307",22.8
"308",19.9
"309",24.1
"310",31.1
"311",45.2
"312",53.7
"313",81.2
"314",56.9
"315",56
"316",38.2
"317",24.4
"318",26.1
"319",22.5
"320",20.2
"321",18.5
"322",23.3
"323",24.4
"324",32.6
"325",38.1
"326",71.9
"327",50.4
"328",24.6
"329",18.7
"330",16.7
"331",19.2
"332",14.9
"333",14.8
"334",32
"335",34.9
"336",64.8
"337",62.3
"338",113
"339",76.4
"340",60.7
"341",47.8
"342",57.8
"343",75.2
"344",54.2
"345",65.6
"346",48.8
"347",42.5
"348",52.4
"349",95.2
"350",55.9
"351",39.9
"352",54.6
"353",35.1
"354",30.7
"355",25.9
"356",25.1
"357",32.3
"358",30.3
"359",31
"360",51.9
"361",37.2
"362",28.6
"363",45.1
"364",21.9
"365",24.3
"366",29.6
"367",22.8
"368",18
"369",17.1
"370",17.2
"371",62
"372",39.1
