"","value"
"1",485
"2",1150
"3",4990
"4",6130
"5",4780
"6",3960
"7",2160
"8",1530
"9",1060
"10",761
"11",516
"12",710
"13",570
"14",984
"15",2690
"16",8280
"17",6480
"18",5990
"19",3930
"20",1760
"21",1010
"22",736
"23",1050
"24",787
"25",906
"26",2100
"27",5730
"28",7140
"29",6530
"30",3720
"31",2140
"32",1970
"33",1760
"34",1080
"35",886
"36",749
"37",806
"38",2510
"39",4140
"40",4610
"41",5020
"42",3700
"43",1690
"44",1270
"45",1190
"46",585
"47",543
"48",945
"49",780
"50",1280
"51",3880
"52",6580
"53",6460
"54",3930
"55",2350
"56",1620
"57",1040
"58",643
"59",589
"60",543
"61",482
"62",767
"63",4170
"64",7880
"65",6510
"66",3720
"67",2130
"68",2100
"69",1940
"70",1590
"71",1660
"72",1140
"73",964
"74",2020
"75",5290
"76",7970
"77",6960
"78",4320
"79",2570
"80",1650
"81",1180
"82",837
"83",668
"84",584
"85",497
"86",1360
"87",4050
"88",6470
"89",6930
"90",4640
"91",2420
"92",1430
"93",1320
"94",1160
"95",1010
"96",834
"97",648
"98",857
"99",3980
"100",7240
"101",9600
"102",5460
"103",3130
"104",3310
"105",1860
"106",1200
"107",935
"108",899
"109",824
"110",1580
"111",5330
"112",9320
"113",6610
"114",4230
"115",2710
"116",2700
"117",1940
"118",1360
"119",908
"120",677
"121",590
"122",848
"123",4030
"124",8130
"125",5430
"126",3450
"127",2510
"128",2300
"129",1310
"130",1170
"131",906
"132",674
"133",612
"134",1410
"135",4830
"136",7830
"137",5670
"138",3490
"139",2500
"140",1290
"141",939
"142",841
"143",579
"144",907
"145",715
"146",874
"147",6020
"148",6790
"149",5060
"150",3900
"151",3110
"152",1950
"153",1310
"154",1230
"155",869
"156",780
"157",702
"158",2230
"159",7060
"160",7020
"161",4810
"162",3020
"163",2360
"164",1140
"165",894
"166",1700
"167",1240
"168",857
"169",939
"170",2710
"171",4810
"172",4390
"173",4300
"174",2500
"175",1580
"176",1450
"177",1270
"178",882
"179",787
"180",633
"181",573
"182",896
"183",3320
"184",7360
"185",5880
"186",3610
"187",2510
"188",2920
"189",1730
"190",1030
"191",1050
"192",781
"193",810
"194",1550
"195",6470
"196",7440
"197",5810
"198",3230
"199",1780
"200",1300
"201",860
"202",540
"203",520
"204",497
"205",505
"206",676
"207",2750
"208",6180
"209",4150
"210",2970
"211",1890
"212",1340
"213",986
"214",793
"215",975
"216",799
"217",635
"218",1810
"219",3510
"220",6220
"221",5370
"222",3130
"223",2180
"224",1430
"225",1160
"226",840
"227",772
"228",709
"229",750
"230",1120
"231",4280
"232",6100
"233",5210
"234",2950
"235",2180
"236",1950
"237",1380
"238",871
"239",721
"240",772
"241",935
"242",2120
"243",5470
"244",7160
"245",5160
"246",3920
"247",2370
"248",1690
"249",1790
"250",1440
"251",989
"252",754
"253",675
"254",1250
"255",5090
"256",7940
"257",7950
"258",5160
"259",2850
"260",2070
"261",2820
"262",1710
"263",1350
"264",1370
"265",1250
"266",3380
"267",6510
"268",6570
"269",4730
"270",3480
"271",2610
"272",2420
"273",2400
"274",1350
"275",1240
"276",1560
"277",1090
"278",1220
"279",4600
"280",7010
"281",6340
"282",3540
"283",2260
"284",1570
"285",1250
"286",1030
"287",752
"288",696
"289",662
"290",1680
"291",6060
"292",7170
"293",4930
"294",2970
"295",2150
"296",2050
"297",1900
"298",1360
"299",618
"300",528
"301",637
"302",1340
"303",3880
"304",6730
"305",5090
"306",3180
"307",2450
"308",1660
"309",1760
"310",1010
"311",823
"312",633
"313",701
"314",1380
