"","value"
"1",400.3767
"2",223.587
"3",302.6223
"4",312.6753
"5",311.6353
"6",299.5024
"7",253.7453
"8",530.3691
"9",441.281
"10",343.5266
"11",356.3525
"12",366.4053
"13",269.6909
"14",414.5894
"15",433.3083
"16",341.4468
"17",415.2825
"18",345.6064
"19",286.6768
"20",380.6177
"21",539.3818
"22",289.7964
"23",315.4482
"24",259.6382
"25",373.6851
"26",357.3926
"27",382.3511
"28",253.7453
"29",296.7292
"30",480.4521
"31",425.3354
"32",375.4182
"33",410.4294
"34",334.5139
"35",351.4995
"36",320.6479
"37",260.6782
"38",422.562
"39",326.541
"40",313.7151
"41",254.7852
"42",427.415
"43",438.5081
"44",439.5476
"45",374.3782
"46",552.2083
"47",411.4695
"48",303.6624
"49",240.5728
"50",273.5039
"51",320.6479
"52",341.4468
"53",228.7868
"54",367.4453
"55",365.3652
"56",300.5425
"57",300.5425
"58",450.2937
"59",275.584
"60",291.5295
"61",377.498
"62",225.6669
"63",246.8123
"64",421.522
"65",307.4756
"66",330.7007
"67",310.5952
"68",397.6038
"69",259.6382
"70",308.5154
