"","value"
"1",20
"2",24
"3",24
"4",22
"5",29
"6",17
"7",17
"8",37
"9",30
"10",23
"11",22
"12",26
"13",51
"14",51
"15",36
"16",21
"17",24
"18",31
"19",21
"20",22
"21",21
"22",10
"23",12
"24",15
"25",10
"26",14
"27",10
"28",19
"29",12
"30",20
"31",11
"32",17
"33",19
"34",20
"35",21
"36",15
"37",17
"38",12
"39",14
"40",13
"41",16
"42",14
"43",11
"44",21
"45",20
"46",11
"47",24
"48",22
"49",14
"50",10
"51",20
"52",4
"53",14
"54",14
"55",10
"56",19
"57",10
"58",16
"59",19
"60",20
"61",11
"62",18
"63",17
"64",16
"65",15
"66",20
"67",12
"68",18
"69",18
"70",16
"71",23
"72",19
"73",23
"74",17
"75",35
"76",52
"77",16
"78",16
"79",29
"80",33
"81",15
"82",21
"83",14
"84",15
"85",18
"86",15
"87",15
"88",18
"89",30
"90",20
"91",9
"92",15
"93",14
"94",11
"95",14
"96",11
"97",10
"98",15
"99",10
"100",16
"101",24
"102",14
"103",22
"104",13
"105",37
"106",30
"107",16
"108",16
"109",45
"110",22
"111",10
"112",9
"113",11
"114",21
"115",14
"116",15
"117",20
"118",19
"119",25
"120",20
"121",14
"122",10
"123",15
"124",7
"125",8
"126",10
"127",12
"128",14
"129",16
"130",7
"131",9
"132",9
"133",10
"134",16
"135",16
"136",14
"137",17
"138",19
"139",15
"140",19
"141",15
"142",18
"143",20
"144",20
"145",14
"146",9
"147",7
"148",10
"149",21
"150",12
"151",15
"152",9
"153",12
"154",11
"155",21
"156",22
"157",14
"158",17
"159",16
"160",15
"161",29
"162",20
"163",17
"164",30
"165",18
"166",21
"167",11
"168",10
"169",15
"170",12
"171",31
"172",20
"173",11
"174",15
"175",16
"176",14
"177",10
"178",16
"179",28
"180",43
"181",18
"182",24
"183",13
"184",21
"185",14
"186",13
"187",13
"188",23
"189",15
"190",12
"191",20
"192",11
"193",12
"194",25
"195",21
"196",25
"197",14
"198",11
"199",15
"200",11
"201",16
"202",20
"203",12
"204",23
"205",18
"206",10
"207",14
"208",11
"209",13
"210",15
"211",17
"212",15
"213",16
"214",21
"215",17
"216",21
"217",21
"218",22
"219",28
"220",22
"221",28
"222",17
"223",32
"224",34
"225",22
"226",23
"227",50
"228",21
"229",17
"230",31
"231",9
"232",6
"233",28
"234",14
"235",14
"236",11
"237",9
"238",8
"239",10
"240",4
"241",3
"242",5
"243",4
"244",2
"245",4
"246",5
"247",2
"248",3
"249",5
"250",3
"251",4
"252",4
"253",6
"254",10
"255",5
"256",4
"257",5
"258",4
"259",4
"260",5
"261",3
"262",6
"263",4
"264",3
"265",5
"266",4
"267",5
"268",3
"269",3
"270",5
"271",2
"272",3
"273",3
"274",3
"275",5
"276",3
"277",5
"278",4
"279",2
"280",4
"281",5
"282",2
"283",3
"284",5
"285",3
"286",5
"287",5
"288",4
"289",5
"290",4
"291",3
"292",4
"293",3
"294",6
"295",3
"296",4
"297",2
"298",3
"299",4
"300",4
"301",5
"302",4
"303",4
"304",5
"305",7
"306",4
"307",4
"308",5
"309",5
"310",4
"311",5
"312",20
"313",31
"314",30
"315",25
"316",47
"317",69
"318",41
"319",30
"320",21
"321",24
"322",18
"323",38
"324",19
"325",46
"326",17
"327",19
"328",17
"329",19
"330",28
"331",20
"332",18
"333",15
"334",17
"335",19
"336",25
"337",19
"338",20
"339",24
"340",28
"341",17
"342",18
"343",20
"344",18
"345",20
"346",17
"347",26
"348",22
"349",26
"350",20
"351",17
"352",28
"353",19
"354",28
"355",22
"356",10
"357",19
"358",16
"359",27
"360",12
"361",16
"362",15
"363",12
"364",13
"365",19
"366",10
"367",9
"368",13
"369",12
"370",7
"371",12
"372",15
"373",8
"374",10
"375",6
"376",9
"377",9
"378",12
"379",11
"380",18
"381",12
"382",11
"383",13
"384",10
"385",11
"386",13
"387",9
"388",18
"389",8
"390",10
"391",12
"392",10
"393",10
"394",8
"395",7
"396",15
"397",7
"398",10
"399",7
"400",10
"401",10
"402",12
"403",13
"404",13
"405",10
"406",8
"407",16
"408",9
"409",10
"410",14
"411",10
"412",11
"413",13
"414",15
"415",11
"416",10
"417",13
"418",9
"419",16
"420",9
"421",12
"422",9
"423",7
"424",15
"425",12
"426",15
"427",10
"428",17
"429",20
"430",13
"431",8
"432",12
"433",17
"434",19
"435",16
"436",14
"437",19
"438",21
"439",12
"440",16
"441",13
"442",16
"443",18
"444",11
"445",11
"446",14
"447",12
"448",18
"449",18
"450",17
"451",23
"452",17
"453",11
"454",15
"455",14
"456",12
"457",9
"458",13
"459",16
"460",10
"461",17
"462",19
"463",11
"464",11
"465",12
"466",6
"467",10
"468",12
"469",10
"470",10
"471",10
"472",8
"473",10
"474",9
"475",11
"476",12
"477",13
"478",8
"479",11
"480",12
"481",12
"482",15
"483",19
"484",12
"485",8
"486",14
"487",11
"488",9
"489",12
"490",8
"491",10
"492",15
"493",11
"494",15
"495",13
"496",13
"497",15
"498",12
"499",15
"500",10
"501",12
"502",14
"503",15
"504",19
"505",13
"506",10
"507",7
"508",15
"509",19
"510",12
"511",18
"512",14
"513",15
"514",13
"515",19
"516",12
"517",12
"518",18
"519",13
"520",12
"521",14
"522",18
"523",20
"524",20
"525",22
"526",15
"527",7
"528",15
"529",21
"530",19
"531",12
"532",17
"533",15
"534",13
"535",16
"536",19
"537",10
"538",16
"539",12
"540",9
"541",10
"542",12
"543",14
"544",9
"545",10
"546",10
"547",9
"548",14
"549",14
"550",6
"551",7
"552",17
"553",19
"554",20
"555",22
"556",19
"557",11
"558",6
"559",12
"560",14
"561",8
"562",16
"563",13
"564",18
"565",11
"566",14
"567",9
"568",11
"569",8
"570",16
"571",18
"572",14
"573",14
"574",7
"575",8
"576",6
"577",10
"578",12
"579",10
"580",13
"581",24
"582",15
"583",8
"584",10
"585",15
"586",12
"587",7
"588",11
"589",8
"590",8
"591",5
"592",6
"593",9
"594",4
"595",10
"596",3
"597",4
"598",6
"599",4
"600",3
"601",3
"602",4
"603",4
"604",2
"605",4
"606",2
"607",3
"608",3
"609",5
"610",3
"611",5
"612",3
"613",4
"614",7
"615",3
"616",2
"617",2
"618",3
"619",3
"620",4
"621",5
"622",3
"623",2
"624",3
"625",5
"626",5
"627",3
"628",5
