"","value"
"1",10.2507
"2",11.12852
"3",11.58159
"4",11.32674
"5",10.7604
"6",10.47723
"7",11.60991
"8",19.28377
"9",22.00219
"10",14.24338
"11",12.17625
"12",11.44001
"13",10.90199
"14",10.39228
"15",11.83644
"16",9.99585
"17",9.40119
"18",11.24179
"19",13.98852
"20",17.16001
"21",12.31783
"22",11.18516
"23",9.45783
"24",9.96753
"25",10.87367
"26",10.53387
"27",10.2507
"28",12.4311
"29",10.33565
"30",10.50555
"31",19.00061
"32",21.49249
"33",22.76675
"34",16.31051
"35",13.13902
"36",14.27169
"37",14.46991
"38",13.05407
"39",12.74258
"40",10.87367
"41",11.35506
"42",11.18516
"43",16.56536
"44",21.37922
"45",13.05407
"46",11.07189
"47",10.87367
"48",10.78872
"49",11.83644
"50",11.77981
"51",10.81704
"52",10.19407
"53",9.9109
"54",10.64714
"55",14.04516
"56",24.97546
"57",36.33052
"58",17.10338
"59",13.19565
"60",14.13011
"61",13.79031
"62",15.68753
"63",13.96021
"64",12.31783
"65",10.98694
"66",11.69486
"67",12.2612
"68",32.33784
"69",20.72793
"70",15.20615
"71",12.71427
"72",11.86476
"73",12.7709
"74",11.77981
"75",12.03466
"76",11.80813
"77",11.66654
"78",11.89308
"79",12.37446
"80",18.4909
"81",21.57744
"82",12.23288
"83",10.84535
"84",10.95862
"85",11.21347
"86",11.41169
"87",11.04357
"88",10.2507
"89",10.73209
"90",10.56219
"91",13.84694
"92",19.85011
"93",13.90357
"94",10.2507
"95",11.15684
"96",10.22238
"97",11.60991
"98",10.27902
"99",10.0808
"100",9.40119
"101",9.00476
"102",9.42951
"103",10.84535
"104",13.64872
"105",9.65605
"106",7.98535
"107",7.87208
"108",7.98535
"109",8.43842
"110",8.4101
"111",8.60832
"112",8.60832
"113",8.58001
"114",9.11803
"115",10.56219
"116",21.0111
"117",21.32259
"118",11.27011
"119",9.17466
"120",9.23129
"121",9.9109
"122",9.68436
"123",9.85426
"124",10.0808
"125",10.13743
"126",9.76931
"127",11.63823
"128",16.1406
"129",20.61467
"130",10.22238
"131",9.71268
"132",9.5711
"133",9.40119
"134",9.42951
"135",9.54278
"136",9.59941
"137",9.45783
"138",9.85426
"139",12.68595
"140",10.98694
"141",9.88258
"142",7.98535
"143",7.7305
"144",7.98535
"145",8.4101
"146",8.52337
"147",8.94812
"148",9.03308
"149",9.00476
"150",9.11803
"151",11.58159
"152",17.72635
"153",20.35982
"154",10.22238
"155",8.91981
"156",8.66496
"157",8.77822
"158",9.48614
"159",9.06139
"160",9.14634
"161",9.31624
"162",9.23129
"163",14.69645
"164",23.47467
"165",15.17783
"166",9.85426
"167",9.54278
"168",9.08971
"169",9.54278
"170",9.65605
"171",9.37288
"172",9.20298
"173",9.9109
"174",9.9109
"175",12.03466
"176",17.13169
"177",13.59209
"178",9.741
"179",8.58001
"180",8.86317
"181",9.11803
"182",9.25961
"183",9.51446
"184",9.06139
"185",9.40119
"186",9.68436
"187",13.05407
"188",21.74734
"189",24.21091
"190",13.22397
"191",10.5905
"192",10.2507
"193",12.14793
"194",11.29842
"195",10.39228
"196",10.4206
"197",11.07189
"198",11.21347
"199",12.96912
"200",19.68021
"201",13.08238
"202",9.88258
"203",9.17466
"204",9.14634
"205",9.5711
"206",8.97644
"207",9.14634
"208",9.31624
"209",9.40119
"210",9.62773
"211",11.29842
"212",17.9812
"213",12.03466
"214",8.77822
"215",8.09862
"216",8.43842
"217",8.72159
"218",8.77822
"219",8.80654
"220",8.86317
"221",8.97644
"222",9.40119
"223",10.44892
"224",17.6414
"225",12.99743
"226",9.34456
"227",8.97644
"228",9.54278
"229",9.25961
"230",9.68436
"231",10.10912
"232",9.76931
"233",9.65605
"234",9.08971
"235",12.03466
"236",16.67862
"237",18.77407
"238",10.47723
"239",8.86317
"240",8.89149
"241",9.31624
"242",10.10912
"243",9.45783
"244",8.69327
"245",8.97644
"246",8.86317
"247",17.6414
"248",26.24972
"249",37.77468
"250",19.73684
"251",13.73367
"252",12.57268
"253",13.59209
"254",12.74258
"255",11.75149
"256",11.66654
"257",11.69486
"258",11.80813
"259",12.40278
"260",19.39704
"261",19.48199
"262",12.48773
"263",10.5905
"264",10.78872
"265",10.84535
"266",11.04357
"267",10.70377
"268",10.84535
"269",10.87367
"270",10.7604
"271",11.21347
"272",20.58635
"273",20.89784
"274",13.30892
"275",11.46832
"276",11.18516
"277",11.18516
"278",11.38337
"279",11.01525
"280",10.95862
"281",11.07189
"282",11.18516
"283",16.93348
"284",24.49408
"285",17.8113
"286",11.94971
"287",10.98694
"288",11.12852
"289",12.54436
"290",12.23288
"291",11.89308
"292",10.98694
"293",11.04357
"294",11.21347
"295",12.62932
"296",28.54338
"297",23.13487
"298",13.73367
"299",12.37446
"300",12.06298
"301",11.55327
"302",11.94971
"303",12.00634
"304",11.69486
"305",11.21347
"306",11.04357
"307",12.91248
"308",22.37031
"309",19.00061
"310",12.11961
"311",10.98694
"312",10.64714
"313",10.56219
"314",11.04357
"315",11.35506
"316",10.39228
"317",11.07189
"318",11.32674
"319",15.31942
"320",26.67447
"321",18.12278
"322",11.83644
"323",10.50555
"324",10.61882
"325",11.55327
"326",11.10021
"327",10.9303
"328",11.24179
"329",11.04357
"330",10.90199
"331",13.47882
"332",20.38813
"333",30.38398
"334",16.87684
"335",12.9408
"336",12.65763
"337",13.81862
"338",13.02575
"339",12.48773
"340",11.86476
"341",11.80813
"342",11.94971
"343",13.90357
"344",27.97705
"345",24.60734
"346",16.25387
"347",14.38496
"348",12.54436
"349",13.64872
"350",12.9408
"351",12.71427
"352",12.65763
"353",11.97803
"354",11.60991
"355",16.42377
"356",32.05467
"357",25.23031
"358",15.99902
"359",13.79031
"360",12.71427
"361",12.28951
"362",11.97803
"363",12.31783
"364",12.79922
"365",11.72318
"366",11.83644
"367",13.22397
"368",20.52972
"369",26.98596
"370",13.16734
"371",11.80813
"372",11.18516
"373",10.95862
"374",11.44001
"375",11.63823
"376",11.72318
"377",11.04357
"378",10.81704
"379",14.07347
"380",26.56121
"381",23.04992
"382",14.7814
"383",12.51605
"384",11.55327
"385",11.27011
"386",11.52496
"387",11.46832
"388",12.00634
"389",11.27011
"390",11.29842
"391",11.21347
"392",20.35982
"393",20.44477
"394",11.77981
"395",11.15684
"396",10.70377
"397",11.01525
"398",11.21347
"399",12.34615
"400",11.83644
"401",10.90199
"402",10.98694
"403",15.26278
"404",34.32002
"405",28.45843
"406",15.51763
"407",13.19565
"408",12.71427
"409",12.7709
"410",12.601
"411",12.14793
"412",11.69486
"413",12.2612
"414",12.2612
"415",12.7709
"416",26.81606
"417",24.80556
"418",14.07347
"419",12.14793
"420",12.28951
"421",12.20456
"422",11.60991
"423",11.83644
"424",11.92139
"425",12.31783
"426",11.60991
"427",12.4311
"428",21.60576
"429",14.89466
"430",11.01525
"431",9.9109
"432",10.2507
"433",10.02416
"434",10.98694
"435",9.76931
"436",9.88258
"437",10.36397
"438",9.79763
"439",11.52496
"440",18.83071
"441",21.63407
"442",12.00634
"443",11.92139
"444",13.98852
"445",14.46991
"446",13.42219
"447",12.57268
"448",11.75149
"449",11.12852
"450",12.06298
"451",14.04516
"452",18.97229
"453",16.36714
"454",10.39228
"455",10.05248
"456",10.0808
