"","value"
"1",890
"2",992
"3",979
"4",959
"5",1110
"6",1546
"7",1539
"8",3401
"9",2092
"10",1436
"11",1301
"12",1287
"13",1488
"14",1517
"15",1707
"16",1729
"17",1788
"18",2008
"19",2203
"20",3713
"21",2946
"22",2082
"23",2033
"24",1937
"25",1711
"26",1775
"27",1902
"28",1846
"29",2083
"30",2262
"31",2193
"32",3792
"33",2343
"34",2313
"35",2179
"36",1975
"37",1880
"38",1930
"39",2060
"40",1843
"41",2052
"42",2039
"43",2351
"44",3394
"45",3581
"46",2489
"47",2468
"48",2134
"49",1903
"50",1719
"51",1617
"52",1818
"53",2067
"54",2457
"55",2600
"56",3530
"57",2693
"58",2448
"59",2250
"60",1972
"61",1682
"62",1730
"63",1814
"64",1900
"65",2051
"66",2290
"67",2599
"68",3428
"69",2262
"70",2242
"71",2103
"72",1825
"73",1670
"74",1681
"75",1713
"76",1954
"77",1876
"78",2272
"79",2612
"80",3590
"81",2496
"82",2441
"83",2340
"84",2090
"85",1812
"86",1788
"87",1837
"88",1993
"89",2021
"90",2199
"91",2622
"92",3787
"93",2914
"94",2487
"95",2314
"96",2139
"97",2124
"98",2214
"99",2234
"100",2279
"101",2423
"102",2290
"103",2903
"104",4485
"105",3085
"106",2852
"107",2629
"108",2435
"109",2227
"110",1944
"111",2125
"112",2260
"113",2299
"114",2323
"115",2659
"116",3761
"117",2779
"118",2761
"119",2446
"120",2278
"121",1879
"122",1881
"123",2165
"124",2199
"125",2308
"126",2529
"127",2573
"128",3946
"129",3200
"130",2574
"131",2422
"132",2446
"133",2828
"134",2879
"135",2800
"136",2835
"137",2585
"138",2787
"139",3334
"140",4746
"141",3613
"142",3463
"143",3274
"144",2801
"145",2488
"146",2386
"147",2428
"148",2678
"149",2744
"150",2772
"151",3520
"152",3833
"153",3377
"154",3013
"155",2871
"156",2592
"157",2375
"158",2304
"159",2464
"160",2557
"161",2739
"162",2714
"163",3102
"164",3961
"165",3772
"166",3245
"167",3104
"168",2869
"169",2513
"170",2385
"171",2756
"172",2927
"173",2940
"174",3180
"175",3791
"176",4093
"177",4309
"178",3532
"179",3408
"180",2839
"181",2792
"182",2798
"183",3007
"184",3086
"185",3201
"186",3428
"187",3754
"188",4917
"189",3760
"190",3609
"191",3471
"192",3347
"193",3333
"194",3456
"195",3569
"196",3900
"197",3909
"198",4098
"199",4826
"200",5770
"201",5108
"202",4360
"203",4100
"204",3562
"205",3284
"206",3278
"207",3424
"208",3843
"209",3614
"210",3536
"211",4505
"212",5456
"213",4881
"214",4041
"215",3724
"216",3525
"217",3437
"218",3324
"219",3977
"220",4025
"221",4016
"222",4031
"223",4489
"224",5563
"225",5709
"226",4620
"227",4160
"228",4012
"229",3987
"230",4155
"231",4054
"232",4485
"233",4558
"234",4462
"235",4594
"236",6481
"237",6345
"238",5142
"239",4824
"240",4573
"241",4158
"242",4140
"243",4251
"244",4734
"245",4858
"246",4798
"247",5080
"248",6905
"249",5504
"250",5457
"251",5198
"252",4890
