"","value"
"1",464
"2",530
"3",481
"4",477
"5",510
"6",538
"7",488
"8",499
"9",510
"10",521
"11",527
"12",530
"13",594
"14",587
"15",588
"16",600
"17",660
"18",658
"19",660
"20",662
"21",627
"22",645
"23",643
"24",646
"25",643
"26",660
"27",647
"28",651
"29",684
"30",690
"31",714
"32",711
"33",698
"34",743
"35",762
"36",788
"37",788
"38",793
"39",822
"40",836
"41",848
"42",860
"43",861
"44",872
"45",877
"46",914
"47",910
"48",936
"49",946
"50",951
"51",950
"52",988
"53",993
"54",1005
"55",1016
"56",1029
"57",1049
"58",1037
"59",1061
"60",1060
"61",1063
"62",1088
"63",1123
"64",1131
"65",1180
"66",1192
"67",1206
"68",1262
"69",1281
"70",1324
"71",1405
"72",1444
"73",1602
"74",1677
"75",1720
"76",1773
"77",1820
"78",1859
"79",1937
"80",2020
"81",2137
"82",2185
"83",2253
"84",2293
"85",2289
"86",2310
"87",2337
"88",2339
"89",2328
"90",2338
"91",2342
"92",2352
"93",2384
"94",2385
"95",2440
"96",2444
"97",2486
"98",2494
"99",2588
"100",2506
