"","value"
"1",183.1
"2",183.9
"3",163.1
"4",179.5
"5",181.4
"6",173.4
"7",167.6
"8",177.4
"9",171.7
"10",170.1
"11",163.7
"12",151.9
"13",145.4
"14",145
"15",138.9
"16",131.5
"17",125.7
"18",129.5
"19",129.6
"20",129.5
"21",132.2
"22",134.1
"23",132.1
"24",137.4
"25",148.1
"26",174.1
"27",174.7
"28",156.7
"29",143.3
"30",189.7
"31",212
"32",200.4
"33",201.8
"34",200.7
"35",215.6
"36",222.5
"37",231.5
"38",237.9
"39",244
"40",259.4
"41",268.8
"42",264.3
"43",264.5
"44",268.1
"45",264
"46",252.8
"47",240
"48",229.1
"49",204.8
"50",193.3
"51",179
"52",178.1
"53",181.1
"54",165.6
"55",159.8
"56",136.1
"57",126.3
"58",123.3
"59",118.5
