"","value"
"1",0.47
"2",0.51
"3",0.35
"4",0.19
"5",0.33
"6",0.1524
"7",0.365
"8",0.65
"9",0.825
"10",1
"11",0.385
"12",0.9
"13",0.295
"14",0.14
"15",0.22
"16",0.2
"17",0.14
"18",0.4
"19",0.2144
"20",0.495
"21",1.1
"22",0.59
"23",0.27
"24",0.3
"25",0.3064
"26",0.065
"27",0.24
"28",0.058
"29",0.079
"30",0.065
"31",0.12
"32",0.091
"33",0.058
"34",0.12
"35",0.12
"36",0.11
"37",0.46
"38",0.15
"39",0.086
"40",0.028
"41",0.1342
"42",0.11
"43",0.36
"44",0.18
"45",0.065
"46",0.13
"47",0.12
"48",0.19
"49",0.15
"50",0.107
"51",0.047
"52",0.055
"53",0.08
"54",0.071
"55",0.121
"56",0.108
"57",0.169
"58",0.066
"59",0.079
"60",0.104
"61",0.157
"62",0.14
"63",0.07
"64",0.056
"65",0.042
"66",0.116
"67",0.106
"68",0.094
"69",0.097
"70",0.05
"71",0.079
"72",0.114
