"","value"
"1",52149
"2",47205
"3",82150
"4",100931
"5",98408
"6",97351
"7",96489
"8",88830
"9",80876
"10",85750
"11",72351
"12",61198
"13",46561
"14",50361
"15",83236
"16",94343
"17",84748
"18",79828
"19",69068
"20",69362
"21",59404
"22",53530
"23",50212
"24",37972
"25",40157
"26",40274
"27",66592
"28",79839
"29",87341
"30",87594
"31",82344
"32",83712
"33",78194
"34",81704
"35",69088
"36",47026
"37",45234
"38",55431
"39",79325
"40",97983
"41",86806
"42",81424
"43",86398
"44",82522
"45",80078
"46",85560
"47",64819
"48",53847
"49",51300
"50",47909
"51",71941
"52",84982
"53",91301
"54",82741
"55",73523
"56",69465
"57",71504
"58",68039
"59",55069
"60",42827
"61",33363
"62",41367
"63",61879
"64",73835
"65",74848
"66",83007
"67",75461
"68",77291
"69",75961
"70",79393
"71",67443
"72",69041
"73",54856
"74",58287
"75",91584
"76",116013
"77",115627
"78",116946
"79",107747
"80",111663
"81",102149
"82",102882
"83",92904
"84",80362
"85",76185
"86",76306
"87",111358
"88",119840
"89",135167
"90",131870
"91",119078
"92",131324
"93",120491
"94",116990
"95",97428
"96",73195
"97",77105
"98",73560
"99",105136
"100",120453
"101",131643
"102",114822
"103",114746
"104",106806
"105",84504
"106",86004
"107",70488
"108",46767
"109",43292
"110",57593
"111",76946
"112",102237
"113",96340
"114",99318
"115",90715
"116",79782
"117",73443
"118",69460
"119",57898
"120",41041
"121",39791
"122",39959
"123",62498
"124",77777
"125",92782
"126",90284
"127",92782
"128",90655
"129",84517
"130",93826
"131",71646
"132",55650
