"","value"
"1",1.49
"2",0.86
"3",2.66
"4",1.73
"5",1.81
"6",2.24
"7",1.8
"8",1.52
"9",1.1
"10",1.06
"11",1.71
"12",3.05
"13",2.52
"14",2.01
"15",1.98
"16",1.32
"17",1.95
"18",1.34
"19",1.63
"20",0.75
"21",1.37
"22",1.36
"23",1.77
"24",0.96
"25",0.88
"26",1.2
"27",2
"28",0.36
"29",0.8
"30",1.36
"31",1.81
"32",1.57
"33",1.98
"34",1.67
"35",1.15
"36",1.55
"37",0.85
"38",0.91
"39",1.87
"40",1.6
"41",0.84
"42",0.61
"43",2.18
"44",0.71
"45",1.65
"46",1.24
"47",1.6
"48",1.66
"49",1.37
"50",1.47
"51",1.64
"52",0.91
"53",0.74
"54",1.33
"55",1.77
"56",2.04
"57",1.66
"58",0.87
"59",1.17
"60",1.76
"61",0.24
"62",0.86
"63",0.98
"64",1.63
"65",1.33
"66",0.93
"67",1.33
"68",1.23
"69",1.11
"70",1.23
"71",0.79
"72",0.69
"73",0.43
"74",1.08
