"","value"
"1",101.6
"2",101.5
"3",84.3
"4",51
"5",38.5
"6",33.7
"7",32.2
"8",33.1
"9",48.1
"10",63.2
"11",71.5
"12",94.1
"13",109.4
"14",113.9
"15",92.9
"16",61.8
"17",46
"18",47.9
"19",44.9
"20",45.5
"21",61.1
"22",69.5
"23",86.1
"24",99.2
"25",123.5
"26",127.4
"27",106.2
"28",73.2
"29",51.2
"30",55.9
"31",53.3
"32",53.2
"33",66.8
"34",86.6
"35",93.7
"36",111.7
"37",140.4
"38",134.4
"39",116.9
"40",77.8
"41",53.4
"42",58.3
"43",58.7
"44",56.1
"45",73.4
"46",88
"47",105.5
"48",132.6
"49",157.8
"50",144.2
"51",121.6
"52",82.6
"53",60.3
"54",65.3
"55",64.8
"56",61.5
"57",84.8
"58",91.5
"59",112.7
"60",129.9
"61",157.7
"62",153.5
"63",133.8
"64",92.5
"65",62.5
"66",61.5
"67",60.6
"68",59.6
"69",74.2
"70",88
"71",103.1
"72",128.4
"73",154.9
"74",147.1
"75",123.4
"76",85.1
"77",66.4
"78",65.4
"79",64.2
"80",55
"81",74.5
"82",92.6
"83",110.5
"84",122.5
"85",146.8
"86",149.5
"87",127.5
"88",96.5
"89",74.1
"90",72.2
"91",70.6
"92",66.8
"93",81
"94",95.7
"95",114.5
"96",124
"97",149.1
"98",149
"99",131.8
"100",100.9
"101",77.6
"102",76.8
"103",63.6
"104",68.1
"105",86.2
"106",99.3
"107",111.6
"108",124.5
"109",149.6
"110",143.3
"111",131.3
"112",100.4
"113",70.9
"114",76.4
"115",76.8
"116",68.8
"117",90.5
"118",102.6
"119",128.3
