"","value"
"1",150
"2",140
"3",114
"4",93
"5",126
"6",108
"7",156
"8",119
"9",80
"10",121
"11",88
"12",70
"13",79
"14",115
"15",112
"16",85
"17",135
"18",108
"19",80
"20",91
"21",87
"22",52
"23",63
"24",52
"25",117
"26",149
"27",117
"28",126
"29",114
"30",70
"31",70
"32",65
"33",133
"34",128
"35",104
"36",110
"37",105
"38",31
"39",25
"40",1
"41",53
"42",85
"43",68
"44",89
"45",109
"46",87
"47",107
"48",128
"49",103
"50",101
"51",82
"52",56
"53",91
"54",94
"55",96
"56",96
"57",92
"58",76
"59",80
"60",70
"61",74
"62",79
"63",83
"64",68
"65",78
"66",72
"67",93
"68",82
"69",104
"70",101
"71",114
"72",95
"73",88
"74",62
"75",127
"76",99
"77",102
"78",124
"79",127
"80",91
"81",106
"82",70
"83",95
"84",81
"85",99
"86",109
"87",71
"88",107
"89",113
"90",80
"91",103
"92",111
"93",102
"94",102
"95",72
"96",67
"97",96
"98",96
"99",62
"100",70
"101",106
"102",115
"103",113
"104",102
"105",41
"106",98
"107",68
"108",85
"109",84
"110",71
"111",50
"112",101
"113",101
"114",139
"115",122
"116",109
"117",82
"118",72
"119",99
"120",61
"121",55
"122",80
"123",122
"124",128
"125",59
"126",96
"127",115
"128",116
"129",117
"130",110
"131",131
"132",69
"133",65
"134",79
"135",85
"136",71
"137",95
"138",91
"139",109
"140",80
"141",104
"142",95
"143",105
"144",93
"145",123
"146",102
"147",117
"148",77
"149",77
"150",91
"151",130
"152",153
"153",118
"154",84
"155",95
"156",74
"157",90
"158",68
"159",112
"160",110
"161",36
"162",78
"163",88
"164",87
"165",85
"166",76
"167",50
"168",114
"169",106
"170",110
"171",110
"172",111
"173",133
"174",136
"175",119
"176",75
"177",105
"178",106
"179",123
"180",110
"181",95
"182",90
"183",64
"184",66
"185",81
"186",93
"187",103
"188",100
"189",85
"190",71
"191",67
"192",83
"193",48
"194",83
"195",97
"196",104
"197",116
"198",107
"199",65
"200",81
"201",102
"202",84
"203",71
"204",92
"205",52
"206",75
"207",99
"208",106
"209",115
"210",130
"211",146
"212",141
"213",164
"214",153
"215",126
"216",149
"217",154
"218",135
"219",108
"220",110
"221",121
"222",97
"223",121
"224",95
"225",112
"226",114
"227",84
"228",94
"229",107
"230",101
"231",103
"232",98
"233",93
"234",74
"235",81
"236",82
"237",75
"238",103
"239",87
"240",60
"241",48
"242",84
"243",95
"244",70
"245",52
"246",38
"247",87
"248",101
"249",82
"250",101
"251",69
"252",78
"253",68
"254",89
"255",124
"256",111
"257",139
"258",120
"259",115
"260",120
"261",95
"262",118
"263",131
"264",117
"265",128
"266",137
"267",134
"268",128
"269",145
"270",140
"271",185
"272",147
"273",148
"274",99
"275",130
"276",153
"277",148
"278",163
"279",175
"280",160
"281",169
"282",186
"283",129
"284",112
"285",92
