"","value"
"1",1.02
"2",0.681
"3",0.766
"4",1.064
"5",0.638
"6",1.064
"7",1.064
"8",0.936
"9",0.766
"10",0
"11",0.553
"12",1.021
"13",0.766
"14",0.936
"15",0.255
"16",1.021
"17",1.149
"18",0.212
"19",0.34
"20",0.894
"21",1.192
"22",1.362
"23",1.405
"24",0.425
"25",1.319
"26",0.34
"27",1.149
"28",0.468
"29",1.362
"30",0.596
"31",0.979
"32",1.234
"33",1.192
"34",1.362
"35",1.277
"36",1.064
"37",0.851
"38",0.894
"39",1.064
"40",0.553
"41",0.425
"42",0.298
"43",1.319
"44",1.277
"45",1.107
"46",0.681
"47",0.979
"48",0.468
"49",0.766
"50",1.149
"51",0.638
"52",1.021
"53",1.149
"54",1.107
"55",1.107
"56",0.894
"57",1.107
"58",1.192
"59",1.405
"60",1.362
"61",0.979
"62",1.149
"63",1.021
"64",1.319
"65",1.021
"66",0.425
"67",0.596
"68",0
"69",0.298
"70",0.936
"71",1.107
"72",0.808
"73",0.894
"74",0.979
"75",0.936
"76",0.936
"77",1.192
"78",0.808
"79",0.468
"80",0.894
"81",0.894
"82",1.021
"83",1.234
"84",0.638
"85",0.681
"86",1.192
"87",0.851
"88",0.681
"89",1.149
"90",0.851
"91",1.277
"92",1.447
"93",1.66
"94",1.277
"95",1.277
"96",1.107
"97",1.66
"98",1.49
"99",1.149
"100",1.021
"101",0.766
"102",1.149
"103",1.021
"104",0.723
"105",0.383
"106",1.021
"107",0.596
"108",0.383
"109",1.021
"110",0.979
"111",1.021
"112",0.979
"113",1.064
"114",0.723
"115",1.107
"116",1.405
"117",1.192
"118",1.703
"119",1.192
"120",0.596
"121",0.553
"122",1.064
"123",0.979
"124",0.553
"125",0.085
"126",1.021
"127",1.192
"128",0.979
"129",1.149
"130",1.021
"131",0.766
"132",0.894
"133",0.468
"134",1.149
"135",1.234
"136",1.064
"137",1.319
"138",1.447
"139",0.638
"140",1.234
"141",1.277
"142",1.447
"143",0.979
"144",1.149
"145",0.51
"146",0.894
"147",1.021
"148",1.021
"149",1.149
"150",1.277
"151",1.149
"152",1.021
"153",0.894
"154",0.936
"155",1.149
"156",0.723
"157",1.021
"158",0.042
"159",0.979
"160",1.107
"161",1.107
"162",0.17
"163",1.277
"164",1.149
"165",1.319
"166",1.447
"167",1.617
"168",0.212
"169",1.234
"170",0.383
"171",1.405
