"","value"
"1",0.6371
"2",0.3398
"3",0.1699
"4",0.1133
"5",0.1416
"6",0.1557
"7",0.3115
"8",2.9166
"9",8.1553
"10",6.6261
"11",2.2172
"12",0.7561
"13",0.6315
"14",0.3596
"15",0.1209
"16",0.1416
"17",0.1416
"18",0.1557
"19",0.7079
"20",3.8228
"21",3.5113
"22",2.3673
"23",0.9316
"24",1.1695
"25",0.8325
"26",0.4502
"27",0.1416
"28",0.1416
"29",0.1841
"30",0.2175
"31",0.7079
"32",5.4085
"33",10.1091
"34",3.6529
"35",1.4328
"36",0.7051
"37",0.555
"38",0.3455
"39",0.1529
"40",0.1051
"41",0.1124
"42",0.1087
"43",0.7872
"44",2.8883
"45",6.4562
"46",4.4174
"47",1.5999
"48",0.9316
"49",0.7334
"50",0.371
"51",0.2161
"52",0.1552
"53",0.1532
"54",0.32
"55",0.7561
"56",2.3192
"57",5.1253
"58",2.9166
"59",1.6141
"60",0.7759
"61",0.6513
"62",0.3993
"63",0.1869
"64",0.1467
"65",0.0915
"66",0.1019
"67",0.4417
"68",2.1068
"69",7.8721
"70",4.7855
"71",1.5065
"72",0.5182
"73",0.3115
"74",0.2823
"75",0.2362
"76",0.1631
"77",0.143
"78",0.2254
"79",0.5692
"80",3.936
"81",11.2984
"82",5.0404
"83",1.9397
"84",0.8552
"85",0.7815
"86",0.5324
"87",0.228
"88",0.1532
"89",0.1192
"90",0.1413
"91",0.9458
"92",4.2192
"93",3.7945
"94",2.0077
"95",0.7957
"96",0.555
"97",0.3483
"98",0.371
"99",0.1818
"100",0.1419
"101",0.1416
"102",0.1521
"103",0.2888
"104",4.3608
"105",7.1642
"106",4.6156
"107",2.6759
"108",0.9769
"109",0.4531
"110",0.4191
"111",0.2039
"112",0.1569
"113",0.1501
"114",0.2945
"115",0.6286
"116",5.0687
"117",11.2701
"118",3.9927
"119",2.305
"120",0.8523
"121",0.3341
"122",0.2614
"123",0.2888
"124",0.1934
"125",0.1286
"126",0.1438
"127",0.3993
"128",2.7269
"129",5.2103
"130",2.2908
"131",1.0902
"132",0.4021
