"","value"
"1",1.74
"2",0.59
"3",3.18
"4",1.31
"5",2.2
"6",1.81
"7",2.43
"8",1.35
"9",1.66
"10",1.48
"11",1.92
"12",1.55
"13",2.63
"14",1.23
"15",1.9
"16",0.75
"17",2.73
"18",1.13
"19",2.52
"20",1.09
"21",1.88
"22",0.8
"23",2.31
"24",0.82
"25",1.86
"26",0.7
"27",2.1
"28",0.25
"29",2.3
"30",0.89
"31",2.23
"32",1.14
"33",2.47
"34",0.86
"35",2.63
"36",0.75
"37",2.19
"38",0.7
"39",2.89
"40",1
"41",2.07
"42",0.9
"43",2.65
"44",0.9
"45",2.63
"46",0.82
"47",1.96
"48",0.98
"49",2.05
"50",1.28
"51",2.47
"52",0.41
"53",1.52
"54",1.94
"55",3.27
"56",0.89
"57",2.44
"58",0.72
"59",1.95
"60",1.05
"61",0.51
"62",0.55
"63",1.25
"64",1.27
"65",1.49
"66",0.79
"67",1.69
"68",0.95
"69",1.44
"70",0.78
"71",1.57
"72",0.34
"73",0.57
"74",0.75
