"","value"
"1",9.57
"2",9.34
"3",9.6
"4",41.63
"5",58.05
"6",55.78
"7",27.24
"8",22.68
"9",23.02
"10",23.36
"11",19.43
"12",16.85
"13",14.98
"14",14.07
"15",13.17
"16",52.39
"17",89.48
"18",45.31
"19",26.56
"20",22.26
"21",20.81
"22",14.22
"23",17.81
"24",16.99
"25",16.37
"26",15.21
"27",14.5
"28",42.48
"29",86.93
"30",36.53
"31",27.75
"32",26.76
"33",22.14
"34",17.3
"35",14.89
"36",12.06
"37",10.76
"38",10.31
"39",9.71
"40",21.15
"41",47.86
"42",35.4
"43",23.11
"44",21.41
"45",20.59
"46",16.51
"47",12.63
"48",10.9
"49",10.08
"50",9.83
"51",10.11
"52",47.86
"53",55.22
"54",51.82
"55",42.76
"56",28.32
"57",19.31
"58",19.2
"59",16.08
"60",12.83
"61",10.99
"62",10.42
"63",10.31
"64",16.25
"65",34.83
"66",45.59
"67",65.13
"68",42.48
"69",43.32
"70",70.23
"71",51.54
"72",35.4
"73",28.03
"74",22.65
"75",18.83
"76",73.34
"77",203.88
"78",152.06
"79",189.44
"80",71.08
"81",48.14
"82",42.48
"83",31.15
"84",22.26
"85",17.73
"86",14.84
"87",16.25
"88",26.79
"89",66.26
"90",58.33
"91",66.83
"92",45.87
"93",69.94
"94",79.85
"95",49.55
"96",32.85
"97",23.62
"98",19.79
"99",18.15
"100",36.25
"101",40.49
"102",30.58
"103",22.96
"104",15.49
"105",11.5
"106",9.74
"107",8.72
"108",8.24
"109",7.76
"110",7.48
"111",7.67
"112",16
"113",40.21
"114",28.6
"115",34.83
"116",18.58
"117",10.19
"118",9.32
"119",9.88
"120",10.65
"121",9.4
"122",9.12
"123",8.86
"124",16.59
"125",29.17
"126",30.02
"127",19.37
"128",13.9
"129",12.6
"130",15.69
"131",19.17
"132",20.56
"133",15.01
"134",15.21
"135",14.27
"136",48.99
"137",85.8
"138",37.38
"139",23.47
"140",19.74
"141",14.95
"142",12.4
"143",21.27
"144",25.26
"145",22.4
"146",19.6
"147",18.6
"148",47.86
"149",82.97
"150",40.78
"151",21.86
"152",15.21
"153",11.64
"154",12.2
"155",13.85
"156",13.68
"157",13.82
"158",13.99
"159",13.56
"160",33.7
"161",117.8
"162",64.56
"163",48.99
"164",27.07
"165",19.94
"166",18.58
"167",22.91
"168",19.79
"169",16.23
"170",14.72
"171",15.86
"172",54.37
"173",110.72
"174",61.45
"175",77.59
"176",50.12
"177",27.67
"178",24.98
"179",24.92
"180",21.66
"181",18.01
"182",15.21
"183",14.38
"184",24.07
"185",67.11
"186",42.48
"187",26.82
"188",16.28
"189",12.94
"190",9.12
"191",7.39
"192",5.8
"193",5.32
"194",4.93
"195",6.91
"196",35.96
"197",111.29
"198",86.93
"199",45.31
"200",28.32
"201",20.13
"202",16.79
"203",13.54
"204",10.34
"205",9.2
"206",9.03
"207",9.63
"208",63.43
"209",136.77
"210",63.43
"211",35.68
"212",27.81
"213",14.55
"214",9.97
"215",8.86
"216",9.12
"217",9.17
"218",8.66
"219",8.41
"220",12.46
"221",28.03
"222",31.15
"223",28.6
"224",22.29
"225",16
"226",14.81
"227",11.75
"228",9.49
"229",7.56
"230",5.92
"231",5.72
"232",9.51
"233",44.46
"234",27.78
"235",16.71
"236",10.48
"237",6.8
"238",4.9
"239",5.86
"240",6.26
"241",6.09
"242",6
"243",5.97
"244",53.52
"245",47.01
"246",97.69
"247",58.33
"248",33.13
"249",103.92
"250",236.16
"251",96.28
"252",55.78
"253",41.34
"254",36.25
"255",32.85
"256",41.63
"257",58.62
"258",41.06
"259",35.4
"260",29.17
"261",67.39
"262",44.46
"263",31.71
"264",24.64
"265",20.76
"266",21.66
"267",23.28
"268",41.34
"269",151.5
"270",129.12
"271",88.63
"272",45.59
"273",34.26
"274",29.73
"275",21.75
"276",17.64
"277",14.24
"278",11.52
"279",10.05
"280",14.16
"281",52.1
"282",67.39
"283",53.8
"284",89.76
"285",65.13
"286",45.87
"287",22.88
"288",19.91
"289",19.62
"290",19
"291",20.95
"292",72.77
"293",57.2
"294",28.32
"295",39.36
"296",32.56
"297",47.01
"298",41.34
"299",18.58
"300",17.7
"301",16.79
"302",16.34
"303",17.5
"304",69.38
"305",53.8
"306",42.48
"307",39.36
"308",32.28
"309",20.81
"310",33.13
"311",26.28
"312",15.86
"313",14.53
"314",14.38
"315",15.38
"316",29.45
"317",79.85
"318",115.25
"319",77.59
"320",42.19
"321",28.88
"322",33.41
"323",27.5
"324",22.91
"325",21.07
"326",18.41
"327",16.34
"328",55.78
"329",121.48
"330",47.29
"331",32.85
"332",32
"333",25
"334",13.11
"335",10.87
"336",9.46
"337",9.17
"338",9.49
"339",9.51
"340",40.49
"341",64.28
"342",44.17
"343",37.38
"344",34.26
"345",15.86
"346",13.71
"347",18.35
"348",17.16
"349",14.05
"350",12.26
"351",11.69
"352",25.17
"353",190.01
"354",118.08
"355",128.84
"356",71.64
"357",47.86
"358",33.41
"359",27.47
"360",25.82
"361",21.78
"362",18.69
"363",17.75
"364",53.52
"365",136.49
"366",55.78
"367",38.79
"368",32
"369",29.45
"370",33.98
"371",34.26
"372",28.18
"373",23.11
"374",19.48
"375",17.22
"376",30.87
"377",42.76
"378",36.53
