"","value"
"1",276.79
"2",315.42
"3",314.87
"4",321.25
"5",314.54
"6",317.92
"7",303.39
"8",288.62
"9",292.44
"10",320.92
"11",323.38
"12",270.77
"13",301.77
"14",282.99
"15",295.06
"16",276.47
"17",292.8
"18",358.78
"19",345.82
"20",345.42
"21",314.1
"22",228.74
"23",215.76
"24",224.67
"25",225.93
"26",250.87
"27",236.24
"28",209.12
"29",237.31
"30",251.67
"31",205.36
"32",167.21
"33",150.42
"34",154.09
"35",183.67
"36",246.66
"37",227.58
"38",214.6
"39",208.41
"40",181.21
"41",185.67
"42",230.86
"43",266.34
"44",310.29
"45",267.18
"46",303.03
"47",278.46
"48",293.36
"49",283.62
"50",274.26
"51",218.12
"52",265.62
"53",226.7
"54",258
"55",196.98
"56",213.38
"57",209.17
"58",184.5
"59",192.61
"60",155.83
"61",176.32
"62",172.13
"63",161.63
"64",163
"65",157.63
"66",154.5
"67",174.28
"68",135.17
"69",141.36
"70",157.83
"71",145.65
"72",112.06
"73",106.85
"74",170.91
"75",156.26
"76",140.78
"77",148.35
"78",132.61
"79",115.72
"80",116.07
"81",98.76
"82",100.33
"83",89.12
"84",88.67
"85",100.58
"86",76.84
"87",81.1
"88",69.6
"89",64.55
"90",80.36
"91",79.79
"92",74.79
"93",64.86
"94",62.27
