"","value"
"1",116.8
"2",120.1
"3",123.2
"4",130.2
"5",131.4
"6",125.6
"7",124.5
"8",134.3
"9",135.2
"10",151.8
"11",146.4
"12",140
"13",127.8
"14",148
"15",165.9
"16",165.5
"17",179.4
"18",190
"19",189.8
"20",190.9
"21",203.6
"22",183.5
"23",169.3
"24",144.2
"25",141.5
"26",154.3
"27",169.5
"28",193
"29",203.2
"30",192.9
"31",209.4
"32",227.2
"33",263.7
"34",297.8
"35",337.1
"36",361.3
"37",355.2
"38",312.6
"39",309.9
"40",323.7
"41",324.1
"42",355.3
"43",383.4
"44",395.1
"45",412.8
"46",407
"47",438
"48",446.1
"49",452.5
"50",447.3
"51",475.9
"52",487.7
"53",497.2
"54",529.8
"55",551
"56",581.1
"57",617.8
"58",658.1
"59",675.2
"60",706.6
"61",724.7
"62",720
